"Index","Launch Debugger","Vertex_ID","Primitive_ID","Instance_ID","SV_POSITION_C0","SV_POSITION_C1","SV_POSITION_C2","SV_POSITION_C3","TEXCOORD_C0","TEXCOORD_C1","TEXCOORD1_C0","TEXCOORD1_C1","TEXCOORD1_C2","TEXCOORD2_C0","TEXCOORD2_C1","TEXCOORD2_C2","TEXCOORD2_C3","TEXCOORD3_C0","TEXCOORD3_C1","TEXCOORD3_C2","TEXCOORD3_C3","TEXCOORD4"
"[8330]",,"1920","2776","0","-8.16167","-11.3964","0.2","26.9539","1.3291","0.412109","-8.18316","-11.4962","26.9423","-0.773926","0.538574","0.33252","1","-0.630859","-0.708496","-0.315674","-0.720703","131189"
"[8331]",,"1892","2777","0","-8.27595","-11.3614","0.2","27.087","1.3125","0.390381","-8.29851","-11.4629","27.0753","-0.928223","0.182495","0.323486","1","-0.331299","-0.786621","-0.520996","-0.785645","131189"
"[8332]",,"1920","2777","0","-8.16167","-11.3964","0.2","26.9539","1.3291","0.412109","-8.18316","-11.4962","26.9423","-0.773926","0.538574","0.33252","1","-0.630859","-0.708496","-0.315674","-0.720703","131189"
"[8333]",,"1918","2777","0","-8.19957","-11.193","0.2","27.0706","1.31543","0.412598","-8.22144","-11.294","27.0593","-0.65918","0.494629","0.566406","1","-0.744141","-0.535156","-0.399902","-0.550781","131189"
"[8334]",,"1920","2778","0","-8.16167","-11.3964","0.2","26.9539","1.3291","0.412109","-8.18316","-11.4962","26.9423","-0.773926","0.538574","0.33252","1","-0.630859","-0.708496","-0.315674","-0.720703","131189"
"[8335]",,"1892","2778","0","-8.27595","-11.3614","0.2","27.087","1.3125","0.390381","-8.29851","-11.4629","27.0753","-0.928223","0.182495","0.323486","1","-0.331299","-0.786621","-0.520996","-0.785645","131189"
"[8336]",,"1857","2778","0","-8.23073","-11.5365","0.2","26.9211","1.32812","0.391113","-8.25344","-11.6361","26.9093","-0.960449","0.175659","0.217529","1","-0.236572","-0.915039","-0.326904","-0.913086","131189"
"[8337]",,"1794","2779","0","-8.19908","-10.9379","0.2","27.1934","1.30078","0.412109","-8.22088","-11.0406","27.1824","-0.600586","0.417969","0.681641","1","-0.794434","-0.410645","-0.44751","-0.433594","131189"
"[8338]",,"1831","2779","0","-8.06735","-10.9362","0.2","27.0175","1.32129","0.436035","-8.08858","-11.0364","27.0069","-0.21582","0.620117","0.754395","1","-0.976562","-0.131226","-0.171143","-0.157715","131189"
"[8339]",,"1775","2779","0","-8.06567","-10.5862","0.2","27.1068","1.30469","0.441406","-8.08689","-10.688","27.0968","0.0848389","0.597656","0.797852","1","-0.995605","0.0750122","0.0490112","0.034729","131189"
"[8340]",,"1831","2780","0","-8.06735","-10.9362","0.2","27.0175","1.32129","0.436035","-8.08858","-11.0364","27.0069","-0.21582","0.620117","0.754395","1","-0.976562","-0.131226","-0.171143","-0.157715","131189"
"[8341]",,"1794","2780","0","-8.19908","-10.9379","0.2","27.1934","1.30078","0.412109","-8.22088","-11.0406","27.1824","-0.600586","0.417969","0.681641","1","-0.794434","-0.410645","-0.44751","-0.433594","131189"
"[8342]",,"1918","2780","0","-8.19957","-11.193","0.2","27.0706","1.31543","0.412598","-8.22144","-11.294","27.0593","-0.65918","0.494629","0.566406","1","-0.744141","-0.535156","-0.399902","-0.550781","131189"
"[8343]",,"1797","2781","0","-8.29394","-11.0938","0.2","27.2043","1.29785","0.390381","-8.31633","-11.197","27.1929","-0.897461","0.202393","0.392578","1","-0.43335","-0.572266","-0.696289","-0.57373","131189"
"[8344]",,"1918","2781","0","-8.19957","-11.193","0.2","27.0706","1.31543","0.412598","-8.22144","-11.294","27.0593","-0.65918","0.494629","0.566406","1","-0.744141","-0.535156","-0.399902","-0.550781","131189"
"[8345]",,"1794","2781","0","-8.19908","-10.9379","0.2","27.1934","1.30078","0.412109","-8.22088","-11.0406","27.1824","-0.600586","0.417969","0.681641","1","-0.794434","-0.410645","-0.44751","-0.433594","131189"
"[8346]",,"1918","2782","0","-8.19957","-11.193","0.2","27.0706","1.31543","0.412598","-8.22144","-11.294","27.0593","-0.65918","0.494629","0.566406","1","-0.744141","-0.535156","-0.399902","-0.550781","131189"
"[8347]",,"1797","2782","0","-8.29394","-11.0938","0.2","27.2043","1.29785","0.390381","-8.31633","-11.197","27.1929","-0.897461","0.202393","0.392578","1","-0.43335","-0.572266","-0.696289","-0.57373","131189"
"[8348]",,"1892","2782","0","-8.27595","-11.3614","0.2","27.087","1.3125","0.390381","-8.29851","-11.4629","27.0753","-0.928223","0.182495","0.323486","1","-0.331299","-0.786621","-0.520996","-0.785645","131189"
"[8349]",,"2076","2783","0","-8.37605","-11.1086","0.2","27.1467","1.29492","0.37207","-8.3988","-11.2113","27.1354","-0.988281","0.0285034","0.14978","1","-0.12915","-0.702148","-0.700195","-0.687988","131189"
"[8350]",,"1892","2783","0","-8.27595","-11.3614","0.2","27.087","1.3125","0.390381","-8.29851","-11.4629","27.0753","-0.928223","0.182495","0.323486","1","-0.331299","-0.786621","-0.520996","-0.785645","131189"
"[8351]",,"1797","2783","0","-8.29394","-11.0938","0.2","27.2043","1.29785","0.390381","-8.31633","-11.197","27.1929","-0.897461","0.202393","0.392578","1","-0.43335","-0.572266","-0.696289","-0.57373","131189"
"[8352]",,"1892","2784","0","-8.27595","-11.3614","0.2","27.087","1.3125","0.390381","-8.29851","-11.4629","27.0753","-0.928223","0.182495","0.323486","1","-0.331299","-0.786621","-0.520996","-0.785645","131189"
"[8353]",,"2076","2784","0","-8.37605","-11.1086","0.2","27.1467","1.29492","0.37207","-8.3988","-11.2113","27.1354","-0.988281","0.0285034","0.14978","1","-0.12915","-0.702148","-0.700195","-0.687988","131189"
"[8354]",,"2110","2784","0","-8.33586","-11.357","0.2","27.011","1.31055","0.371826","-8.3588","-11.458","26.9995","-0.980957","-0.0650635","0.184082","1","-0.053833","-0.81543","-0.576172","-0.801758","131189"
"[8355]",,"2110","2785","0","-8.33586","-11.357","0.2","27.011","1.31055","0.371826","-8.3588","-11.458","26.9995","-0.980957","-0.0650635","0.184082","1","-0.053833","-0.81543","-0.576172","-0.801758","131189"
"[8356]",,"1857","2785","0","-8.23073","-11.5365","0.2","26.9211","1.32812","0.391113","-8.25344","-11.6361","26.9093","-0.960449","0.175659","0.217529","1","-0.236572","-0.915039","-0.326904","-0.913086","131189"
"[8357]",,"1892","2785","0","-8.27595","-11.3614","0.2","27.087","1.3125","0.390381","-8.29851","-11.4629","27.0753","-0.928223","0.182495","0.323486","1","-0.331299","-0.786621","-0.520996","-0.785645","131189"
"[8358]",,"1857","2786","0","-8.23073","-11.5365","0.2","26.9211","1.32812","0.391113","-8.25344","-11.6361","26.9093","-0.960449","0.175659","0.217529","1","-0.236572","-0.915039","-0.326904","-0.913086","131189"
"[8359]",,"2110","2786","0","-8.33586","-11.357","0.2","27.011","1.31055","0.371826","-8.3588","-11.458","26.9995","-0.980957","-0.0650635","0.184082","1","-0.053833","-0.81543","-0.576172","-0.801758","131189"
"[8360]",,"1858","2786","0","-8.2794","-11.5766","0.2","26.872","1.32715","0.372803","-8.30263","-11.6762","26.8604","-0.984863","0.0314941","0.169189","1","-0.0974121","-0.900879","-0.422363","-0.892578","131189"
"[8361]",,"1858","2787","0","-8.2794","-11.5766","0.2","26.872","1.32715","0.372803","-8.30263","-11.6762","26.8604","-0.984863","0.0314941","0.169189","1","-0.0974121","-0.900879","-0.422363","-0.892578","131189"
"[8362]",,"2507","2787","0","-8.10955","-11.6856","0.2","26.7294","1.34863","0.390625","-8.13187","-11.7838","26.7174","-0.967285","0.202148","0.151367","1","-0.199585","-0.979004","0.046051","-0.983398","196725"
"[8363]",,"1857","2787","0","-8.23073","-11.5365","0.2","26.9211","1.32812","0.391113","-8.25344","-11.6361","26.9093","-0.960449","0.175659","0.217529","1","-0.236572","-0.915039","-0.326904","-0.913086","131189"
"[8364]",,"1775","2788","0","-8.06567","-10.5862","0.2","27.1068","1.30469","0.441406","-8.08689","-10.688","27.0968","0.0848389","0.597656","0.797852","1","-0.995605","0.0750122","0.0490112","0.034729","131189"
"[8365]",,"1923","2788","0","-8.18366","-10.6306","0.2","27.283","1.28516","0.413574","-8.20592","-10.735","27.2727","-0.532227","0.429932","0.729492","1","-0.844238","-0.190796","-0.501465","-0.214478","131189"
"[8366]",,"1794","2788","0","-8.19908","-10.9379","0.2","27.1934","1.30078","0.412109","-8.22088","-11.0406","27.1824","-0.600586","0.417969","0.681641","1","-0.794434","-0.410645","-0.44751","-0.433594","131189"
"[8367]",,"2077","2789","0","-8.29593","-10.8083","0.2","27.3003","1.2832","0.390869","-8.31855","-10.9126","27.2895","-0.881348","0.238403","0.407959","1","-0.47168","-0.505371","-0.722656","-0.507812","131189"
"[8368]",,"1794","2789","0","-8.19908","-10.9379","0.2","27.1934","1.30078","0.412109","-8.22088","-11.0406","27.1824","-0.600586","0.417969","0.681641","1","-0.794434","-0.410645","-0.44751","-0.433594","131189"
"[8369]",,"1923","2789","0","-8.18366","-10.6306","0.2","27.283","1.28516","0.413574","-8.20592","-10.735","27.2727","-0.532227","0.429932","0.729492","1","-0.844238","-0.190796","-0.501465","-0.214478","131189"
"[8370]",,"1794","2790","0","-8.19908","-10.9379","0.2","27.1934","1.30078","0.412109","-8.22088","-11.0406","27.1824","-0.600586","0.417969","0.681641","1","-0.794434","-0.410645","-0.44751","-0.433594","131189"
"[8371]",,"2077","2790","0","-8.29593","-10.8083","0.2","27.3003","1.2832","0.390869","-8.31855","-10.9126","27.2895","-0.881348","0.238403","0.407959","1","-0.47168","-0.505371","-0.722656","-0.507812","131189"
"[8372]",,"1797","2790","0","-8.29394","-11.0938","0.2","27.2043","1.29785","0.390381","-8.31633","-11.197","27.1929","-0.897461","0.202393","0.392578","1","-0.43335","-0.572266","-0.696289","-0.57373","131189"
"[8373]",,"2077","2791","0","-8.29593","-10.8083","0.2","27.3003","1.2832","0.390869","-8.31855","-10.9126","27.2895","-0.881348","0.238403","0.407959","1","-0.47168","-0.505371","-0.722656","-0.507812","131189"
"[8374]",,"2076","2791","0","-8.37605","-11.1086","0.2","27.1467","1.29492","0.37207","-8.3988","-11.2113","27.1354","-0.988281","0.0285034","0.14978","1","-0.12915","-0.702148","-0.700195","-0.687988","131189"
"[8375]",,"1797","2791","0","-8.29394","-11.0938","0.2","27.2043","1.29785","0.390381","-8.31633","-11.197","27.1929","-0.897461","0.202393","0.392578","1","-0.43335","-0.572266","-0.696289","-0.57373","131189"
"[8376]",,"2076","2792","0","-8.37605","-11.1086","0.2","27.1467","1.29492","0.37207","-8.3988","-11.2113","27.1354","-0.988281","0.0285034","0.14978","1","-0.12915","-0.702148","-0.700195","-0.687988","131189"
"[8377]",,"2077","2792","0","-8.29593","-10.8083","0.2","27.3003","1.2832","0.390869","-8.31855","-10.9126","27.2895","-0.881348","0.238403","0.407959","1","-0.47168","-0.505371","-0.722656","-0.507812","131189"
"[8378]",,"2075","2792","0","-8.41486","-10.9064","0.2","27.2378","1.28125","0.370117","-8.43774","-11.0099","27.2269","-0.978027","0.0988159","0.183472","1","-0.212891","-0.586426","-0.781738","-0.572266","131189"
"[8379]",,"2069","2793","0","-8.50582","-10.9121","0.2","27.1308","1.28223","0.35083","-8.52874","-11.0142","27.1204","-0.991211","0.0257721","0.129517","1","-0.117371","-0.633789","-0.764648","-0.623535","131189"
"[8380]",,"2076","2793","0","-8.37605","-11.1086","0.2","27.1467","1.29492","0.37207","-8.3988","-11.2113","27.1354","-0.988281","0.0285034","0.14978","1","-0.12915","-0.702148","-0.700195","-0.687988","131189"
"[8381]",,"2075","2793","0","-8.41486","-10.9064","0.2","27.2378","1.28125","0.370117","-8.43774","-11.0099","27.2269","-0.978027","0.0988159","0.183472","1","-0.212891","-0.586426","-0.781738","-0.572266","131189"
"[8382]",,"2076","2794","0","-8.37605","-11.1086","0.2","27.1467","1.29492","0.37207","-8.3988","-11.2113","27.1354","-0.988281","0.0285034","0.14978","1","-0.12915","-0.702148","-0.700195","-0.687988","131189"
"[8383]",,"2069","2794","0","-8.50582","-10.9121","0.2","27.1308","1.28223","0.35083","-8.52874","-11.0142","27.1204","-0.991211","0.0257721","0.129517","1","-0.117371","-0.633789","-0.764648","-0.623535","131189"
"[8384]",,"1855","2794","0","-8.46053","-11.1294","0.2","27.043","1.2959","0.351318","-8.48347","-11.2309","27.032","-0.949219","0.11554","0.292725","1","-0.288574","-0.696289","-0.657227","-0.69043","131189"
"[8385]",,"1855","2795","0","-8.46053","-11.1294","0.2","27.043","1.2959","0.351318","-8.48347","-11.2309","27.032","-0.949219","0.11554","0.292725","1","-0.288574","-0.696289","-0.657227","-0.69043","131189"
"[8386]",,"2110","2795","0","-8.33586","-11.357","0.2","27.011","1.31055","0.371826","-8.3588","-11.458","26.9995","-0.980957","-0.0650635","0.184082","1","-0.053833","-0.81543","-0.576172","-0.801758","131189"
"[8387]",,"2076","2795","0","-8.37605","-11.1086","0.2","27.1467","1.29492","0.37207","-8.3988","-11.2113","27.1354","-0.988281","0.0285034","0.14978","1","-0.12915","-0.702148","-0.700195","-0.687988","131189"
"[8388]",,"2110","2796","0","-8.33586","-11.357","0.2","27.011","1.31055","0.371826","-8.3588","-11.458","26.9995","-0.980957","-0.0650635","0.184082","1","-0.053833","-0.81543","-0.576172","-0.801758","131189"
"[8389]",,"1855","2796","0","-8.46053","-11.1294","0.2","27.043","1.2959","0.351318","-8.48347","-11.2309","27.032","-0.949219","0.11554","0.292725","1","-0.288574","-0.696289","-0.657227","-0.69043","131189"
"[8390]",,"2114","2796","0","-8.40676","-11.3513","0.2","26.931","1.31152","0.352051","-8.43002","-11.4516","26.9199","-0.980957","-0.0608521","0.185303","1","-0.0544739","-0.816895","-0.57373","-0.803711","131189"
"[8391]",,"2114","2797","0","-8.40676","-11.3513","0.2","26.931","1.31152","0.352051","-8.43002","-11.4516","26.9199","-0.980957","-0.0608521","0.185303","1","-0.0544739","-0.816895","-0.57373","-0.803711","131189"
"[8392]",,"1858","2797","0","-8.2794","-11.5766","0.2","26.872","1.32715","0.372803","-8.30263","-11.6762","26.8604","-0.984863","0.0314941","0.169189","1","-0.0974121","-0.900879","-0.422363","-0.892578","131189"
"[8393]",,"2110","2797","0","-8.33586","-11.357","0.2","27.011","1.31055","0.371826","-8.3588","-11.458","26.9995","-0.980957","-0.0650635","0.184082","1","-0.053833","-0.81543","-0.576172","-0.801758","131189"
"[8394]",,"1858","2798","0","-8.2794","-11.5766","0.2","26.872","1.32715","0.372803","-8.30263","-11.6762","26.8604","-0.984863","0.0314941","0.169189","1","-0.0974121","-0.900879","-0.422363","-0.892578","131189"
"[8395]",,"2114","2798","0","-8.40676","-11.3513","0.2","26.931","1.31152","0.352051","-8.43002","-11.4516","26.9199","-0.980957","-0.0608521","0.185303","1","-0.0544739","-0.816895","-0.57373","-0.803711","131189"
"[8396]",,"2111","2798","0","-8.34211","-11.5515","0.2","26.8002","1.32812","0.352539","-8.36572","-11.6506","26.7892","-0.98877","0.00617599","0.147217","1","-0.0625","-0.884766","-0.462158","-0.875","131189"
"[8397]",,"2111","2799","0","-8.34211","-11.5515","0.2","26.8002","1.32812","0.352539","-8.36572","-11.6506","26.7892","-0.98877","0.00617599","0.147217","1","-0.0625","-0.884766","-0.462158","-0.875","131189"
"[8398]",,"2349","2799","0","-8.24933","-11.7361","0.2","26.6321","1.3457","0.351074","-8.27274","-11.834","26.6206","-0.767578","0.629883","0.116516","1","-0.632812","-0.774414","0.00225258","-0.789062","131189"
"[8399]",,"1858","2799","0","-8.2794","-11.5766","0.2","26.872","1.32715","0.372803","-8.30263","-11.6762","26.8604","-0.984863","0.0314941","0.169189","1","-0.0974121","-0.900879","-0.422363","-0.892578","131189"
"[8400]",,"2537","2800","0","-8.16467","-11.7188","0.2","26.6774","1.34863","0.370605","-8.18758","-11.817","26.6655","-0.987305","0.0667725","0.14209","1","-0.0776978","-0.996094","0.0405273","-0.998047","196725"
"[8401]",,"1858","2800","0","-8.2794","-11.5766","0.2","26.872","1.32715","0.372803","-8.30263","-11.6762","26.8604","-0.984863","0.0314941","0.169189","1","-0.0974121","-0.900879","-0.422363","-0.892578","131189"
"[8402]",,"2349","2800","0","-8.24933","-11.7361","0.2","26.6321","1.3457","0.351074","-8.27274","-11.834","26.6206","-0.767578","0.629883","0.116516","1","-0.632812","-0.774414","0.00225258","-0.789062","131189"
"[8403]",,"2507","2801","0","-8.10955","-11.6856","0.2","26.7294","1.34863","0.390625","-8.13187","-11.7838","26.7174","-0.967285","0.202148","0.151367","1","-0.199585","-0.979004","0.046051","-0.983398","196725"
"[8404]",,"1858","2801","0","-8.2794","-11.5766","0.2","26.872","1.32715","0.372803","-8.30263","-11.6762","26.8604","-0.984863","0.0314941","0.169189","1","-0.0974121","-0.900879","-0.422363","-0.892578","131189"
"[8405]",,"2537","2801","0","-8.16467","-11.7188","0.2","26.6774","1.34863","0.370605","-8.18758","-11.817","26.6655","-0.987305","0.0667725","0.14209","1","-0.0776978","-0.996094","0.0405273","-0.998047","196725"
"[8406]",,"2504","2802","0","-8.01914","-11.5841","0.2","26.502","1.36914","0.37207","-8.04109","-11.6817","26.4904","-0.98291","0.0271912","0.182739","1","0.0760498","-0.889648","0.449951","-0.898438","196725"
"[8407]",,"2507","2802","0","-8.10955","-11.6856","0.2","26.7294","1.34863","0.390625","-8.13187","-11.7838","26.7174","-0.967285","0.202148","0.151367","1","-0.199585","-0.979004","0.046051","-0.983398","196725"
"[8408]",,"2537","2802","0","-8.16467","-11.7188","0.2","26.6774","1.34863","0.370605","-8.18758","-11.817","26.6655","-0.987305","0.0667725","0.14209","1","-0.0776978","-0.996094","0.0405273","-0.998047","196725"
"[8409]",,"2075","2803","0","-8.41486","-10.9064","0.2","27.2378","1.28125","0.370117","-8.43774","-11.0099","27.2269","-0.978027","0.0988159","0.183472","1","-0.212891","-0.586426","-0.781738","-0.572266","131189"
"[8410]",,"2067","2803","0","-8.54654","-10.6886","0.2","27.1975","1.26758","0.349854","-8.56916","-10.7916","27.187","-0.996582","0.0398254","0.0692749","1","-0.0894775","-0.616699","-0.782227","-0.599609","131189"
"[8411]",,"2069","2803","0","-8.50582","-10.9121","0.2","27.1308","1.28223","0.35083","-8.52874","-11.0142","27.1204","-0.991211","0.0257721","0.129517","1","-0.117371","-0.633789","-0.764648","-0.623535","131189"
"[8412]",,"1871","2804","0","-8.57632","-10.8858","0.2","27.0919","1.28418","0.339844","-8.59916","-10.9871","27.0817","-0.993164","-0.107361","0.0480347","1","-0.030365","-0.152832","-0.987793","-0.152832","131189"
"[8413]",,"2069","2804","0","-8.50582","-10.9121","0.2","27.1308","1.28223","0.35083","-8.52874","-11.0142","27.1204","-0.991211","0.0257721","0.129517","1","-0.117371","-0.633789","-0.764648","-0.623535","131189"
"[8414]",,"2067","2804","0","-8.54654","-10.6886","0.2","27.1975","1.26758","0.349854","-8.56916","-10.7916","27.187","-0.996582","0.0398254","0.0692749","1","-0.0894775","-0.616699","-0.782227","-0.599609","131189"
"[8415]",,"2069","2805","0","-8.50582","-10.9121","0.2","27.1308","1.28223","0.35083","-8.52874","-11.0142","27.1204","-0.991211","0.0257721","0.129517","1","-0.117371","-0.633789","-0.764648","-0.623535","131189"
"[8416]",,"1871","2805","0","-8.57632","-10.8858","0.2","27.0919","1.28418","0.339844","-8.59916","-10.9871","27.0817","-0.993164","-0.107361","0.0480347","1","-0.030365","-0.152832","-0.987793","-0.152832","131189"
"[8417]",,"1886","2805","0","-8.53993","-10.9256","0.2","27.0922","1.28516","0.343018","-8.56281","-11.0271","27.0819","-0.753906","0.319824","0.57373","1","-0.649902","-0.496094","-0.576172","-0.518066","131189"
"[8418]",,"1886","2806","0","-8.53993","-10.9256","0.2","27.0922","1.28516","0.343018","-8.56281","-11.0271","27.0819","-0.753906","0.319824","0.57373","1","-0.649902","-0.496094","-0.576172","-0.518066","131189"
"[8419]",,"1876","2806","0","-8.49907","-11.1632","0.2","27.0327","1.2959","0.347412","-8.52235","-11.2642","27.022","-0.98291","-0.0455933","0.180054","1","-0.167969","-0.337646","-0.92627","-0.321777","131189"
"[8420]",,"2069","2806","0","-8.50582","-10.9121","0.2","27.1308","1.28223","0.35083","-8.52874","-11.0142","27.1204","-0.991211","0.0257721","0.129517","1","-0.117371","-0.633789","-0.764648","-0.623535","131189"
"[8421]",,"1876","2807","0","-8.49907","-11.1632","0.2","27.0327","1.2959","0.347412","-8.52235","-11.2642","27.022","-0.98291","-0.0455933","0.180054","1","-0.167969","-0.337646","-0.92627","-0.321777","131189"
"[8422]",,"1855","2807","0","-8.46053","-11.1294","0.2","27.043","1.2959","0.351318","-8.48347","-11.2309","27.032","-0.949219","0.11554","0.292725","1","-0.288574","-0.696289","-0.657227","-0.69043","131189"
"[8423]",,"2069","2807","0","-8.50582","-10.9121","0.2","27.1308","1.28223","0.35083","-8.52874","-11.0142","27.1204","-0.991211","0.0257721","0.129517","1","-0.117371","-0.633789","-0.764648","-0.623535","131189"
"[8424]",,"1855","2808","0","-8.46053","-11.1294","0.2","27.043","1.2959","0.351318","-8.48347","-11.2309","27.032","-0.949219","0.11554","0.292725","1","-0.288574","-0.696289","-0.657227","-0.69043","131189"
"[8425]",,"1876","2808","0","-8.49907","-11.1632","0.2","27.0327","1.2959","0.347412","-8.52235","-11.2642","27.022","-0.98291","-0.0455933","0.180054","1","-0.167969","-0.337646","-0.92627","-0.321777","131189"
"[8426]",,"1874","2808","0","-8.46311","-11.1932","0.2","27.0206","1.29883","0.350586","-8.48638","-11.2942","27.0099","-0.402588","0.611816","0.681152","1","-0.902344","-0.391602","-0.179443","-0.41748","131189"
"[8427]",,"1874","2809","0","-8.46311","-11.1932","0.2","27.0206","1.29883","0.350586","-8.48638","-11.2942","27.0099","-0.402588","0.611816","0.681152","1","-0.902344","-0.391602","-0.179443","-0.41748","131189"
"[8428]",,"2114","2809","0","-8.40676","-11.3513","0.2","26.931","1.31152","0.352051","-8.43002","-11.4516","26.9199","-0.980957","-0.0608521","0.185303","1","-0.0544739","-0.816895","-0.57373","-0.803711","131189"
"[8429]",,"1855","2809","0","-8.46053","-11.1294","0.2","27.043","1.2959","0.351318","-8.48347","-11.2309","27.032","-0.949219","0.11554","0.292725","1","-0.288574","-0.696289","-0.657227","-0.69043","131189"
"[8430]",,"1871","2810","0","-8.57632","-10.8858","0.2","27.0919","1.28418","0.339844","-8.59916","-10.9871","27.0817","-0.993164","-0.107361","0.0480347","1","-0.030365","-0.152832","-0.987793","-0.152832","131189"
"[8431]",,"2067","2810","0","-8.54654","-10.6886","0.2","27.1975","1.26758","0.349854","-8.56916","-10.7916","27.187","-0.996582","0.0398254","0.0692749","1","-0.0894775","-0.616699","-0.782227","-0.599609","131189"
"[8432]",,"1872","2810","0","-8.6439","-10.5809","0.2","27.0895","1.27148","0.329346","-8.66615","-10.682","27.0798","-0.99707","-0.060791","0.0510254","1","-0.0160065","-0.51123","-0.859375","-0.524414","131189"
"[8433]",,"1885","2811","0","-8.59243","-10.9233","0.2","27.0677","1.28711","0.337646","-8.61527","-11.0243","27.0574","-0.970215","-0.231445","-0.0755615","1","0.19165","-0.537109","-0.821289","-0.52832","131189"
"[8434]",,"1871","2811","0","-8.57632","-10.8858","0.2","27.0919","1.28418","0.339844","-8.59916","-10.9871","27.0817","-0.993164","-0.107361","0.0480347","1","-0.030365","-0.152832","-0.987793","-0.152832","131189"
"[8435]",,"1872","2811","0","-8.6439","-10.5809","0.2","27.0895","1.27148","0.329346","-8.66615","-10.682","27.0798","-0.99707","-0.060791","0.0510254","1","-0.0160065","-0.51123","-0.859375","-0.524414","131189"
"[8436]",,"1885","2812","0","-8.59243","-10.9233","0.2","27.0677","1.28711","0.337646","-8.61527","-11.0243","27.0574","-0.970215","-0.231445","-0.0755615","1","0.19165","-0.537109","-0.821289","-0.52832","131189"
"[8437]",,"1872","2812","0","-8.6439","-10.5809","0.2","27.0895","1.27148","0.329346","-8.66615","-10.682","27.0798","-0.99707","-0.060791","0.0510254","1","-0.0160065","-0.51123","-0.859375","-0.524414","131189"
"[8438]",,"1883","2812","0","-8.61047","-10.8979","0.2","27.042","1.28711","0.333984","-8.63326","-10.9987","27.0318","-0.984863","-0.172363","0.000638485","1","0.102783","-0.619141","-0.77832","-0.616699","131189"
"[8439]",,"1883","2813","0","-8.61047","-10.8979","0.2","27.042","1.28711","0.333984","-8.63326","-10.9987","27.0318","-0.984863","-0.172363","0.000638485","1","0.102783","-0.619141","-0.77832","-0.616699","131189"
"[8440]",,"1873","2813","0","-8.56536","-10.9761","0.2","27.0578","1.29004","0.339111","-8.58824","-11.0772","27.0474","-0.989258","-0.145264","-0.00169182","1","0.118774","-0.85498","-0.505371","-0.84668","131189"
"[8441]",,"1885","2813","0","-8.59243","-10.9233","0.2","27.0677","1.28711","0.337646","-8.61527","-11.0243","27.0574","-0.970215","-0.231445","-0.0755615","1","0.19165","-0.537109","-0.821289","-0.52832","131189"
"[8442]",,"1873","2814","0","-8.56536","-10.9761","0.2","27.0578","1.29004","0.339111","-8.58824","-11.0772","27.0474","-0.989258","-0.145264","-0.00169182","1","0.118774","-0.85498","-0.505371","-0.84668","131189"
"[8443]",,"1883","2814","0","-8.61047","-10.8979","0.2","27.042","1.28711","0.333984","-8.63326","-10.9987","27.0318","-0.984863","-0.172363","0.000638485","1","0.102783","-0.619141","-0.77832","-0.616699","131189"
"[8444]",,"1890","2814","0","-8.55046","-11.0759","0.2","26.9513","1.2998","0.334473","-8.57363","-11.1759","26.9412","-0.993164","-0.110718","-0.0302429","1","0.100708","-0.770996","-0.628418","-0.76416","131189"
"[8445]",,"1873","2815","0","-8.56536","-10.9761","0.2","27.0578","1.29004","0.339111","-8.58824","-11.0772","27.0474","-0.989258","-0.145264","-0.00169182","1","0.118774","-0.85498","-0.505371","-0.84668","131189"
"[8446]",,"1890","2815","0","-8.55046","-11.0759","0.2","26.9513","1.2998","0.334473","-8.57363","-11.1759","26.9412","-0.993164","-0.110718","-0.0302429","1","0.100708","-0.770996","-0.628418","-0.76416","131189"
"[8447]",,"1875","2815","0","-8.51207","-11.1798","0.2","27.0033","1.29883","0.344971","-8.53532","-11.2805","26.9927","-0.972168","-0.215454","-0.088562","1","0.214478","-0.700684","-0.680176","-0.677246","131189"
"[8448]",,"1886","2816","0","-8.53993","-10.9256","0.2","27.0922","1.28516","0.343018","-8.56281","-11.0271","27.0819","-0.753906","0.319824","0.57373","1","-0.649902","-0.496094","-0.576172","-0.518066","131189"
"[8449]",,"1873","2816","0","-8.56536","-10.9761","0.2","27.0578","1.29004","0.339111","-8.58824","-11.0772","27.0474","-0.989258","-0.145264","-0.00169182","1","0.118774","-0.85498","-0.505371","-0.84668","131189"
"[8450]",,"1875","2816","0","-8.51207","-11.1798","0.2","27.0033","1.29883","0.344971","-8.53532","-11.2805","26.9927","-0.972168","-0.215454","-0.088562","1","0.214478","-0.700684","-0.680176","-0.677246","131189"
"[8451]",,"1876","2817","0","-8.49907","-11.1632","0.2","27.0327","1.2959","0.347412","-8.52235","-11.2642","27.022","-0.98291","-0.0455933","0.180054","1","-0.167969","-0.337646","-0.92627","-0.321777","131189"
"[8452]",,"1886","2817","0","-8.53993","-10.9256","0.2","27.0922","1.28516","0.343018","-8.56281","-11.0271","27.0819","-0.753906","0.319824","0.57373","1","-0.649902","-0.496094","-0.576172","-0.518066","131189"
"[8453]",,"1875","2817","0","-8.51207","-11.1798","0.2","27.0033","1.29883","0.344971","-8.53532","-11.2805","26.9927","-0.972168","-0.215454","-0.088562","1","0.214478","-0.700684","-0.680176","-0.677246","131189"
