"Index","Launch Debugger","Vertex_ID","Primitive_ID","Instance_ID","SV_POSITION_C0","SV_POSITION_C1","SV_POSITION_C2","SV_POSITION_C3","TEXCOORD_C0","TEXCOORD_C1","TEXCOORD1_C0","TEXCOORD1_C1","TEXCOORD1_C2","TEXCOORD2_C0","TEXCOORD2_C1","TEXCOORD2_C2","TEXCOORD2_C3","TEXCOORD3_C0","TEXCOORD3_C1","TEXCOORD3_C2","TEXCOORD3_C3","TEXCOORD4"
"[1914]",,"400","638","0","-7.50152","-10.7557","0.2","26.3557","1.0459","0.663086","-7.52091","-10.853","26.3462","-0.107971","0.881348","0.460205","1","-0.687988","-0.401367","0.604492","-0.445801","196723"
"[1915]",,"409","638","0","-7.51367","-10.7128","0.2","26.3465","1.04688","0.664062","-7.53304","-10.81","26.3371","-0.0961304","0.687988","-0.719238","1","0.504395","0.664062","0.551758","0.678223","196723"
"[1916]",,"397","638","0","-7.50966","-10.6745","0.2","26.3678","1.04395","0.665527","-7.52909","-10.7719","26.3585","0.743164","0.223389","-0.630859","-1","-0.436279","0.876953","-0.201294","0.858887","196723"
"[1917]",,"409","639","0","-7.51367","-10.7128","0.2","26.3465","1.04688","0.664062","-7.53304","-10.81","26.3371","-0.0961304","0.687988","-0.719238","1","0.504395","0.664062","0.551758","0.678223","196723"
"[1918]",,"403","639","0","-7.52371","-10.7308","0.2","26.3581","1.04785","0.665039","-7.54311","-10.8281","26.3486","-0.887207","-0.231201","-0.398438","1","0.217285","0.547363","-0.808105","0.572266","196723"
"[1919]",,"397","639","0","-7.50966","-10.6745","0.2","26.3678","1.04395","0.665527","-7.52909","-10.7719","26.3585","0.743164","0.223389","-0.630859","-1","-0.436279","0.876953","-0.201294","0.858887","196723"
"[1920]",,"410","640","0","-7.53706","-10.7479","0.2","26.3401","1.05078","0.661133","-7.55642","-10.8451","26.3304","-0.494873","0.689941","-0.527832","1","0.486084","0.722656","0.491211","0.736816","196723"
"[1921]",,"403","640","0","-7.52371","-10.7308","0.2","26.3581","1.04785","0.665039","-7.54311","-10.8281","26.3486","-0.887207","-0.231201","-0.398438","1","0.217285","0.547363","-0.808105","0.572266","196723"
"[1922]",,"409","640","0","-7.51367","-10.7128","0.2","26.3465","1.04688","0.664062","-7.53304","-10.81","26.3371","-0.0961304","0.687988","-0.719238","1","0.504395","0.664062","0.551758","0.678223","196723"
"[1923]",,"403","641","0","-7.52371","-10.7308","0.2","26.3581","1.04785","0.665039","-7.54311","-10.8281","26.3486","-0.887207","-0.231201","-0.398438","1","0.217285","0.547363","-0.808105","0.572266","196723"
"[1924]",,"410","641","0","-7.53706","-10.7479","0.2","26.3401","1.05078","0.661133","-7.55642","-10.8451","26.3304","-0.494873","0.689941","-0.527832","1","0.486084","0.722656","0.491211","0.736816","196723"
"[1925]",,"412","641","0","-7.55086","-10.7695","0.2","26.3625","1.05273","0.663086","-7.57027","-10.8669","26.3528","-0.789551","-0.597656","-0.140259","1","-0.356934","0.628418","-0.690918","0.622559","196723"
"[1926]",,"408","642","0","-7.58055","-10.7586","0.2","26.3681","1.04688","0.652832","-7.6","-10.8562","26.3583","-0.714844","-0.0866699","0.693848","1","-0.580566","0.62793","-0.518066","0.607422","196723"
"[1927]",,"407","642","0","-7.54874","-10.7991","0.2","26.3701","1.04688","0.657715","-7.56817","-10.8966","26.3603","-0.658691","0.118835","0.742676","1","-0.706055","-0.435547","-0.558105","-0.459961","196723"
"[1928]",,"406","642","0","-7.55086","-10.7695","0.2","26.3625","1.0459","0.657227","-7.57027","-10.8669","26.3528","-0.829102","0.130249","0.543457","1","-0.356934","0.628418","-0.690918","0.622559","196723"
"[1929]",,"407","643","0","-7.54874","-10.7991","0.2","26.3701","1.04688","0.657715","-7.56817","-10.8966","26.3603","-0.658691","0.118835","0.742676","1","-0.706055","-0.435547","-0.558105","-0.459961","196723"
"[1930]",,"408","643","0","-7.58055","-10.7586","0.2","26.3681","1.04688","0.652832","-7.6","-10.8562","26.3583","-0.714844","-0.0866699","0.693848","1","-0.580566","0.62793","-0.518066","0.607422","196723"
"[1931]",,"413","643","0","-7.58698","-10.8213","0.2","26.3767","1.0498","0.652832","-7.60644","-10.9188","26.3667","-0.556641","-0.11438","0.822266","1","-0.567383","-0.671387","-0.476318","-0.69043","196723"
"[1932]",,"413","644","0","-7.58698","-10.8213","0.2","26.3767","1.0498","0.652832","-7.60644","-10.9188","26.3667","-0.556641","-0.11438","0.822266","1","-0.567383","-0.671387","-0.476318","-0.69043","196723"
"[1933]",,"411","644","0","-7.52413","-10.8044","0.2","26.3461","1.04883","0.65918","-7.54349","-10.9016","26.3364","-0.230225","0.717773","0.657227","1","-0.156006","-0.694336","0.702637","-0.713867","196723"
"[1934]",,"407","644","0","-7.54874","-10.7991","0.2","26.3701","1.04688","0.657715","-7.56817","-10.8966","26.3603","-0.658691","0.118835","0.742676","1","-0.706055","-0.435547","-0.558105","-0.459961","196723"
"[1935]",,"411","645","0","-7.52413","-10.8044","0.2","26.3461","1.04883","0.65918","-7.54349","-10.9016","26.3364","-0.230225","0.717773","0.657227","1","-0.156006","-0.694336","0.702637","-0.713867","196723"
"[1936]",,"413","645","0","-7.58698","-10.8213","0.2","26.3767","1.0498","0.652832","-7.60644","-10.9188","26.3667","-0.556641","-0.11438","0.822266","1","-0.567383","-0.671387","-0.476318","-0.69043","196723"
"[1937]",,"440","645","0","-7.56896","-10.8167","0.2","26.3442","1.05371","0.654785","-7.58834","-10.914","26.3342","-0.248169","0.596191","0.763672","1","0.320557","-0.693848","0.644531","-0.688965","196723"
"[1938]",,"445","646","0","-7.57598","-10.7341","0.2","26.3418","1.05566","0.657715","-7.59536","-10.8315","26.3321","-0.729004","0.469482","-0.498047","1","0.14563","0.805176","0.574707","0.800293","196723"
"[1939]",,"411","646","0","-7.52413","-10.8044","0.2","26.3461","1.04883","0.65918","-7.54349","-10.9016","26.3364","-0.230225","0.717773","0.657227","1","-0.156006","-0.694336","0.702637","-0.713867","196723"
"[1940]",,"440","646","0","-7.56896","-10.8167","0.2","26.3442","1.05371","0.654785","-7.58834","-10.914","26.3342","-0.248169","0.596191","0.763672","1","0.320557","-0.693848","0.644531","-0.688965","196723"
"[1941]",,"411","647","0","-7.52413","-10.8044","0.2","26.3461","1.04883","0.65918","-7.54349","-10.9016","26.3364","-0.230225","0.717773","0.657227","1","-0.156006","-0.694336","0.702637","-0.713867","196723"
"[1942]",,"445","647","0","-7.57598","-10.7341","0.2","26.3418","1.05566","0.657715","-7.59536","-10.8315","26.3321","-0.729004","0.469482","-0.498047","1","0.14563","0.805176","0.574707","0.800293","196723"
"[1943]",,"410","647","0","-7.53706","-10.7479","0.2","26.3401","1.05078","0.661133","-7.55642","-10.8451","26.3304","-0.494873","0.689941","-0.527832","1","0.486084","0.722656","0.491211","0.736816","196723"
"[1944]",,"410","648","0","-7.53706","-10.7479","0.2","26.3401","1.05078","0.661133","-7.55642","-10.8451","26.3304","-0.494873","0.689941","-0.527832","1","0.486084","0.722656","0.491211","0.736816","196723"
"[1945]",,"400","648","0","-7.50152","-10.7557","0.2","26.3557","1.0459","0.663086","-7.52091","-10.853","26.3462","-0.107971","0.881348","0.460205","1","-0.687988","-0.401367","0.604492","-0.445801","196723"
"[1946]",,"411","648","0","-7.52413","-10.8044","0.2","26.3461","1.04883","0.65918","-7.54349","-10.9016","26.3364","-0.230225","0.717773","0.657227","1","-0.156006","-0.694336","0.702637","-0.713867","196723"
"[1947]",,"400","649","0","-7.50152","-10.7557","0.2","26.3557","1.0459","0.663086","-7.52091","-10.853","26.3462","-0.107971","0.881348","0.460205","1","-0.687988","-0.401367","0.604492","-0.445801","196723"
"[1948]",,"410","649","0","-7.53706","-10.7479","0.2","26.3401","1.05078","0.661133","-7.55642","-10.8451","26.3304","-0.494873","0.689941","-0.527832","1","0.486084","0.722656","0.491211","0.736816","196723"
"[1949]",,"409","649","0","-7.51367","-10.7128","0.2","26.3465","1.04688","0.664062","-7.53304","-10.81","26.3371","-0.0961304","0.687988","-0.719238","1","0.504395","0.664062","0.551758","0.678223","196723"
"[1950]",,"414","650","0","-7.61246","-10.7302","0.2","26.379","1.04785","0.648438","-7.63195","-10.8279","26.3692","-0.714844","-0.150269","0.682617","1","-0.585449","0.664551","-0.464355","0.64209","196723"
"[1951]",,"413","650","0","-7.58698","-10.8213","0.2","26.3767","1.0498","0.652832","-7.60644","-10.9188","26.3667","-0.556641","-0.11438","0.822266","1","-0.567383","-0.671387","-0.476318","-0.69043","196723"
"[1952]",,"408","650","0","-7.58055","-10.7586","0.2","26.3681","1.04688","0.652832","-7.6","-10.8562","26.3583","-0.714844","-0.0866699","0.693848","1","-0.580566","0.62793","-0.518066","0.607422","196723"
"[1953]",,"413","651","0","-7.58698","-10.8213","0.2","26.3767","1.0498","0.652832","-7.60644","-10.9188","26.3667","-0.556641","-0.11438","0.822266","1","-0.567383","-0.671387","-0.476318","-0.69043","196723"
"[1954]",,"414","651","0","-7.61246","-10.7302","0.2","26.379","1.04785","0.648438","-7.63195","-10.8279","26.3692","-0.714844","-0.150269","0.682617","1","-0.585449","0.664551","-0.464355","0.64209","196723"
"[1955]",,"415","651","0","-7.64858","-10.8255","0.2","26.3879","1.05371","0.645996","-7.6681","-10.9232","26.3777","-0.361816","-0.160156","0.918457","1","-0.273438","-0.92334","-0.269043","-0.930664","196723"
"[1956]",,"415","652","0","-7.64858","-10.8255","0.2","26.3879","1.05371","0.645996","-7.6681","-10.9232","26.3777","-0.361816","-0.160156","0.918457","1","-0.273438","-0.92334","-0.269043","-0.930664","196723"
"[1957]",,"440","652","0","-7.56896","-10.8167","0.2","26.3442","1.05371","0.654785","-7.58834","-10.914","26.3342","-0.248169","0.596191","0.763672","1","0.320557","-0.693848","0.644531","-0.688965","196723"
"[1958]",,"413","652","0","-7.58698","-10.8213","0.2","26.3767","1.0498","0.652832","-7.60644","-10.9188","26.3667","-0.556641","-0.11438","0.822266","1","-0.567383","-0.671387","-0.476318","-0.69043","196723"
"[1959]",,"440","653","0","-7.56896","-10.8167","0.2","26.3442","1.05371","0.654785","-7.58834","-10.914","26.3342","-0.248169","0.596191","0.763672","1","0.320557","-0.693848","0.644531","-0.688965","196723"
"[1960]",,"415","653","0","-7.64858","-10.8255","0.2","26.3879","1.05371","0.645996","-7.6681","-10.9232","26.3777","-0.361816","-0.160156","0.918457","1","-0.273438","-0.92334","-0.269043","-0.930664","196723"
"[1961]",,"436","653","0","-7.63333","-10.8024","0.2","26.3477","1.05859","0.648438","-7.65274","-10.8998","26.3376","-0.242432","0.475342","0.845703","1","0.432129","-0.726562","0.53418","-0.713379","196723"
"[1962]",,"442","654","0","-7.62014","-10.717","0.2","26.3301","1.06055","0.652832","-7.6395","-10.8143","26.3203","-0.604004","0.796875","0.000541687","1","0.478271","0.361816","0.799805","0.370117","196723"
"[1963]",,"440","654","0","-7.56896","-10.8167","0.2","26.3442","1.05371","0.654785","-7.58834","-10.914","26.3342","-0.248169","0.596191","0.763672","1","0.320557","-0.693848","0.644531","-0.688965","196723"
"[1964]",,"436","654","0","-7.63333","-10.8024","0.2","26.3477","1.05859","0.648438","-7.65274","-10.8998","26.3376","-0.242432","0.475342","0.845703","1","0.432129","-0.726562","0.53418","-0.713379","196723"
"[1965]",,"440","655","0","-7.56896","-10.8167","0.2","26.3442","1.05371","0.654785","-7.58834","-10.914","26.3342","-0.248169","0.596191","0.763672","1","0.320557","-0.693848","0.644531","-0.688965","196723"
"[1966]",,"442","655","0","-7.62014","-10.717","0.2","26.3301","1.06055","0.652832","-7.6395","-10.8143","26.3203","-0.604004","0.796875","0.000541687","1","0.478271","0.361816","0.799805","0.370117","196723"
"[1967]",,"445","655","0","-7.57598","-10.7341","0.2","26.3418","1.05566","0.657715","-7.59536","-10.8315","26.3321","-0.729004","0.469482","-0.498047","1","0.14563","0.805176","0.574707","0.800293","196723"
"[1968]",,"439","656","0","-7.61246","-10.7302","0.2","26.379","1.06055","0.659668","-7.63195","-10.8279","26.3692","-0.520996","-0.74707","-0.412842","1","-0.585449","0.664551","-0.464355","0.64209","196723"
"[1969]",,"445","656","0","-7.57598","-10.7341","0.2","26.3418","1.05566","0.657715","-7.59536","-10.8315","26.3321","-0.729004","0.469482","-0.498047","1","0.14563","0.805176","0.574707","0.800293","196723"
"[1970]",,"442","656","0","-7.62014","-10.717","0.2","26.3301","1.06055","0.652832","-7.6395","-10.8143","26.3203","-0.604004","0.796875","0.000541687","1","0.478271","0.361816","0.799805","0.370117","196723"
"[1971]",,"445","657","0","-7.57598","-10.7341","0.2","26.3418","1.05566","0.657715","-7.59536","-10.8315","26.3321","-0.729004","0.469482","-0.498047","1","0.14563","0.805176","0.574707","0.800293","196723"
"[1972]",,"439","657","0","-7.61246","-10.7302","0.2","26.379","1.06055","0.659668","-7.63195","-10.8279","26.3692","-0.520996","-0.74707","-0.412842","1","-0.585449","0.664551","-0.464355","0.64209","196723"
"[1973]",,"437","657","0","-7.58055","-10.7586","0.2","26.3681","1.05664","0.660645","-7.6","-10.8562","26.3583","-0.583984","-0.763672","-0.275635","1","-0.580566","0.62793","-0.518066","0.607422","196723"
"[1974]",,"437","658","0","-7.58055","-10.7586","0.2","26.3681","1.05664","0.660645","-7.6","-10.8562","26.3583","-0.583984","-0.763672","-0.275635","1","-0.580566","0.62793","-0.518066","0.607422","196723"
"[1975]",,"410","658","0","-7.53706","-10.7479","0.2","26.3401","1.05078","0.661133","-7.55642","-10.8451","26.3304","-0.494873","0.689941","-0.527832","1","0.486084","0.722656","0.491211","0.736816","196723"
"[1976]",,"445","658","0","-7.57598","-10.7341","0.2","26.3418","1.05566","0.657715","-7.59536","-10.8315","26.3321","-0.729004","0.469482","-0.498047","1","0.14563","0.805176","0.574707","0.800293","196723"
"[1977]",,"410","659","0","-7.53706","-10.7479","0.2","26.3401","1.05078","0.661133","-7.55642","-10.8451","26.3304","-0.494873","0.689941","-0.527832","1","0.486084","0.722656","0.491211","0.736816","196723"
"[1978]",,"437","659","0","-7.58055","-10.7586","0.2","26.3681","1.05664","0.660645","-7.6","-10.8562","26.3583","-0.583984","-0.763672","-0.275635","1","-0.580566","0.62793","-0.518066","0.607422","196723"
"[1979]",,"412","659","0","-7.55086","-10.7695","0.2","26.3625","1.05273","0.663086","-7.57027","-10.8669","26.3528","-0.789551","-0.597656","-0.140259","1","-0.356934","0.628418","-0.690918","0.622559","196723"
"[1980]",,"441","660","0","-7.56798","-10.7093","0.2","26.2288","1.13867","0.605469","-7.58712","-10.8057","26.2189","-0.865723","-0.500488","-0.0174561","1","-0.437744","0.773438","-0.458496","0.758301","196723"
"[1981]",,"448","660","0","-7.56613","-10.7167","0.2","26.2338","1.13867","0.605957","-7.58529","-10.8132","26.2239","-0.451172","-0.816895","0.358887","1","-0.780762","0.164307","-0.603027","0.134155","196723"
"[1982]",,"438","660","0","-7.52533","-10.6974","0.2","26.2308","1.13574","0.60791","-7.54449","-10.7939","26.221","-0.564453","-0.771484","-0.294189","-1","-0.743164","0.320312","0.586914","0.263672","196723"
"[1983]",,"444","661","0","-7.61814","-10.7043","0.2","26.2394","1.14258","0.603027","-7.63728","-10.8008","26.2294","-0.774902","-0.631836","0.0257721","1","-0.613281","0.743164","-0.266602","0.711426","196723"
"[1984]",,"448","661","0","-7.56613","-10.7167","0.2","26.2338","1.13867","0.605957","-7.58529","-10.8132","26.2239","-0.451172","-0.816895","0.358887","1","-0.780762","0.164307","-0.603027","0.134155","196723"
"[1985]",,"441","661","0","-7.56798","-10.7093","0.2","26.2288","1.13867","0.605469","-7.58712","-10.8057","26.2189","-0.865723","-0.500488","-0.0174561","1","-0.437744","0.773438","-0.458496","0.758301","196723"
"[1986]",,"448","662","0","-7.56613","-10.7167","0.2","26.2338","1.13867","0.605957","-7.58529","-10.8132","26.2239","-0.451172","-0.816895","0.358887","1","-0.780762","0.164307","-0.603027","0.134155","196723"
"[1987]",,"444","662","0","-7.61814","-10.7043","0.2","26.2394","1.14258","0.603027","-7.63728","-10.8008","26.2294","-0.774902","-0.631836","0.0257721","1","-0.613281","0.743164","-0.266602","0.711426","196723"
"[1988]",,"451","662","0","-7.61992","-10.7291","0.2","26.2518","1.14355","0.604004","-7.63911","-10.8256","26.2417","0.0113525","-0.925293","0.378906","1","-0.883789","-0.163574","-0.438232","-0.205078","196723"
"[1989]",,"451","663","0","-7.61992","-10.7291","0.2","26.2518","1.14355","0.604004","-7.63911","-10.8256","26.2417","0.0113525","-0.925293","0.378906","1","-0.883789","-0.163574","-0.438232","-0.205078","196723"
"[1990]",,"446","663","0","-7.55859","-10.7452","0.2","26.2248","1.13965","0.606934","-7.57775","-10.8417","26.2148","0.674316","0.297363","0.675781","1","-0.165894","-0.831543","0.530273","-0.852539","196723"
"[1991]",,"448","663","0","-7.56613","-10.7167","0.2","26.2338","1.13867","0.605957","-7.58529","-10.8132","26.2239","-0.451172","-0.816895","0.358887","1","-0.780762","0.164307","-0.603027","0.134155","196723"
"[1992]",,"448","664","0","-7.56613","-10.7167","0.2","26.2338","1.13867","0.605957","-7.58529","-10.8132","26.2239","-0.451172","-0.816895","0.358887","1","-0.780762","0.164307","-0.603027","0.134155","196723"
"[1993]",,"446","664","0","-7.55859","-10.7452","0.2","26.2248","1.13965","0.606934","-7.57775","-10.8417","26.2148","0.674316","0.297363","0.675781","1","-0.165894","-0.831543","0.530273","-0.852539","196723"
"[1994]",,"438","664","0","-7.52533","-10.6974","0.2","26.2308","1.13574","0.60791","-7.54449","-10.7939","26.221","-0.564453","-0.771484","-0.294189","-1","-0.743164","0.320312","0.586914","0.263672","196723"
"[1995]",,"446","665","0","-7.55859","-10.7452","0.2","26.2248","1.13965","0.606934","-7.57775","-10.8417","26.2148","0.674316","0.297363","0.675781","1","-0.165894","-0.831543","0.530273","-0.852539","196723"
"[1996]",,"443","665","0","-7.56788","-10.7034","0.2","26.223","1.13965","0.608887","-7.587","-10.7998","26.2131","-0.511719","0.533691","-0.67334","1","0.335693","0.844727","0.416748","0.852539","196723"
"[1997]",,"438","665","0","-7.52533","-10.6974","0.2","26.2308","1.13574","0.60791","-7.54449","-10.7939","26.221","-0.564453","-0.771484","-0.294189","-1","-0.743164","0.320312","0.586914","0.263672","196723"
"[1998]",,"443","666","0","-7.56788","-10.7034","0.2","26.223","1.13965","0.608887","-7.587","-10.7998","26.2131","-0.511719","0.533691","-0.67334","1","0.335693","0.844727","0.416748","0.852539","196723"
"[1999]",,"447","666","0","-7.56798","-10.7093","0.2","26.2288","1.13965","0.609375","-7.58712","-10.8057","26.2189","-0.323486","-0.608887","-0.724609","1","-0.437744","0.773438","-0.458496","0.758301","196723"
"[2000]",,"438","666","0","-7.52533","-10.6974","0.2","26.2308","1.13574","0.60791","-7.54449","-10.7939","26.221","-0.564453","-0.771484","-0.294189","-1","-0.743164","0.320312","0.586914","0.263672","196723"
"[2001]",,"443","667","0","-7.56788","-10.7034","0.2","26.223","1.13965","0.608887","-7.587","-10.7998","26.2131","-0.511719","0.533691","-0.67334","1","0.335693","0.844727","0.416748","0.852539","196723"
"[2002]",,"449","667","0","-7.61814","-10.7043","0.2","26.2394","1.14355","0.61084","-7.63728","-10.8008","26.2294","-0.405273","-0.584473","-0.703125","1","-0.613281","0.743164","-0.266602","0.711426","196723"
"[2003]",,"447","667","0","-7.56798","-10.7093","0.2","26.2288","1.13965","0.609375","-7.58712","-10.8057","26.2189","-0.323486","-0.608887","-0.724609","1","-0.437744","0.773438","-0.458496","0.758301","196723"
"[2004]",,"449","668","0","-7.61814","-10.7043","0.2","26.2394","1.14355","0.61084","-7.63728","-10.8008","26.2294","-0.405273","-0.584473","-0.703125","1","-0.613281","0.743164","-0.266602","0.711426","196723"
"[2005]",,"443","668","0","-7.56788","-10.7034","0.2","26.223","1.13965","0.608887","-7.587","-10.7998","26.2131","-0.511719","0.533691","-0.67334","1","0.335693","0.844727","0.416748","0.852539","196723"
"[2006]",,"450","668","0","-7.61614","-10.6899","0.2","26.2221","1.14453","0.609375","-7.63524","-10.7862","26.2122","-0.580078","0.654297","-0.485107","1","0.328369","0.733398","0.595215","0.73584","196723"
"[2007]",,"450","669","0","-7.61614","-10.6899","0.2","26.2221","1.14453","0.609375","-7.63524","-10.7862","26.2122","-0.580078","0.654297","-0.485107","1","0.328369","0.733398","0.595215","0.73584","196723"
"[2008]",,"456","669","0","-7.6657","-10.6753","0.2","26.2619","1.14844","0.612305","-7.6849","-10.7719","26.2519","-0.458008","-0.541992","-0.70459","1","-0.70752","0.70166","-0.0846558","0.659668","196723"
"[2009]",,"449","669","0","-7.61814","-10.7043","0.2","26.2394","1.14355","0.61084","-7.63728","-10.8008","26.2294","-0.405273","-0.584473","-0.703125","1","-0.613281","0.743164","-0.266602","0.711426","196723"
"[2010]",,"453","670","0","-7.6657","-10.6753","0.2","26.2619","1.14648","0.600586","-7.6849","-10.7719","26.2519","-0.707031","-0.705566","0.049469","1","-0.705566","0.703613","-0.085083","0.661621","196723"
"[2011]",,"451","670","0","-7.61992","-10.7291","0.2","26.2518","1.14355","0.604004","-7.63911","-10.8256","26.2417","0.0113525","-0.925293","0.378906","1","-0.883789","-0.163574","-0.438232","-0.205078","196723"
"[2012]",,"444","670","0","-7.61814","-10.7043","0.2","26.2394","1.14258","0.603027","-7.63728","-10.8008","26.2294","-0.774902","-0.631836","0.0257721","1","-0.613281","0.743164","-0.266602","0.711426","196723"
"[2013]",,"451","671","0","-7.61992","-10.7291","0.2","26.2518","1.14355","0.604004","-7.63911","-10.8256","26.2417","0.0113525","-0.925293","0.378906","1","-0.883789","-0.163574","-0.438232","-0.205078","196723"
"[2014]",,"453","671","0","-7.6657","-10.6753","0.2","26.2619","1.14648","0.600586","-7.6849","-10.7719","26.2519","-0.707031","-0.705566","0.049469","1","-0.705566","0.703613","-0.085083","0.661621","196723"
"[2015]",,"458","671","0","-7.68241","-10.7316","0.2","26.2784","1.14941","0.602539","-7.70169","-10.8283","26.2681","0.423584","-0.799805","0.425537","1","-0.688477","-0.589355","-0.422852","-0.619141","196723"
"[2016]",,"458","672","0","-7.68241","-10.7316","0.2","26.2784","1.14941","0.602539","-7.70169","-10.8283","26.2681","0.423584","-0.799805","0.425537","1","-0.688477","-0.589355","-0.422852","-0.619141","196723"
"[2017]",,"455","672","0","-7.61233","-10.7604","0.2","26.2301","1.14453","0.606445","-7.63147","-10.8568","26.2199","0.655273","0.390625","0.646484","1","0.188843","-0.915039","0.356445","-0.911133","196723"
"[2018]",,"451","672","0","-7.61992","-10.7291","0.2","26.2518","1.14355","0.604004","-7.63911","-10.8256","26.2417","0.0113525","-0.925293","0.378906","1","-0.883789","-0.163574","-0.438232","-0.205078","196723"
"[2019]",,"446","673","0","-7.55859","-10.7452","0.2","26.2248","1.13965","0.606934","-7.57775","-10.8417","26.2148","0.674316","0.297363","0.675781","1","-0.165894","-0.831543","0.530273","-0.852539","196723"
"[2020]",,"451","673","0","-7.61992","-10.7291","0.2","26.2518","1.14355","0.604004","-7.63911","-10.8256","26.2417","0.0113525","-0.925293","0.378906","1","-0.883789","-0.163574","-0.438232","-0.205078","196723"
"[2021]",,"455","673","0","-7.61233","-10.7604","0.2","26.2301","1.14453","0.606445","-7.63147","-10.8568","26.2199","0.655273","0.390625","0.646484","1","0.188843","-0.915039","0.356445","-0.911133","196723"
"[2022]",,"455","674","0","-7.61233","-10.7604","0.2","26.2301","1.14453","0.606445","-7.63147","-10.8568","26.2199","0.655273","0.390625","0.646484","1","0.188843","-0.915039","0.356445","-0.911133","196723"
"[2023]",,"443","674","0","-7.56788","-10.7034","0.2","26.223","1.13965","0.608887","-7.587","-10.7998","26.2131","-0.511719","0.533691","-0.67334","1","0.335693","0.844727","0.416748","0.852539","196723"
"[2024]",,"446","674","0","-7.55859","-10.7452","0.2","26.2248","1.13965","0.606934","-7.57775","-10.8417","26.2148","0.674316","0.297363","0.675781","1","-0.165894","-0.831543","0.530273","-0.852539","196723"
"[2025]",,"443","675","0","-7.56788","-10.7034","0.2","26.223","1.13965","0.608887","-7.587","-10.7998","26.2131","-0.511719","0.533691","-0.67334","1","0.335693","0.844727","0.416748","0.852539","196723"
"[2026]",,"455","675","0","-7.61233","-10.7604","0.2","26.2301","1.14453","0.606445","-7.63147","-10.8568","26.2199","0.655273","0.390625","0.646484","1","0.188843","-0.915039","0.356445","-0.911133","196723"
"[2027]",,"450","675","0","-7.61614","-10.6899","0.2","26.2221","1.14453","0.609375","-7.63524","-10.7862","26.2122","-0.580078","0.654297","-0.485107","1","0.328369","0.733398","0.595215","0.73584","196723"
"[2028]",,"455","676","0","-7.61233","-10.7604","0.2","26.2301","1.14453","0.606445","-7.63147","-10.8568","26.2199","0.655273","0.390625","0.646484","1","0.188843","-0.915039","0.356445","-0.911133","196723"
"[2029]",,"464","676","0","-7.6794","-10.6712","0.2","26.227","1.15039","0.609375","-7.6985","-10.7675","26.2169","-0.51123","0.833008","-0.210693","1","0.512207","0.491943","0.704102","0.503906","196723"
"[2030]",,"450","676","0","-7.61614","-10.6899","0.2","26.2221","1.14453","0.609375","-7.63524","-10.7862","26.2122","-0.580078","0.654297","-0.485107","1","0.328369","0.733398","0.595215","0.73584","196723"
"[2031]",,"456","677","0","-7.6657","-10.6753","0.2","26.2619","1.14844","0.612305","-7.6849","-10.7719","26.2519","-0.458008","-0.541992","-0.70459","1","-0.70752","0.70166","-0.0846558","0.659668","196723"
"[2032]",,"450","677","0","-7.61614","-10.6899","0.2","26.2221","1.14453","0.609375","-7.63524","-10.7862","26.2122","-0.580078","0.654297","-0.485107","1","0.328369","0.733398","0.595215","0.73584","196723"
"[2033]",,"464","677","0","-7.6794","-10.6712","0.2","26.227","1.15039","0.609375","-7.6985","-10.7675","26.2169","-0.51123","0.833008","-0.210693","1","0.512207","0.491943","0.704102","0.503906","196723"
"[2034]",,"464","678","0","-7.6794","-10.6712","0.2","26.227","1.15039","0.609375","-7.6985","-10.7675","26.2169","-0.51123","0.833008","-0.210693","1","0.512207","0.491943","0.704102","0.503906","196723"
"[2035]",,"454","678","0","-7.70014","-10.6344","0.2","26.283","1.15234","0.614746","-7.71938","-10.7311","26.273","-0.38208","-0.541504","-0.749023","1","-0.744141","0.660645","-0.0974731","0.616699","196723"
"[2036]",,"456","678","0","-7.6657","-10.6753","0.2","26.2619","1.14844","0.612305","-7.6849","-10.7719","26.2519","-0.458008","-0.541992","-0.70459","1","-0.70752","0.70166","-0.0846558","0.659668","196723"
"[2037]",,"454","679","0","-7.70014","-10.6344","0.2","26.283","1.15234","0.614746","-7.71938","-10.7311","26.273","-0.38208","-0.541504","-0.749023","1","-0.744141","0.660645","-0.0974731","0.616699","196723"
"[2038]",,"464","679","0","-7.6794","-10.6712","0.2","26.227","1.15039","0.609375","-7.6985","-10.7675","26.2169","-0.51123","0.833008","-0.210693","1","0.512207","0.491943","0.704102","0.503906","196723"
"[2039]",,"462","679","0","-7.74282","-10.6311","0.2","26.2288","1.15625","0.609375","-7.7619","-10.7272","26.2187","-0.156494","0.946777","0.281006","1","0.740723","-0.0743408","0.66748","-0.0466309","196723"
"[2040]",,"463","680","0","-7.68586","-10.7464","0.2","26.2458","1.15039","0.605469","-7.70505","-10.8428","26.2355","0.570312","0.453125","0.685059","1","0.432373","-0.875","0.217407","-0.852539","196723"
"[2041]",,"462","680","0","-7.74282","-10.6311","0.2","26.2288","1.15625","0.609375","-7.7619","-10.7272","26.2187","-0.156494","0.946777","0.281006","1","0.740723","-0.0743408","0.66748","-0.0466309","196723"
"[2042]",,"464","680","0","-7.6794","-10.6712","0.2","26.227","1.15039","0.609375","-7.6985","-10.7675","26.2169","-0.51123","0.833008","-0.210693","1","0.512207","0.491943","0.704102","0.503906","196723"
