Index	Launch Debugger	Vertex_ID	Primitive_ID	Instance_ID	SV_POSITION_C0	SV_POSITION_C1	SV_POSITION_C2	SV_POSITION_C3	TEXCOORD2_C0	TEXCOORD2_C1	TEXCOORD2_C2	TEXCOORD3_C0	TEXCOORD3_C1
[197]	831	65	0	-3.04861	-5.64591	0.2	25.4227	0.900879	0.0338745	-0.43335	201	255
[198]	832	66	0	-3.14199	-5.85822	0.2	25.4781	0.850586	0.019104	-0.525879	201	255
[199]	836	66	0	-3.11107	-5.5733	0.2	25.3848	0.82666	0.560059	0.049469	201	255
[200]	929	66	0	-3.24625	-5.75007	0.2	25.4222	0.844238	0.521484	0.123413	201	255
[201]	614	67	0	-3.12876	-5.5372	0.2	25.3291	0.156006	0.912598	0.378418	201	255
[202]	929	67	0	-3.24625	-5.75007	0.2	25.4222	0.844238	0.521484	0.123413	201	255
[203]	836	67	0	-3.11107	-5.5733	0.2	25.3848	0.82666	0.560059	0.049469	201	255
[204]	929	68	0	-3.24625	-5.75007	0.2	25.4222	0.844238	0.521484	0.123413	201	255
[205]	614	68	0	-3.12876	-5.5372	0.2	25.3291	0.156006	0.912598	0.378418	201	255
[206]	618	68	0	-3.29287	-5.72025	0.2	25.3267	0.187134	0.817871	0.543945	201	255
[207]	645	69	0	-3.40544	-5.94409	0.2	25.4276	0.751953	0.523438	0.399414	201	255
[208]	929	69	0	-3.24625	-5.75007	0.2	25.4222	0.844238	0.521484	0.123413	201	255
[209]	618	69	0	-3.29287	-5.72025	0.2	25.3267	0.187134	0.817871	0.543945	201	255
[210]	645	70	0	-3.40544	-5.94409	0.2	25.4276	0.751953	0.523438	0.399414	201	255
[211]	618	70	0	-3.29287	-5.72025	0.2	25.3267	0.187134	0.817871	0.543945	201	255
[212]	842	70	0	-3.42613	-5.93873	0.2	25.3208	0.141479	0.694824	0.705078	201	255
[213]	842	71	0	-3.42613	-5.93873	0.2	25.3208	0.141479	0.694824	0.705078	201	255
[214]	694	71	0	-3.48492	-6.14449	0.2	25.4624	0.821777	0.449707	0.349854	201	255
[215]	645	71	0	-3.40544	-5.94409	0.2	25.4276	0.751953	0.523438	0.399414	201	255
[216]	648	72	0	-3.01775	-5.7033	0.2	25.397	0.44165	-0.491943	-0.75	201	255
[217]	646	72	0	-3.08124	-5.92907	0.2	25.3479	-0.211426	-0.491211	-0.845215	201	255
[218]	781	72	0	-2.99775	-5.73986	0.2	25.3378	-0.135498	-0.65918	-0.739746	201	255
[219]	787	73	0	-2.89097	-5.50972	0.2	25.3446	-0.0228577	-0.457275	-0.88916	201	255
[220]	648	73	0	-3.01775	-5.7033	0.2	25.397	0.44165	-0.491943	-0.75	201	255
[221]	781	73	0	-2.99775	-5.73986	0.2	25.3378	-0.135498	-0.65918	-0.739746	201	255
[222]	648	74	0	-3.01775	-5.7033	0.2	25.397	0.44165	-0.491943	-0.75	201	255
[223]	787	74	0	-2.89097	-5.50972	0.2	25.3446	-0.0228577	-0.457275	-0.88916	201	255
[224]	649	74	0	-2.89976	-5.49568	0.2	25.3636	0.509766	-0.338623	-0.791016	201	255
[225]	650	75	0	-2.91355	-5.47126	0.2	25.3716	0.84082	0.05896	-0.538086	201	255
[226]	648	75	0	-3.01775	-5.7033	0.2	25.397	0.44165	-0.491943	-0.75	201	255
[227]	649	75	0	-2.89976	-5.49568	0.2	25.3636	0.509766	-0.338623	-0.791016	201	255
