"Index","Launch Debugger","Vertex_ID","Primitive_ID","Instance_ID","SV_POSITION_C0","SV_POSITION_C1","SV_POSITION_C2","SV_POSITION_C3","TEXCOORD_C0","TEXCOORD_C1","TEXCOORD1_C0","TEXCOORD1_C1","TEXCOORD1_C2","TEXCOORD2_C0","TEXCOORD2_C1","TEXCOORD2_C2","TEXCOORD2_C3","TEXCOORD3_C0","TEXCOORD3_C1","TEXCOORD3_C2","TEXCOORD3_C3","TEXCOORD4"
"[2397]",,"689","799","0","-5.09995","-15.0951","0.2","30.2488","-0.175781","0.533203","-5.13609","-15.2098","30.2346","-0.818359","0.368408","-0.441895","-1","-0.422119","0.135376","0.896484","0.44165","131190"
"[2398]",,"688","799","0","-5.15162","-14.8466","0.2","30.3352","-0.184448","0.547363","-5.18803","-14.961","30.3213","-0.178833","0.197266","-0.963867","-1","-0.699707","0.662598","0.265869","0.896484","131190"
"[2399]",,"269","799","0","-5.0987","-15.032","0.2","30.3807","-0.173828","0.544922","-5.13528","-15.1474","30.3667","-0.217529","0.256836","-0.941406","-1","-0.927734","0.245605","0.280518","0.598633","131190"
"[2400]",,"256","800","0","-5.1151","-15.3411","0.2","30.3934","-0.160278","0.541992","-5.15221","-15.4576","30.3786","-0.335693","0.233154","-0.912598","-1","-0.921875","-0.281738","0.266113","0.122559","131190"
"[2401]",,"689","800","0","-5.09995","-15.0951","0.2","30.2488","-0.175781","0.533203","-5.13609","-15.2098","30.2346","-0.818359","0.368408","-0.441895","-1","-0.422119","0.135376","0.896484","0.44165","131190"
"[2402]",,"269","800","0","-5.0987","-15.032","0.2","30.3807","-0.173828","0.544922","-5.13528","-15.1474","30.3667","-0.217529","0.256836","-0.941406","-1","-0.927734","0.245605","0.280518","0.598633","131190"
"[2403]",,"192","801","0","-5.19817","-15.0605","0.2","30.4504","-0.170166","0.555176","-5.23501","-15.176","30.436","0.466553","0.227783","-0.85498","-1","-0.878906","0.222656","-0.422363","0.426025","131190"
"[2404]",,"256","801","0","-5.1151","-15.3411","0.2","30.3934","-0.160278","0.541992","-5.15221","-15.4576","30.3786","-0.335693","0.233154","-0.912598","-1","-0.921875","-0.281738","0.266113","0.122559","131190"
"[2405]",,"269","801","0","-5.0987","-15.032","0.2","30.3807","-0.173828","0.544922","-5.13528","-15.1474","30.3667","-0.217529","0.256836","-0.941406","-1","-0.927734","0.245605","0.280518","0.598633","131190"
"[2406]",,"308","802","0","-5.26935","-14.7024","0.2","30.2672","-0.202148","0.551758","-5.30601","-14.8156","30.2529","-0.281982","0.220703","-0.933594","-1","-0.518066","0.783691","0.343018","0.95752","131190"
"[2407]",,"687","802","0","-5.16292","-14.918","0.2","30.2061","-0.188232","0.533691","-5.19894","-15.0316","30.192","-0.630859","0.588867","-0.504883","-1","-0.221069","0.487549","0.844238","0.683594","131190"
"[2408]",,"277","802","0","-5.26722","-14.774","0.2","30.1597","-0.205078","0.535156","-5.30352","-14.8867","30.1453","-0.648438","0.558105","-0.51709","-1","-0.158813","0.56543","0.809082","0.724609","131190"
"[2409]",,"687","803","0","-5.16292","-14.918","0.2","30.2061","-0.188232","0.533691","-5.19894","-15.0316","30.192","-0.630859","0.588867","-0.504883","-1","-0.221069","0.487549","0.844238","0.683594","131190"
"[2410]",,"308","803","0","-5.26935","-14.7024","0.2","30.2672","-0.202148","0.551758","-5.30601","-14.8156","30.2529","-0.281982","0.220703","-0.933594","-1","-0.518066","0.783691","0.343018","0.95752","131190"
"[2411]",,"688","803","0","-5.15162","-14.8466","0.2","30.3352","-0.184448","0.547363","-5.18803","-14.961","30.3213","-0.178833","0.197266","-0.963867","-1","-0.699707","0.662598","0.265869","0.896484","131190"
"[2412]",,"309","804","0","-5.32553","-14.716","0.2","30.3492","-0.196655","0.565918","-5.36241","-14.8297","30.3348","0.403564","-0.0304413","-0.914062","-1","-0.724121","0.599609","-0.341064","0.727539","131190"
"[2413]",,"688","804","0","-5.15162","-14.8466","0.2","30.3352","-0.184448","0.547363","-5.18803","-14.961","30.3213","-0.178833","0.197266","-0.963867","-1","-0.699707","0.662598","0.265869","0.896484","131190"
"[2414]",,"308","804","0","-5.26935","-14.7024","0.2","30.2672","-0.202148","0.551758","-5.30601","-14.8156","30.2529","-0.281982","0.220703","-0.933594","-1","-0.518066","0.783691","0.343018","0.95752","131190"
"[2415]",,"688","805","0","-5.15162","-14.8466","0.2","30.3352","-0.184448","0.547363","-5.18803","-14.961","30.3213","-0.178833","0.197266","-0.963867","-1","-0.699707","0.662598","0.265869","0.896484","131190"
"[2416]",,"309","805","0","-5.32553","-14.716","0.2","30.3492","-0.196655","0.565918","-5.36241","-14.8297","30.3348","0.403564","-0.0304413","-0.914062","-1","-0.724121","0.599609","-0.341064","0.727539","131190"
"[2417]",,"195","805","0","-5.25385","-14.8827","0.2","30.4014","-0.181641","0.55957","-5.29052","-14.9972","30.3871","0.536133","0.00245094","-0.844238","-1","-0.743652","0.473145","-0.472168","0.597168","131190"
"[2418]",,"195","806","0","-5.25385","-14.8827","0.2","30.4014","-0.181641","0.55957","-5.29052","-14.9972","30.3871","0.536133","0.00245094","-0.844238","-1","-0.743652","0.473145","-0.472168","0.597168","131190"
"[2419]",,"269","806","0","-5.0987","-15.032","0.2","30.3807","-0.173828","0.544922","-5.13528","-15.1474","30.3667","-0.217529","0.256836","-0.941406","-1","-0.927734","0.245605","0.280518","0.598633","131190"
"[2420]",,"688","806","0","-5.15162","-14.8466","0.2","30.3352","-0.184448","0.547363","-5.18803","-14.961","30.3213","-0.178833","0.197266","-0.963867","-1","-0.699707","0.662598","0.265869","0.896484","131190"
"[2421]",,"269","807","0","-5.0987","-15.032","0.2","30.3807","-0.173828","0.544922","-5.13528","-15.1474","30.3667","-0.217529","0.256836","-0.941406","-1","-0.927734","0.245605","0.280518","0.598633","131190"
"[2422]",,"195","807","0","-5.25385","-14.8827","0.2","30.4014","-0.181641","0.55957","-5.29052","-14.9972","30.3871","0.536133","0.00245094","-0.844238","-1","-0.743652","0.473145","-0.472168","0.597168","131190"
"[2423]",,"192","807","0","-5.19817","-15.0605","0.2","30.4504","-0.170166","0.555176","-5.23501","-15.176","30.436","0.466553","0.227783","-0.85498","-1","-0.878906","0.222656","-0.422363","0.426025","131190"
"[2424]",,"195","808","0","-5.25385","-14.8827","0.2","30.4014","-0.181641","0.55957","-5.29052","-14.9972","30.3871","0.536133","0.00245094","-0.844238","-1","-0.743652","0.473145","-0.472168","0.597168","131190"
"[2425]",,"194","808","0","-5.43151","-15.1972","0.2","30.487","-0.158813","0.57666","-5.46863","-15.3122","30.4715","0.71875","0.189331","-0.668457","-1","-0.690918","0.105408","-0.715332","0.198975","131190"
"[2426]",,"192","808","0","-5.19817","-15.0605","0.2","30.4504","-0.170166","0.555176","-5.23501","-15.176","30.436","0.466553","0.227783","-0.85498","-1","-0.878906","0.222656","-0.422363","0.426025","131190"
"[2427]",,"194","809","0","-5.43151","-15.1972","0.2","30.487","-0.158813","0.57666","-5.46863","-15.3122","30.4715","0.71875","0.189331","-0.668457","-1","-0.690918","0.105408","-0.715332","0.198975","131190"
"[2428]",,"195","809","0","-5.25385","-14.8827","0.2","30.4014","-0.181641","0.55957","-5.29052","-14.9972","30.3871","0.536133","0.00245094","-0.844238","-1","-0.743652","0.473145","-0.472168","0.597168","131190"
"[2429]",,"191","809","0","-5.43885","-15.0026","0.2","30.4403","-0.172852","0.57959","-5.47567","-15.117","30.4251","0.737305","0.101074","-0.668457","-1","-0.65625","0.347168","-0.669922","0.414307","131190"
"[2430]",,"556","810","0","-5.6095","-15.1086","0.2","30.4513","-0.164062","0.599121","-5.6464","-15.2228","30.4354","0.932617","0.0787964","-0.353027","-1","-0.356201","0.161133","-0.92041","0.0950317","131190"
"[2431]",,"194","810","0","-5.43151","-15.1972","0.2","30.487","-0.158813","0.57666","-5.46863","-15.3122","30.4715","0.71875","0.189331","-0.668457","-1","-0.690918","0.105408","-0.715332","0.198975","131190"
"[2432]",,"191","810","0","-5.43885","-15.0026","0.2","30.4403","-0.172852","0.57959","-5.47567","-15.117","30.4251","0.737305","0.101074","-0.668457","-1","-0.65625","0.347168","-0.669922","0.414307","131190"
"[2433]",,"194","811","0","-5.43151","-15.1972","0.2","30.487","-0.158813","0.57666","-5.46863","-15.3122","30.4715","0.71875","0.189331","-0.668457","-1","-0.690918","0.105408","-0.715332","0.198975","131190"
"[2434]",,"556","811","0","-5.6095","-15.1086","0.2","30.4513","-0.164062","0.599121","-5.6464","-15.2228","30.4354","0.932617","0.0787964","-0.353027","-1","-0.356201","0.161133","-0.92041","0.0950317","131190"
"[2435]",,"552","811","0","-5.59711","-15.2997","0.2","30.4632","-0.150024","0.595215","-5.63426","-15.4137","30.4469","0.912109","0.191895","-0.363037","-1","-0.35376","-0.0494995","-0.934082","-0.102722","131190"
"[2436]",,"560","812","0","-5.70539","-15.2334","0.2","30.3727","-0.15625","0.615723","-5.74205","-15.3471","30.3563","0.997559","0.0679321","-0.0225372","-1","-0.0188293","-0.0194397","-0.999512","-0.199463","131190"
"[2437]",,"552","812","0","-5.59711","-15.2997","0.2","30.4632","-0.150024","0.595215","-5.63426","-15.4137","30.4469","0.912109","0.191895","-0.363037","-1","-0.35376","-0.0494995","-0.934082","-0.102722","131190"
"[2438]",,"556","812","0","-5.6095","-15.1086","0.2","30.4513","-0.164062","0.599121","-5.6464","-15.2228","30.4354","0.932617","0.0787964","-0.353027","-1","-0.356201","0.161133","-0.92041","0.0950317","131190"
"[2439]",,"552","813","0","-5.59711","-15.2997","0.2","30.4632","-0.150024","0.595215","-5.63426","-15.4137","30.4469","0.912109","0.191895","-0.363037","-1","-0.35376","-0.0494995","-0.934082","-0.102722","131190"
"[2440]",,"560","813","0","-5.70539","-15.2334","0.2","30.3727","-0.15625","0.615723","-5.74205","-15.3471","30.3563","0.997559","0.0679321","-0.0225372","-1","-0.0188293","-0.0194397","-0.999512","-0.199463","131190"
"[2441]",,"544","813","0","-5.69161","-15.4083","0.2","30.3732","-0.140869","0.613281","-5.72855","-15.5213","30.3564","0.988281","0.148682","-0.0286407","-1","-0.0272522","-0.0135574","-0.999512","-0.195557","131190"
"[2442]",,"309","814","0","-5.32553","-14.716","0.2","30.3492","-0.196655","0.565918","-5.36241","-14.8297","30.3348","0.403564","-0.0304413","-0.914062","-1","-0.724121","0.599609","-0.341064","0.727539","131190"
"[2443]",,"191","814","0","-5.43885","-15.0026","0.2","30.4403","-0.172852","0.57959","-5.47567","-15.117","30.4251","0.737305","0.101074","-0.668457","-1","-0.65625","0.347168","-0.669922","0.414307","131190"
"[2444]",,"195","814","0","-5.25385","-14.8827","0.2","30.4014","-0.181641","0.55957","-5.29052","-14.9972","30.3871","0.536133","0.00245094","-0.844238","-1","-0.743652","0.473145","-0.472168","0.597168","131190"
"[2445]",,"191","815","0","-5.43885","-15.0026","0.2","30.4403","-0.172852","0.57959","-5.47567","-15.117","30.4251","0.737305","0.101074","-0.668457","-1","-0.65625","0.347168","-0.669922","0.414307","131190"
"[2446]",,"309","815","0","-5.32553","-14.716","0.2","30.3492","-0.196655","0.565918","-5.36241","-14.8297","30.3348","0.403564","-0.0304413","-0.914062","-1","-0.724121","0.599609","-0.341064","0.727539","131190"
"[2447]",,"310","815","0","-5.46983","-14.791","0.2","30.3783","-0.190186","0.584473","-5.50682","-14.905","30.3634","0.682129","0.0603333","-0.729004","-1","-0.708496","0.310791","-0.633301","0.400146","131190"
"[2448]",,"558","816","0","-5.61525","-14.9023","0.2","30.3993","-0.18103","0.603027","-5.65221","-15.0167","30.3837","0.878418","0.0353394","-0.476318","-1","-0.483643","0.181152","-0.856445","0.16687","131190"
"[2449]",,"191","816","0","-5.43885","-15.0026","0.2","30.4403","-0.172852","0.57959","-5.47567","-15.117","30.4251","0.737305","0.101074","-0.668457","-1","-0.65625","0.347168","-0.669922","0.414307","131190"
"[2450]",,"310","816","0","-5.46983","-14.791","0.2","30.3783","-0.190186","0.584473","-5.50682","-14.905","30.3634","0.682129","0.0603333","-0.729004","-1","-0.708496","0.310791","-0.633301","0.400146","131190"
"[2451]",,"191","817","0","-5.43885","-15.0026","0.2","30.4403","-0.172852","0.57959","-5.47567","-15.117","30.4251","0.737305","0.101074","-0.668457","-1","-0.65625","0.347168","-0.669922","0.414307","131190"
"[2452]",,"558","817","0","-5.61525","-14.9023","0.2","30.3993","-0.18103","0.603027","-5.65221","-15.0167","30.3837","0.878418","0.0353394","-0.476318","-1","-0.483643","0.181152","-0.856445","0.16687","131190"
"[2453]",,"556","817","0","-5.6095","-15.1086","0.2","30.4513","-0.164062","0.599121","-5.6464","-15.2228","30.4354","0.932617","0.0787964","-0.353027","-1","-0.356201","0.161133","-0.92041","0.0950317","131190"
"[2454]",,"545","818","0","-5.72364","-15.0607","0.2","30.3356","-0.171265","0.621582","-5.76027","-15.1751","30.3195","0.993652","0.00299072","-0.111328","-1","-0.114197","-0.0270691","-0.993164","-0.170288","131190"
"[2455]",,"556","818","0","-5.6095","-15.1086","0.2","30.4513","-0.164062","0.599121","-5.6464","-15.2228","30.4354","0.932617","0.0787964","-0.353027","-1","-0.356201","0.161133","-0.92041","0.0950317","131190"
"[2456]",,"558","818","0","-5.61525","-14.9023","0.2","30.3993","-0.18103","0.603027","-5.65221","-15.0167","30.3837","0.878418","0.0353394","-0.476318","-1","-0.483643","0.181152","-0.856445","0.16687","131190"
"[2457]",,"556","819","0","-5.6095","-15.1086","0.2","30.4513","-0.164062","0.599121","-5.6464","-15.2228","30.4354","0.932617","0.0787964","-0.353027","-1","-0.356201","0.161133","-0.92041","0.0950317","131190"
"[2458]",,"545","819","0","-5.72364","-15.0607","0.2","30.3356","-0.171265","0.621582","-5.76027","-15.1751","30.3195","0.993652","0.00299072","-0.111328","-1","-0.114197","-0.0270691","-0.993164","-0.170288","131190"
"[2459]",,"560","819","0","-5.70539","-15.2334","0.2","30.3727","-0.15625","0.615723","-5.74205","-15.3471","30.3563","0.997559","0.0679321","-0.0225372","-1","-0.0188293","-0.0194397","-0.999512","-0.199463","131190"
"[2460]",,"545","820","0","-5.72364","-15.0607","0.2","30.3356","-0.171265","0.621582","-5.76027","-15.1751","30.3195","0.993652","0.00299072","-0.111328","-1","-0.114197","-0.0270691","-0.993164","-0.170288","131190"
"[2461]",,"193","820","0","-5.80794","-15.3646","0.2","30.2624","-0.148926","0.63916","-5.84426","-15.4776","30.2454","0.990234","0.00623703","0.139526","-1","0.139648","-0.137085","-0.980957","-0.357666","131190"
"[2462]",,"560","820","0","-5.70539","-15.2334","0.2","30.3727","-0.15625","0.615723","-5.74205","-15.3471","30.3563","0.997559","0.0679321","-0.0225372","-1","-0.0188293","-0.0194397","-0.999512","-0.199463","131190"
"[2463]",,"193","821","0","-5.80794","-15.3646","0.2","30.2624","-0.148926","0.63916","-5.84426","-15.4776","30.2454","0.990234","0.00623703","0.139526","-1","0.139648","-0.137085","-0.980957","-0.357666","131190"
"[2464]",,"544","821","0","-5.69161","-15.4083","0.2","30.3732","-0.140869","0.613281","-5.72855","-15.5213","30.3564","0.988281","0.148682","-0.0286407","-1","-0.0272522","-0.0135574","-0.999512","-0.195557","131190"
"[2465]",,"560","821","0","-5.70539","-15.2334","0.2","30.3727","-0.15625","0.615723","-5.74205","-15.3471","30.3563","0.997559","0.0679321","-0.0225372","-1","-0.0188293","-0.0194397","-0.999512","-0.199463","131190"
"[2466]",,"544","822","0","-5.69161","-15.4083","0.2","30.3732","-0.140869","0.613281","-5.72855","-15.5213","30.3564","0.988281","0.148682","-0.0286407","-1","-0.0272522","-0.0135574","-0.999512","-0.195557","131190"
"[2467]",,"193","822","0","-5.80794","-15.3646","0.2","30.2624","-0.148926","0.63916","-5.84426","-15.4776","30.2454","0.990234","0.00623703","0.139526","-1","0.139648","-0.137085","-0.980957","-0.357666","131190"
"[2468]",,"190","822","0","-5.79035","-15.5099","0.2","30.2587","-0.133545","0.638184","-5.82695","-15.6218","30.2413","0.981445","0.0648193","0.180176","-1","0.180298","-0.0201263","-0.983398","-0.269287","131190"
"[2469]",,"702","823","0","-5.8612","-15.4703","0.2","30.1341","-0.143677","0.664551","-5.8971","-15.5825","30.1168","0.751465","-0.0949097","0.652832","-1","0.615723","-0.25293","-0.746582","-0.579102","131190"
"[2470]",,"190","823","0","-5.79035","-15.5099","0.2","30.2587","-0.133545","0.638184","-5.82695","-15.6218","30.2413","0.981445","0.0648193","0.180176","-1","0.180298","-0.0201263","-0.983398","-0.269287","131190"
"[2471]",,"193","823","0","-5.80794","-15.3646","0.2","30.2624","-0.148926","0.63916","-5.84426","-15.4776","30.2454","0.990234","0.00623703","0.139526","-1","0.139648","-0.137085","-0.980957","-0.357666","131190"
"[2472]",,"190","824","0","-5.79035","-15.5099","0.2","30.2587","-0.133545","0.638184","-5.82695","-15.6218","30.2413","0.981445","0.0648193","0.180176","-1","0.180298","-0.0201263","-0.983398","-0.269287","131190"
"[2473]",,"702","824","0","-5.8612","-15.4703","0.2","30.1341","-0.143677","0.664551","-5.8971","-15.5825","30.1168","0.751465","-0.0949097","0.652832","-1","0.615723","-0.25293","-0.746582","-0.579102","131190"
"[2474]",,"700","824","0","-5.8578","-15.5827","0.2","30.1462","-0.129272","0.664062","-5.894","-15.6939","30.1284","0.713379","-0.090271","0.694824","-1","0.700195","0.0725708","-0.710449","-0.308838","131190"
"[2475]",,"697","825","0","-5.81859","-15.514","0.2","30.0439","-0.1427","0.683105","-5.85423","-15.6257","30.0266","0.0549316","-0.126953","0.990234","-1","0.934082","-0.344238","-0.0950317","-0.647949","131190"
"[2476]",,"700","825","0","-5.8578","-15.5827","0.2","30.1462","-0.129272","0.664062","-5.894","-15.6939","30.1284","0.713379","-0.090271","0.694824","-1","0.700195","0.0725708","-0.710449","-0.308838","131190"
"[2477]",,"702","825","0","-5.8612","-15.4703","0.2","30.1341","-0.143677","0.664551","-5.8971","-15.5825","30.1168","0.751465","-0.0949097","0.652832","-1","0.615723","-0.25293","-0.746582","-0.579102","131190"
"[2478]",,"700","826","0","-5.8578","-15.5827","0.2","30.1462","-0.129272","0.664062","-5.894","-15.6939","30.1284","0.713379","-0.090271","0.694824","-1","0.700195","0.0725708","-0.710449","-0.308838","131190"
"[2479]",,"697","826","0","-5.81859","-15.514","0.2","30.0439","-0.1427","0.683105","-5.85423","-15.6257","30.0266","0.0549316","-0.126953","0.990234","-1","0.934082","-0.344238","-0.0950317","-0.647949","131190"
"[2480]",,"698","826","0","-5.79043","-15.6276","0.2","30.0565","-0.12915","0.6875","-5.82643","-15.7382","30.0388","0.0822144","-0.198853","0.976562","-1","0.996582","0.0098114","-0.0814209","-0.350586","131190"
"[2481]",,"193","827","0","-5.80794","-15.3646","0.2","30.2624","-0.148926","0.63916","-5.84426","-15.4776","30.2454","0.990234","0.00623703","0.139526","-1","0.139648","-0.137085","-0.980957","-0.357666","131190"
"[2482]",,"545","827","0","-5.72364","-15.0607","0.2","30.3356","-0.171265","0.621582","-5.76027","-15.1751","30.3195","0.993652","0.00299072","-0.111328","-1","-0.114197","-0.0270691","-0.993164","-0.170288","131190"
"[2483]",,"273","827","0","-5.83423","-15.2465","0.2","30.2304","-0.161377","0.644531","-5.8704","-15.3603","30.2138","0.981445","-0.150635","0.117737","-1","0.0889893","-0.17041","-0.981445","-0.367676","131190"
"[2484]",,"273","828","0","-5.83423","-15.2465","0.2","30.2304","-0.161377","0.644531","-5.8704","-15.3603","30.2138","0.981445","-0.150635","0.117737","-1","0.0889893","-0.17041","-0.981445","-0.367676","131190"
"[2485]",,"702","828","0","-5.8612","-15.4703","0.2","30.1341","-0.143677","0.664551","-5.8971","-15.5825","30.1168","0.751465","-0.0949097","0.652832","-1","0.615723","-0.25293","-0.746582","-0.579102","131190"
"[2486]",,"193","828","0","-5.80794","-15.3646","0.2","30.2624","-0.148926","0.63916","-5.84426","-15.4776","30.2454","0.990234","0.00623703","0.139526","-1","0.139648","-0.137085","-0.980957","-0.357666","131190"
"[2487]",,"702","829","0","-5.8612","-15.4703","0.2","30.1341","-0.143677","0.664551","-5.8971","-15.5825","30.1168","0.751465","-0.0949097","0.652832","-1","0.615723","-0.25293","-0.746582","-0.579102","131190"
"[2488]",,"273","829","0","-5.83423","-15.2465","0.2","30.2304","-0.161377","0.644531","-5.8704","-15.3603","30.2138","0.981445","-0.150635","0.117737","-1","0.0889893","-0.17041","-0.981445","-0.367676","131190"
"[2489]",,"255","829","0","-5.89469","-15.372","0.2","30.1047","-0.157959","0.66748","-5.93043","-15.4853","30.0876","0.671875","-0.128784","0.729492","-1","0.601562","-0.477783","-0.640625","-0.756348","131190"
"[2490]",,"253","830","0","-5.84123","-15.4027","0.2","30.0236","-0.155518","0.681641","-5.87671","-15.5154","30.0067","0.0484924","0.0504761","0.997559","-1","0.916016","-0.400879","-0.0242004","-0.674316","131190"
"[2491]",,"702","830","0","-5.8612","-15.4703","0.2","30.1341","-0.143677","0.664551","-5.8971","-15.5825","30.1168","0.751465","-0.0949097","0.652832","-1","0.615723","-0.25293","-0.746582","-0.579102","131190"
"[2492]",,"255","830","0","-5.89469","-15.372","0.2","30.1047","-0.157959","0.66748","-5.93043","-15.4853","30.0876","0.671875","-0.128784","0.729492","-1","0.601562","-0.477783","-0.640625","-0.756348","131190"
"[2493]",,"702","831","0","-5.8612","-15.4703","0.2","30.1341","-0.143677","0.664551","-5.8971","-15.5825","30.1168","0.751465","-0.0949097","0.652832","-1","0.615723","-0.25293","-0.746582","-0.579102","131190"
"[2494]",,"253","831","0","-5.84123","-15.4027","0.2","30.0236","-0.155518","0.681641","-5.87671","-15.5154","30.0067","0.0484924","0.0504761","0.997559","-1","0.916016","-0.400879","-0.0242004","-0.674316","131190"
"[2495]",,"697","831","0","-5.81859","-15.514","0.2","30.0439","-0.1427","0.683105","-5.85423","-15.6257","30.0266","0.0549316","-0.126953","0.990234","-1","0.934082","-0.344238","-0.0950317","-0.647949","131190"
"[2496]",,"317","832","0","-5.75672","-15.3858","0.2","29.96","-0.158203","0.696777","-5.79202","-15.4983","29.9433","-0.371582","-0.146729","0.916992","-1","0.909668","-0.257324","0.325684","-0.474609","131190"
"[2497]",,"697","832","0","-5.81859","-15.514","0.2","30.0439","-0.1427","0.683105","-5.85423","-15.6257","30.0266","0.0549316","-0.126953","0.990234","-1","0.934082","-0.344238","-0.0950317","-0.647949","131190"
"[2498]",,"253","832","0","-5.84123","-15.4027","0.2","30.0236","-0.155518","0.681641","-5.87671","-15.5154","30.0067","0.0484924","0.0504761","0.997559","-1","0.916016","-0.400879","-0.0242004","-0.674316","131190"
"[2499]",,"697","833","0","-5.81859","-15.514","0.2","30.0439","-0.1427","0.683105","-5.85423","-15.6257","30.0266","0.0549316","-0.126953","0.990234","-1","0.934082","-0.344238","-0.0950317","-0.647949","131190"
"[2500]",,"317","833","0","-5.75672","-15.3858","0.2","29.96","-0.158203","0.696777","-5.79202","-15.4983","29.9433","-0.371582","-0.146729","0.916992","-1","0.909668","-0.257324","0.325684","-0.474609","131190"
"[2501]",,"691","833","0","-5.72939","-15.5191","0.2","29.9719","-0.145508","0.702637","-5.7648","-15.6304","29.9549","-0.343994","-0.178223","0.921875","-1","0.931152","-0.190308","0.311279","-0.429199","131190"
"[2502]",,"691","834","0","-5.72939","-15.5191","0.2","29.9719","-0.145508","0.702637","-5.7648","-15.6304","29.9549","-0.343994","-0.178223","0.921875","-1","0.931152","-0.190308","0.311279","-0.429199","131190"
"[2503]",,"698","834","0","-5.79043","-15.6276","0.2","30.0565","-0.12915","0.6875","-5.82643","-15.7382","30.0388","0.0822144","-0.198853","0.976562","-1","0.996582","0.0098114","-0.0814209","-0.350586","131190"
"[2504]",,"697","834","0","-5.81859","-15.514","0.2","30.0439","-0.1427","0.683105","-5.85423","-15.6257","30.0266","0.0549316","-0.126953","0.990234","-1","0.934082","-0.344238","-0.0950317","-0.647949","131190"
"[2505]",,"698","835","0","-5.79043","-15.6276","0.2","30.0565","-0.12915","0.6875","-5.82643","-15.7382","30.0388","0.0822144","-0.198853","0.976562","-1","0.996582","0.0098114","-0.0814209","-0.350586","131190"
"[2506]",,"691","835","0","-5.72939","-15.5191","0.2","29.9719","-0.145508","0.702637","-5.7648","-15.6304","29.9549","-0.343994","-0.178223","0.921875","-1","0.931152","-0.190308","0.311279","-0.429199","131190"
"[2507]",,"699","835","0","-5.72042","-15.6417","0.2","29.9778","-0.132568","0.70752","-5.75616","-15.752","29.9603","-0.274902","-0.283447","0.918945","-1","0.937012","0.133301","0.32251","-0.139404","131190"
"[2508]",,"299","836","0","-5.75395","-15.7624","0.2","29.9646","-0.118225","0.70752","-5.79003","-15.8717","29.9465","-0.231567","-0.289551","0.928711","-1","0.929199","0.216919","0.299561","-0.0706787","131190"
"[2509]",,"698","836","0","-5.79043","-15.6276","0.2","30.0565","-0.12915","0.6875","-5.82643","-15.7382","30.0388","0.0822144","-0.198853","0.976562","-1","0.996582","0.0098114","-0.0814209","-0.350586","131190"
"[2510]",,"699","836","0","-5.72042","-15.6417","0.2","29.9778","-0.132568","0.70752","-5.75616","-15.752","29.9603","-0.274902","-0.283447","0.918945","-1","0.937012","0.133301","0.32251","-0.139404","131190"
"[2511]",,"699","837","0","-5.72042","-15.6417","0.2","29.9778","-0.132568","0.70752","-5.75616","-15.752","29.9603","-0.274902","-0.283447","0.918945","-1","0.937012","0.133301","0.32251","-0.139404","131190"
"[2512]",,"280","837","0","-5.60136","-15.7104","0.2","29.9547","-0.132568","0.731445","-5.63739","-15.8204","29.9372","-0.608887","-0.403809","0.683105","-1","0.76416","-0.0662231","0.641602","-0.206177","131190"
"[2513]",,"299","837","0","-5.75395","-15.7624","0.2","29.9646","-0.118225","0.70752","-5.79003","-15.8717","29.9465","-0.231567","-0.289551","0.928711","-1","0.929199","0.216919","0.299561","-0.0706787","131190"
"[2514]",,"280","838","0","-5.60136","-15.7104","0.2","29.9547","-0.132568","0.731445","-5.63739","-15.8204","29.9372","-0.608887","-0.403809","0.683105","-1","0.76416","-0.0662231","0.641602","-0.206177","131190"
"[2515]",,"699","838","0","-5.72042","-15.6417","0.2","29.9778","-0.132568","0.70752","-5.75616","-15.752","29.9603","-0.274902","-0.283447","0.918945","-1","0.937012","0.133301","0.32251","-0.139404","131190"
"[2516]",,"695","838","0","-5.59881","-15.5654","0.2","29.9458","-0.14563","0.726562","-5.63434","-15.6761","29.9289","-0.595215","-0.328369","0.733398","-1","0.794922","-0.0953979","0.599609","-0.24707","131190"
"[2517]",,"695","839","0","-5.59881","-15.5654","0.2","29.9458","-0.14563","0.726562","-5.63434","-15.6761","29.9289","-0.595215","-0.328369","0.733398","-1","0.794922","-0.0953979","0.599609","-0.24707","131190"
"[2518]",,"286","839","0","-5.42407","-15.5999","0.2","29.9351","-0.150024","0.753418","-5.45985","-15.7108","29.9186","-0.817871","-0.379639","0.431885","-1","0.504395","-0.105469","0.856934","-0.108093","131190"
"[2519]",,"280","839","0","-5.60136","-15.7104","0.2","29.9547","-0.132568","0.731445","-5.63739","-15.8204","29.9372","-0.608887","-0.403809","0.683105","-1","0.76416","-0.0662231","0.641602","-0.206177","131190"
"[2520]",,"282","840","0","-5.44137","-15.8367","0.2","29.9595","-0.131836","0.760742","-5.47805","-15.9475","29.9421","-0.803223","-0.39624","0.44458","-1","0.519043","-0.0904541","0.849609","-0.102112","131190"
"[2521]",,"280","840","0","-5.60136","-15.7104","0.2","29.9547","-0.132568","0.731445","-5.63739","-15.8204","29.9372","-0.608887","-0.403809","0.683105","-1","0.76416","-0.0662231","0.641602","-0.206177","131190"
"[2522]",,"286","840","0","-5.42407","-15.5999","0.2","29.9351","-0.150024","0.753418","-5.45985","-15.7108","29.9186","-0.817871","-0.379639","0.431885","-1","0.504395","-0.105469","0.856934","-0.108093","131190"
