"Index","Launch Debugger","Vertex_ID","Primitive_ID","Instance_ID","SV_POSITION_C0","SV_POSITION_C1","SV_POSITION_C2","SV_POSITION_C3","TEXCOORD2_C0","TEXCOORD2_C1","TEXCOORD2_C2","TEXCOORD3_C0","TEXCOORD3_C1"
"[3685]",,"165","1228","0","0.202073","-14.2121","0.2","25.3971","0.331543","-0.287354","0.898438","201","255"
"[3686]",,"158","1228","0","0.17852","-14.1126","0.2","25.3572","0.342041","-0.348145","0.873047","201","255"
"[3687]",,"165","1229","0","0.202073","-14.2121","0.2","25.3971","0.331543","-0.287354","0.898438","201","255"
"[3688]",,"906","1229","0","0.203798","-14.2384","0.2","25.2618","0.0143356","-0.408203","0.912598","201","255"
"[3689]",,"860","1229","0","0.215184","-14.3295","0.2","25.2846","0.0146942","-0.0813599","0.996582","201","255"
"[3690]",,"906","1230","0","0.203798","-14.2384","0.2","25.2618","0.0143356","-0.408203","0.912598","201","255"
"[3691]",,"908","1230","0","0.271046","-14.3401","0.2","25.1987","-0.385498","-0.19812","0.901367","201","255"
"[3692]",,"860","1230","0","0.215184","-14.3295","0.2","25.2846","0.0146942","-0.0813599","0.996582","201","255"
"[3693]",,"746","1231","0","0.274336","-13.5028","0.2","25.4896","0.837891","0.227295","0.496094","201","255"
"[3694]",,"171","1231","0","0.251232","-13.7532","0.2","25.5283","0.783203","0.214111","0.583496","201","255"
"[3695]",,"592","1231","0","0.328181","-13.5715","0.2","25.606","0.851074","0.246704","0.463623","201","255"
"[3696]",,"171","1232","0","0.251232","-13.7532","0.2","25.5283","0.783203","0.214111","0.583496","201","255"
"[3697]",,"746","1232","0","0.274336","-13.5028","0.2","25.4896","0.837891","0.227295","0.496094","201","255"
"[3698]",,"914","1232","0","0.207481","-13.6761","0.2","25.4366","0.804199","0.150635","0.574707","201","255"
"[3699]",,"914","1233","0","0.207481","-13.6761","0.2","25.4366","0.804199","0.150635","0.574707","201","255"
"[3700]",,"900","1233","0","0.173056","-13.8978","0.2","25.486","0.657227","0.0344238","0.75293","201","255"
"[3701]",,"171","1233","0","0.251232","-13.7532","0.2","25.5283","0.783203","0.214111","0.583496","201","255"
"[3702]",,"900","1234","0","0.173056","-13.8978","0.2","25.486","0.657227","0.0344238","0.75293","201","255"
"[3703]",,"914","1234","0","0.207481","-13.6761","0.2","25.4366","0.804199","0.150635","0.574707","201","255"
"[3704]",,"401","1234","0","0.159243","-13.8189","0.2","25.4006","0.649902","-0.0132217","0.759766","201","255"
"[3705]",,"401","1235","0","0.159243","-13.8189","0.2","25.4006","0.649902","-0.0132217","0.759766","201","255"
"[3706]",,"158","1235","0","0.17852","-14.1126","0.2","25.3572","0.342041","-0.348145","0.873047","201","255"
"[3707]",,"900","1235","0","0.173056","-13.8978","0.2","25.486","0.657227","0.0344238","0.75293","201","255"
"[3708]",,"158","1236","0","0.17852","-14.1126","0.2","25.3572","0.342041","-0.348145","0.873047","201","255"
"[3709]",,"401","1236","0","0.159243","-13.8189","0.2","25.4006","0.649902","-0.0132217","0.759766","201","255"
"[3710]",,"409","1236","0","0.14359","-14.0135","0.2","25.3098","0.416016","-0.371094","0.830078","201","255"
"[3711]",,"748","1237","0","0.182572","-14.1508","0.2","25.2186","0.0381165","-0.481445","0.875488","201","255"
"[3712]",,"158","1237","0","0.17852","-14.1126","0.2","25.3572","0.342041","-0.348145","0.873047","201","255"
"[3713]",,"409","1237","0","0.14359","-14.0135","0.2","25.3098","0.416016","-0.371094","0.830078","201","255"
"[3714]",,"158","1238","0","0.17852","-14.1126","0.2","25.3572","0.342041","-0.348145","0.873047","201","255"
"[3715]",,"748","1238","0","0.182572","-14.1508","0.2","25.2186","0.0381165","-0.481445","0.875488","201","255"
"[3716]",,"906","1238","0","0.203798","-14.2384","0.2","25.2618","0.0143356","-0.408203","0.912598","201","255"
"[3717]",,"748","1239","0","0.182572","-14.1508","0.2","25.2186","0.0381165","-0.481445","0.875488","201","255"
"[3718]",,"450","1239","0","0.25188","-14.2683","0.2","25.1607","-0.366943","-0.54541","0.753418","201","255"
"[3719]",,"906","1239","0","0.203798","-14.2384","0.2","25.2618","0.0143356","-0.408203","0.912598","201","255"
"[3720]",,"908","1240","0","0.271046","-14.3401","0.2","25.1987","-0.385498","-0.19812","0.901367","201","255"
"[3721]",,"906","1240","0","0.203798","-14.2384","0.2","25.2618","0.0143356","-0.408203","0.912598","201","255"
"[3722]",,"450","1240","0","0.25188","-14.2683","0.2","25.1607","-0.366943","-0.54541","0.753418","201","255"
"[3723]",,"450","1241","0","0.25188","-14.2683","0.2","25.1607","-0.366943","-0.54541","0.753418","201","255"
"[3724]",,"449","1241","0","0.33545","-14.3238","0.2","25.1094","-0.894531","-0.0515747","0.443848","201","255"
"[3725]",,"908","1241","0","0.271046","-14.3401","0.2","25.1987","-0.385498","-0.19812","0.901367","201","255"
"[3726]",,"1154","1242","0","0.336286","-14.4397","0.2","25.0985","-0.806152","0.175659","0.564941","201","255"
"[3727]",,"908","1242","0","0.271046","-14.3401","0.2","25.1987","-0.385498","-0.19812","0.901367","201","255"
"[3728]",,"449","1242","0","0.33545","-14.3238","0.2","25.1094","-0.894531","-0.0515747","0.443848","201","255"
"[3729]",,"908","1243","0","0.271046","-14.3401","0.2","25.1987","-0.385498","-0.19812","0.901367","201","255"
"[3730]",,"1154","1243","0","0.336286","-14.4397","0.2","25.0985","-0.806152","0.175659","0.564941","201","255"
"[3731]",,"1121","1243","0","0.269953","-14.4544","0.2","25.1882","-0.423096","0.0629883","0.904297","201","255"
"[3732]",,"450","1244","0","0.25188","-14.2683","0.2","25.1607","-0.366943","-0.54541","0.753418","201","255"
"[3733]",,"748","1244","0","0.182572","-14.1508","0.2","25.2186","0.0381165","-0.481445","0.875488","201","255"
"[3734]",,"110","1244","0","0.225889","-14.1987","0.2","25.1276","-0.28833","-0.611816","0.736816","201","255"
"[3735]",,"110","1245","0","0.225889","-14.1987","0.2","25.1276","-0.28833","-0.611816","0.736816","201","255"
"[3736]",,"166","1245","0","0.320115","-14.2405","0.2","25.0944","-0.890625","-0.362061","0.274902","201","255"
"[3737]",,"450","1245","0","0.25188","-14.2683","0.2","25.1607","-0.366943","-0.54541","0.753418","201","255"
"[3738]",,"449","1246","0","0.33545","-14.3238","0.2","25.1094","-0.894531","-0.0515747","0.443848","201","255"
"[3739]",,"450","1246","0","0.25188","-14.2683","0.2","25.1607","-0.366943","-0.54541","0.753418","201","255"
"[3740]",,"166","1246","0","0.320115","-14.2405","0.2","25.0944","-0.890625","-0.362061","0.274902","201","255"
"[3741]",,"166","1247","0","0.320115","-14.2405","0.2","25.0944","-0.890625","-0.362061","0.274902","201","255"
"[3742]",,"1129","1247","0","0.437309","-14.2139","0.2","25.1388","-0.989746","-0.0164032","-0.141113","201","255"
"[3743]",,"449","1247","0","0.33545","-14.3238","0.2","25.1094","-0.894531","-0.0515747","0.443848","201","255"
"[3744]",,"917","1248","0","0.443362","-14.3447","0.2","25.1391","-0.958496","0.286377","0.00223923","201","255"
"[3745]",,"449","1248","0","0.33545","-14.3238","0.2","25.1094","-0.894531","-0.0515747","0.443848","201","255"
"[3746]",,"1129","1248","0","0.437309","-14.2139","0.2","25.1388","-0.989746","-0.0164032","-0.141113","201","255"
"[3747]",,"449","1249","0","0.33545","-14.3238","0.2","25.1094","-0.894531","-0.0515747","0.443848","201","255"
"[3748]",,"917","1249","0","0.443362","-14.3447","0.2","25.1391","-0.958496","0.286377","0.00223923","201","255"
"[3749]",,"1154","1249","0","0.336286","-14.4397","0.2","25.0985","-0.806152","0.175659","0.564941","201","255"
"[3750]",,"1183","1250","0","0.463884","-14.5093","0.2","25.1124","-0.938477","0.320801","0.127563","201","255"
"[3751]",,"1154","1250","0","0.336286","-14.4397","0.2","25.0985","-0.806152","0.175659","0.564941","201","255"
"[3752]",,"917","1250","0","0.443362","-14.3447","0.2","25.1391","-0.958496","0.286377","0.00223923","201","255"
"[3753]",,"1154","1251","0","0.336286","-14.4397","0.2","25.0985","-0.806152","0.175659","0.564941","201","255"
"[3754]",,"1183","1251","0","0.463884","-14.5093","0.2","25.1124","-0.938477","0.320801","0.127563","201","255"
"[3755]",,"1123","1251","0","0.3405","-14.5749","0.2","25.088","-0.789551","0.201172","0.57959","201","255"
"[3756]",,"1123","1252","0","0.3405","-14.5749","0.2","25.088","-0.789551","0.201172","0.57959","201","255"
"[3757]",,"1121","1252","0","0.269953","-14.4544","0.2","25.1882","-0.423096","0.0629883","0.904297","201","255"
"[3758]",,"1154","1252","0","0.336286","-14.4397","0.2","25.0985","-0.806152","0.175659","0.564941","201","255"
"[3759]",,"1121","1253","0","0.269953","-14.4544","0.2","25.1882","-0.423096","0.0629883","0.904297","201","255"
"[3760]",,"1123","1253","0","0.3405","-14.5749","0.2","25.088","-0.789551","0.201172","0.57959","201","255"
"[3761]",,"1155","1253","0","0.272591","-14.6007","0.2","25.1755","-0.403076","0.100037","0.909668","201","255"
"[3762]",,"925","1254","0","0.203333","-14.5914","0.2","25.2683","0.0840454","-0.00866699","0.996094","201","255"
"[3763]",,"1121","1254","0","0.269953","-14.4544","0.2","25.1882","-0.423096","0.0629883","0.904297","201","255"
"[3764]",,"1155","1254","0","0.272591","-14.6007","0.2","25.1755","-0.403076","0.100037","0.909668","201","255"
"[3765]",,"166","1255","0","0.320115","-14.2405","0.2","25.0944","-0.890625","-0.362061","0.274902","201","255"
"[3766]",,"110","1255","0","0.225889","-14.1987","0.2","25.1276","-0.28833","-0.611816","0.736816","201","255"
"[3767]",,"477","1255","0","0.285748","-14.1893","0.2","25.0548","-0.770996","-0.593262","0.232544","201","255"
"[3768]",,"410","1256","0","0.393288","-14.0332","0.2","25.0657","-0.949219","-0.159668","-0.27124","201","255"
"[3769]",,"166","1256","0","0.320115","-14.2405","0.2","25.0944","-0.890625","-0.362061","0.274902","201","255"
"[3770]",,"477","1256","0","0.285748","-14.1893","0.2","25.0548","-0.770996","-0.593262","0.232544","201","255"
"[3771]",,"166","1257","0","0.320115","-14.2405","0.2","25.0944","-0.890625","-0.362061","0.274902","201","255"
"[3772]",,"410","1257","0","0.393288","-14.0332","0.2","25.0657","-0.949219","-0.159668","-0.27124","201","255"
"[3773]",,"1174","1257","0","0.430863","-14.1061","0.2","25.1019","-0.96875","-0.131104","-0.209961","201","255"
"[3774]",,"1129","1258","0","0.437309","-14.2139","0.2","25.1388","-0.989746","-0.0164032","-0.141113","201","255"
"[3775]",,"166","1258","0","0.320115","-14.2405","0.2","25.0944","-0.890625","-0.362061","0.274902","201","255"
"[3776]",,"1174","1258","0","0.430863","-14.1061","0.2","25.1019","-0.96875","-0.131104","-0.209961","201","255"
"[3777]",,"1174","1259","0","0.430863","-14.1061","0.2","25.1019","-0.96875","-0.131104","-0.209961","201","255"
"[3778]",,"1369","1259","0","0.544238","-14.0661","0.2","25.1942","-0.940918","0.0358582","-0.335693","201","255"
"[3779]",,"1129","1259","0","0.437309","-14.2139","0.2","25.1388","-0.989746","-0.0164032","-0.141113","201","255"
"[3780]",,"1116","1260","0","0.557168","-14.2233","0.2","25.1906","-0.908203","0.328857","-0.258057","201","255"
"[3781]",,"1129","1260","0","0.437309","-14.2139","0.2","25.1388","-0.989746","-0.0164032","-0.141113","201","255"
"[3782]",,"1369","1260","0","0.544238","-14.0661","0.2","25.1942","-0.940918","0.0358582","-0.335693","201","255"
"[3783]",,"1129","1261","0","0.437309","-14.2139","0.2","25.1388","-0.989746","-0.0164032","-0.141113","201","255"
"[3784]",,"1116","1261","0","0.557168","-14.2233","0.2","25.1906","-0.908203","0.328857","-0.258057","201","255"
"[3785]",,"917","1261","0","0.443362","-14.3447","0.2","25.1391","-0.958496","0.286377","0.00223923","201","255"
"[3786]",,"1254","1262","0","0.585101","-14.4331","0.2","25.1373","-0.854004","0.442871","-0.272461","201","255"
"[3787]",,"917","1262","0","0.443362","-14.3447","0.2","25.1391","-0.958496","0.286377","0.00223923","201","255"
"[3788]",,"1116","1262","0","0.557168","-14.2233","0.2","25.1906","-0.908203","0.328857","-0.258057","201","255"
"[3789]",,"917","1263","0","0.443362","-14.3447","0.2","25.1391","-0.958496","0.286377","0.00223923","201","255"
"[3790]",,"1254","1263","0","0.585101","-14.4331","0.2","25.1373","-0.854004","0.442871","-0.272461","201","255"
"[3791]",,"1183","1263","0","0.463884","-14.5093","0.2","25.1124","-0.938477","0.320801","0.127563","201","255"
"[3792]",,"1184","1264","0","0.611996","-14.684","0.2","25.0908","-0.850098","0.454346","-0.266113","201","255"
"[3793]",,"1183","1264","0","0.463884","-14.5093","0.2","25.1124","-0.938477","0.320801","0.127563","201","255"
"[3794]",,"1254","1264","0","0.585101","-14.4331","0.2","25.1373","-0.854004","0.442871","-0.272461","201","255"
"[3795]",,"1183","1265","0","0.463884","-14.5093","0.2","25.1124","-0.938477","0.320801","0.127563","201","255"
"[3796]",,"1184","1265","0","0.611996","-14.684","0.2","25.0908","-0.850098","0.454346","-0.266113","201","255"
"[3797]",,"1255","1265","0","0.484413","-14.7267","0.2","25.0978","-0.895508","0.395996","0.203613","201","255"
"[3798]",,"1255","1266","0","0.484413","-14.7267","0.2","25.0978","-0.895508","0.395996","0.203613","201","255"
"[3799]",,"1123","1266","0","0.3405","-14.5749","0.2","25.088","-0.789551","0.201172","0.57959","201","255"
"[3800]",,"1183","1266","0","0.463884","-14.5093","0.2","25.1124","-0.938477","0.320801","0.127563","201","255"
"[3801]",,"1362","1267","0","0.485815","-13.8045","0.2","25.1182","-0.90332","0.0281525","-0.427246","201","255"
"[3802]",,"1174","1267","0","0.430863","-14.1061","0.2","25.1019","-0.96875","-0.131104","-0.209961","201","255"
"[3803]",,"410","1267","0","0.393288","-14.0332","0.2","25.0657","-0.949219","-0.159668","-0.27124","201","255"
"[3804]",,"1174","1268","0","0.430863","-14.1061","0.2","25.1019","-0.96875","-0.131104","-0.209961","201","255"
"[3805]",,"1362","1268","0","0.485815","-13.8045","0.2","25.1182","-0.90332","0.0281525","-0.427246","201","255"
"[3806]",,"1231","1268","0","0.531993","-13.9288","0.2","25.1564","-0.941895","0.0200653","-0.334961","201","255"
"[3807]",,"1369","1269","0","0.544238","-14.0661","0.2","25.1942","-0.940918","0.0358582","-0.335693","201","255"
"[3808]",,"1174","1269","0","0.430863","-14.1061","0.2","25.1019","-0.96875","-0.131104","-0.209961","201","255"
"[3809]",,"1231","1269","0","0.531993","-13.9288","0.2","25.1564","-0.941895","0.0200653","-0.334961","201","255"
"[3810]",,"1231","1270","0","0.531993","-13.9288","0.2","25.1564","-0.941895","0.0200653","-0.334961","201","255"
"[3811]",,"1526","1270","0","0.62968","-13.9185","0.2","25.2502","-0.777344","0.06604","-0.625488","201","255"
"[3812]",,"1369","1270","0","0.544238","-14.0661","0.2","25.1942","-0.940918","0.0358582","-0.335693","201","255"
"[3813]",,"1368","1271","0","0.638978","-14.1031","0.2","25.2757","-0.72998","0.11438","-0.674316","201","255"
"[3814]",,"1369","1271","0","0.544238","-14.0661","0.2","25.1942","-0.940918","0.0358582","-0.335693","201","255"
"[3815]",,"1526","1271","0","0.62968","-13.9185","0.2","25.2502","-0.777344","0.06604","-0.625488","201","255"
"[3816]",,"1369","1272","0","0.544238","-14.0661","0.2","25.1942","-0.940918","0.0358582","-0.335693","201","255"
"[3817]",,"1368","1272","0","0.638978","-14.1031","0.2","25.2757","-0.72998","0.11438","-0.674316","201","255"
"[3818]",,"1116","1272","0","0.557168","-14.2233","0.2","25.1906","-0.908203","0.328857","-0.258057","201","255"
"[3819]",,"1114","1273","0","0.637693","-14.3562","0.2","25.2421","-0.619141","0.212646","-0.755859","201","255"
"[3820]",,"1116","1273","0","0.557168","-14.2233","0.2","25.1906","-0.908203","0.328857","-0.258057","201","255"
"[3821]",,"1368","1273","0","0.638978","-14.1031","0.2","25.2757","-0.72998","0.11438","-0.674316","201","255"
"[3822]",,"1116","1274","0","0.557168","-14.2233","0.2","25.1906","-0.908203","0.328857","-0.258057","201","255"
"[3823]",,"1114","1274","0","0.637693","-14.3562","0.2","25.2421","-0.619141","0.212646","-0.755859","201","255"
"[3824]",,"1254","1274","0","0.585101","-14.4331","0.2","25.1373","-0.854004","0.442871","-0.272461","201","255"
"[3825]",,"1421","1275","0","0.656568","-14.6634","0.2","25.1943","-0.416748","0.207764","-0.885254","201","255"
"[3826]",,"1254","1275","0","0.585101","-14.4331","0.2","25.1373","-0.854004","0.442871","-0.272461","201","255"
"[3827]",,"1114","1275","0","0.637693","-14.3562","0.2","25.2421","-0.619141","0.212646","-0.755859","201","255"
"[3828]",,"1254","1276","0","0.585101","-14.4331","0.2","25.1373","-0.854004","0.442871","-0.272461","201","255"
"[3829]",,"1421","1276","0","0.656568","-14.6634","0.2","25.1943","-0.416748","0.207764","-0.885254","201","255"
"[3830]",,"1184","1276","0","0.611996","-14.684","0.2","25.0908","-0.850098","0.454346","-0.266113","201","255"
"[3831]",,"1362","1277","0","0.485815","-13.8045","0.2","25.1182","-0.90332","0.0281525","-0.427246","201","255"
"[3832]",,"1361","1277","0","0.605361","-13.7645","0.2","25.2119","-0.769531","0.27002","-0.579102","201","255"
"[3833]",,"1231","1277","0","0.531993","-13.9288","0.2","25.1564","-0.941895","0.0200653","-0.334961","201","255"
"[3834]",,"1526","1278","0","0.62968","-13.9185","0.2","25.2502","-0.777344","0.06604","-0.625488","201","255"
"[3835]",,"1231","1278","0","0.531993","-13.9288","0.2","25.1564","-0.941895","0.0200653","-0.334961","201","255"
"[3836]",,"1361","1278","0","0.605361","-13.7645","0.2","25.2119","-0.769531","0.27002","-0.579102","201","255"
"[3837]",,"1361","1279","0","0.605361","-13.7645","0.2","25.2119","-0.769531","0.27002","-0.579102","201","255"
"[3838]",,"1218","1279","0","0.669918","-13.7523","0.2","25.3897","-0.470215","0.277344","-0.838379","201","255"
"[3839]",,"1526","1279","0","0.62968","-13.9185","0.2","25.2502","-0.777344","0.06604","-0.625488","201","255"
"[3840]",,"404","1280","0","0.683962","-13.9593","0.2","25.4259","-0.42749","0.00995636","-0.903809","201","255"
"[3841]",,"1526","1280","0","0.62968","-13.9185","0.2","25.2502","-0.777344","0.06604","-0.625488","201","255"
"[3842]",,"1218","1280","0","0.669918","-13.7523","0.2","25.3897","-0.470215","0.277344","-0.838379","201","255"
"[3843]",,"1526","1281","0","0.62968","-13.9185","0.2","25.2502","-0.777344","0.06604","-0.625488","201","255"
"[3844]",,"404","1281","0","0.683962","-13.9593","0.2","25.4259","-0.42749","0.00995636","-0.903809","201","255"
"[3845]",,"1368","1281","0","0.638978","-14.1031","0.2","25.2757","-0.72998","0.11438","-0.674316","201","255"
"[3846]",,"1368","1282","0","0.638978","-14.1031","0.2","25.2757","-0.72998","0.11438","-0.674316","201","255"
"[3847]",,"404","1282","0","0.683962","-13.9593","0.2","25.4259","-0.42749","0.00995636","-0.903809","201","255"
"[3848]",,"400","1282","0","0.669884","-14.16","0.2","25.398","-0.415039","-0.039978","-0.908691","201","255"
"[3849]",,"1368","1283","0","0.638978","-14.1031","0.2","25.2757","-0.72998","0.11438","-0.674316","201","255"
"[3850]",,"400","1283","0","0.669884","-14.16","0.2","25.398","-0.415039","-0.039978","-0.908691","201","255"
"[3851]",,"1114","1283","0","0.637693","-14.3562","0.2","25.2421","-0.619141","0.212646","-0.755859","201","255"
"[3852]",,"1114","1284","0","0.637693","-14.3562","0.2","25.2421","-0.619141","0.212646","-0.755859","201","255"
"[3853]",,"400","1284","0","0.669884","-14.16","0.2","25.398","-0.415039","-0.039978","-0.908691","201","255"
"[3854]",,"402","1284","0","0.659092","-14.3329","0.2","25.3695","-0.369385","-0.0587463","-0.927246","201","255"
"[3855]",,"480","1285","0","0.649121","-14.6401","0.2","25.3145","-0.231934","0.0036335","-0.972656","201","255"
"[3856]",,"1114","1285","0","0.637693","-14.3562","0.2","25.2421","-0.619141","0.212646","-0.755859","201","255"
"[3857]",,"402","1285","0","0.659092","-14.3329","0.2","25.3695","-0.369385","-0.0587463","-0.927246","201","255"
"[3858]",,"1114","1286","0","0.637693","-14.3562","0.2","25.2421","-0.619141","0.212646","-0.755859","201","255"
"[3859]",,"480","1286","0","0.649121","-14.6401","0.2","25.3145","-0.231934","0.0036335","-0.972656","201","255"
"[3860]",,"1421","1286","0","0.656568","-14.6634","0.2","25.1943","-0.416748","0.207764","-0.885254","201","255"
"[3861]",,"1361","1287","0","0.605361","-13.7645","0.2","25.2119","-0.769531","0.27002","-0.579102","201","255"
"[3862]",,"1362","1287","0","0.485815","-13.8045","0.2","25.1182","-0.90332","0.0281525","-0.427246","201","255"
"[3863]",,"1525","1287","0","0.54388","-13.6042","0.2","25.1811","-0.67041","0.318848","-0.669922","201","255"
"[3864]",,"1525","1288","0","0.54388","-13.6042","0.2","25.1811","-0.67041","0.318848","-0.669922","201","255"
"[3865]",,"1125","1288","0","0.614395","-13.5921","0.2","25.3612","-0.446533","0.510254","-0.734863","201","255"
"[3866]",,"1361","1288","0","0.605361","-13.7645","0.2","25.2119","-0.769531","0.27002","-0.579102","201","255"
"[3867]",,"1218","1289","0","0.669918","-13.7523","0.2","25.3897","-0.470215","0.277344","-0.838379","201","255"
"[3868]",,"1361","1289","0","0.605361","-13.7645","0.2","25.2119","-0.769531","0.27002","-0.579102","201","255"
"[3869]",,"1125","1289","0","0.614395","-13.5921","0.2","25.3612","-0.446533","0.510254","-0.734863","201","255"
"[3870]",,"1148","1290","0","0.60063","-13.4047","0.2","25.5275","-0.236938","0.646484","-0.725098","201","255"
"[3871]",,"1218","1290","0","0.669918","-13.7523","0.2","25.3897","-0.470215","0.277344","-0.838379","201","255"
"[3872]",,"1125","1290","0","0.614395","-13.5921","0.2","25.3612","-0.446533","0.510254","-0.734863","201","255"
"[3873]",,"1218","1291","0","0.669918","-13.7523","0.2","25.3897","-0.470215","0.277344","-0.838379","201","255"
"[3874]",,"1148","1291","0","0.60063","-13.4047","0.2","25.5275","-0.236938","0.646484","-0.725098","201","255"
"[3875]",,"1147","1291","0","0.66616","-13.5305","0.2","25.6014","-0.136719","0.421875","-0.896484","201","255"
"[3876]",,"468","1292","0","0.693593","-13.7875","0.2","25.6155","-0.108398","0.00252724","-0.994141","201","255"
"[3877]",,"1218","1292","0","0.669918","-13.7523","0.2","25.3897","-0.470215","0.277344","-0.838379","201","255"
"[3878]",,"1147","1292","0","0.66616","-13.5305","0.2","25.6014","-0.136719","0.421875","-0.896484","201","255"
"[3879]",,"1218","1293","0","0.669918","-13.7523","0.2","25.3897","-0.470215","0.277344","-0.838379","201","255"
"[3880]",,"468","1293","0","0.693593","-13.7875","0.2","25.6155","-0.108398","0.00252724","-0.994141","201","255"
"[3881]",,"404","1293","0","0.683962","-13.9593","0.2","25.4259","-0.42749","0.00995636","-0.903809","201","255"
"[3882]",,"157","1294","0","0.680517","-14.0405","0.2","25.5703","-0.141357","-0.177612","-0.974121","201","255"
"[3883]",,"404","1294","0","0.683962","-13.9593","0.2","25.4259","-0.42749","0.00995636","-0.903809","201","255"
"[3884]",,"468","1294","0","0.693593","-13.7875","0.2","25.6155","-0.108398","0.00252724","-0.994141","201","255"
"[3885]",,"404","1295","0","0.683962","-13.9593","0.2","25.4259","-0.42749","0.00995636","-0.903809","201","255"
"[3886]",,"157","1295","0","0.680517","-14.0405","0.2","25.5703","-0.141357","-0.177612","-0.974121","201","255"
"[3887]",,"400","1295","0","0.669884","-14.16","0.2","25.398","-0.415039","-0.039978","-0.908691","201","255"
"[3888]",,"924","1296","0","0.663416","-14.2927","0.2","25.5154","-0.154175","-0.198242","-0.967773","201","255"
"[3889]",,"400","1296","0","0.669884","-14.16","0.2","25.398","-0.415039","-0.039978","-0.908691","201","255"
"[3890]",,"157","1296","0","0.680517","-14.0405","0.2","25.5703","-0.141357","-0.177612","-0.974121","201","255"
"[3891]",,"400","1297","0","0.669884","-14.16","0.2","25.398","-0.415039","-0.039978","-0.908691","201","255"
"[3892]",,"924","1297","0","0.663416","-14.2927","0.2","25.5154","-0.154175","-0.198242","-0.967773","201","255"
"[3893]",,"402","1297","0","0.659092","-14.3329","0.2","25.3695","-0.369385","-0.0587463","-0.927246","201","255"
"[3894]",,"1125","1298","0","0.614395","-13.5921","0.2","25.3612","-0.446533","0.510254","-0.734863","201","255"
"[3895]",,"1525","1298","0","0.54388","-13.6042","0.2","25.1811","-0.67041","0.318848","-0.669922","201","255"
"[3896]",,"747","1298","0","0.538143","-13.4368","0.2","25.305","-0.39624","0.49585","-0.772461","201","255"
"[3897]",,"918","1299","0","0.528985","-13.3019","0.2","25.4367","-0.130371","0.769531","-0.625488","201","255"
"[3898]",,"1125","1299","0","0.614395","-13.5921","0.2","25.3612","-0.446533","0.510254","-0.734863","201","255"
"[3899]",,"747","1299","0","0.538143","-13.4368","0.2","25.305","-0.39624","0.49585","-0.772461","201","255"
"[3900]",,"1125","1300","0","0.614395","-13.5921","0.2","25.3612","-0.446533","0.510254","-0.734863","201","255"
"[3901]",,"918","1300","0","0.528985","-13.3019","0.2","25.4367","-0.130371","0.769531","-0.625488","201","255"
"[3902]",,"1148","1300","0","0.60063","-13.4047","0.2","25.5275","-0.236938","0.646484","-0.725098","201","255"
"[3903]",,"918","1301","0","0.528985","-13.3019","0.2","25.4367","-0.130371","0.769531","-0.625488","201","255"
"[3904]",,"447","1301","0","0.557228","-13.3339","0.2","25.634","0.444824","0.794922","-0.413086","201","255"
"[3905]",,"1148","1301","0","0.60063","-13.4047","0.2","25.5275","-0.236938","0.646484","-0.725098","201","255"
"[3906]",,"156","1302","0","0.620031","-13.4684","0.2","25.7073","0.546875","0.427002","-0.720215","201","255"
"[3907]",,"1148","1302","0","0.60063","-13.4047","0.2","25.5275","-0.236938","0.646484","-0.725098","201","255"
"[3908]",,"447","1302","0","0.557228","-13.3339","0.2","25.634","0.444824","0.794922","-0.413086","201","255"
"[3909]",,"1148","1303","0","0.60063","-13.4047","0.2","25.5275","-0.236938","0.646484","-0.725098","201","255"
"[3910]",,"156","1303","0","0.620031","-13.4684","0.2","25.7073","0.546875","0.427002","-0.720215","201","255"
"[3911]",,"1147","1303","0","0.66616","-13.5305","0.2","25.6014","-0.136719","0.421875","-0.896484","201","255"
"[3912]",,"464","1304","0","0.650825","-13.7536","0.2","25.7365","0.539551","-0.110718","-0.834473","201","255"
"[3913]",,"1147","1304","0","0.66616","-13.5305","0.2","25.6014","-0.136719","0.421875","-0.896484","201","255"
"[3914]",,"156","1304","0","0.620031","-13.4684","0.2","25.7073","0.546875","0.427002","-0.720215","201","255"
"[3915]",,"1147","1305","0","0.66616","-13.5305","0.2","25.6014","-0.136719","0.421875","-0.896484","201","255"
"[3916]",,"464","1305","0","0.650825","-13.7536","0.2","25.7365","0.539551","-0.110718","-0.834473","201","255"
"[3917]",,"468","1305","0","0.693593","-13.7875","0.2","25.6155","-0.108398","0.00252724","-0.994141","201","255"
"[3918]",,"921","1306","0","0.645161","-14.0126","0.2","25.6932","0.429932","-0.384766","-0.816895","201","255"
"[3919]",,"468","1306","0","0.693593","-13.7875","0.2","25.6155","-0.108398","0.00252724","-0.994141","201","255"
"[3920]",,"464","1306","0","0.650825","-13.7536","0.2","25.7365","0.539551","-0.110718","-0.834473","201","255"
"[3921]",,"468","1307","0","0.693593","-13.7875","0.2","25.6155","-0.108398","0.00252724","-0.994141","201","255"
"[3922]",,"921","1307","0","0.645161","-14.0126","0.2","25.6932","0.429932","-0.384766","-0.816895","201","255"
"[3923]",,"157","1307","0","0.680517","-14.0405","0.2","25.5703","-0.141357","-0.177612","-0.974121","201","255"
"[3924]",,"428","1308","0","0.630714","-14.2924","0.2","25.6294","0.383789","-0.428467","-0.818359","201","255"
"[3925]",,"157","1308","0","0.680517","-14.0405","0.2","25.5703","-0.141357","-0.177612","-0.974121","201","255"
