"Index","Launch Debugger","Vertex_ID","Primitive_ID","Instance_ID","SV_POSITION_C0","SV_POSITION_C1","SV_POSITION_C2","SV_POSITION_C3","TEXCOORD_C0","TEXCOORD_C1","TEXCOORD1_C0","TEXCOORD1_C1","TEXCOORD1_C2","TEXCOORD2_C0","TEXCOORD2_C1","TEXCOORD2_C2","TEXCOORD2_C3","TEXCOORD3_C0","TEXCOORD3_C1","TEXCOORD3_C2","TEXCOORD3_C3","TEXCOORD4"
"[14766]",,"3594","4922","0","-10.3131","-8.55006","0.2","27.286","0.245972","0.524414","-10.3381","-8.64418","27.281","0.104004","-0.570801","-0.814453","1","-0.552734","0.647461","-0.524414","-0.113464","131192"
"[14767]",,"3444","4922","0","-10.2674","-8.56383","0.2","27.3192","0.233154","0.522949","-10.2925","-8.65741","27.3143","0.0183411","-0.432861","-0.901367","1","-0.458496","0.797363","-0.392578","0.0916138","131192"
"[14768]",,"2237","4922","0","-10.2491","-8.5378","0.2","27.2723","0.238525","0.512695","-10.274","-8.63136","27.2674","0.0700073","-0.546387","-0.834961","1","-0.679199","0.585938","-0.442383","-0.213623","131192"
"[14769]",,"2237","4923","0","-10.2491","-8.5378","0.2","27.2723","0.238525","0.512695","-10.274","-8.63136","27.2674","0.0700073","-0.546387","-0.834961","1","-0.679199","0.585938","-0.442383","-0.213623","131192"
"[14770]",,"3727","4923","0","-10.2665","-8.46514","0.2","27.2697","0.248413","0.509766","-10.2917","-8.55886","27.2647","0.4021","-0.710938","-0.577148","1","-0.736328","0.129761","-0.664551","-0.616699","131192"
"[14771]",,"3594","4923","0","-10.3131","-8.55006","0.2","27.286","0.245972","0.524414","-10.3381","-8.64418","27.281","0.104004","-0.570801","-0.814453","1","-0.552734","0.647461","-0.524414","-0.113464","131192"
"[14772]",,"3594","4924","0","-10.3131","-8.55006","0.2","27.286","0.245972","0.524414","-10.3381","-8.64418","27.281","0.104004","-0.570801","-0.814453","1","-0.552734","0.647461","-0.524414","-0.113464","131192"
"[14773]",,"3727","4924","0","-10.2665","-8.46514","0.2","27.2697","0.248413","0.509766","-10.2917","-8.55886","27.2647","0.4021","-0.710938","-0.577148","1","-0.736328","0.129761","-0.664551","-0.616699","131192"
"[14774]",,"3724","4924","0","-10.3412","-8.51633","0.2","27.2694","0.256104","0.523926","-10.3663","-8.61076","27.2643","0.271973","-0.751465","-0.601074","1","-0.557129","0.391357","-0.732422","-0.342041","131192"
"[14775]",,"3729","4925","0","-10.293","-8.41697","0.2","27.2569","0.258057","0.506836","-10.3183","-8.51095","27.2518","0.309326","-0.800293","-0.513184","1","-0.497314","0.327393","-0.803711","-0.3396","131192"
"[14776]",,"3724","4925","0","-10.3412","-8.51633","0.2","27.2694","0.256104","0.523926","-10.3663","-8.61076","27.2643","0.271973","-0.751465","-0.601074","1","-0.557129","0.391357","-0.732422","-0.342041","131192"
"[14777]",,"3727","4925","0","-10.2665","-8.46514","0.2","27.2697","0.248413","0.509766","-10.2917","-8.55886","27.2647","0.4021","-0.710938","-0.577148","1","-0.736328","0.129761","-0.664551","-0.616699","131192"
"[14778]",,"3724","4926","0","-10.3412","-8.51633","0.2","27.2694","0.256104","0.523926","-10.3663","-8.61076","27.2643","0.271973","-0.751465","-0.601074","1","-0.557129","0.391357","-0.732422","-0.342041","131192"
"[14779]",,"3729","4926","0","-10.293","-8.41697","0.2","27.2569","0.258057","0.506836","-10.3183","-8.51095","27.2518","0.309326","-0.800293","-0.513184","1","-0.497314","0.327393","-0.803711","-0.3396","131192"
"[14780]",,"3725","4926","0","-10.358","-8.46911","0.2","27.2568","0.265137","0.52002","-10.3831","-8.56373","27.2517","0.302246","-0.806641","-0.507812","1","-0.581055","0.270996","-0.767578","-0.422363","131192"
"[14781]",,"4083","4927","0","-10.3118","-8.35922","0.2","27.2315","0.268311","0.501465","-10.3373","-8.4534","27.2265","0.226196","-0.795898","-0.561035","1","-0.410889","0.445557","-0.79541","-0.155762","131192"
"[14782]",,"3725","4927","0","-10.358","-8.46911","0.2","27.2568","0.265137","0.52002","-10.3831","-8.56373","27.2517","0.302246","-0.806641","-0.507812","1","-0.581055","0.270996","-0.767578","-0.422363","131192"
"[14783]",,"3729","4927","0","-10.293","-8.41697","0.2","27.2569","0.258057","0.506836","-10.3183","-8.51095","27.2518","0.309326","-0.800293","-0.513184","1","-0.497314","0.327393","-0.803711","-0.3396","131192"
"[14784]",,"3725","4928","0","-10.358","-8.46911","0.2","27.2568","0.265137","0.52002","-10.3831","-8.56373","27.2517","0.302246","-0.806641","-0.507812","1","-0.581055","0.270996","-0.767578","-0.422363","131192"
"[14785]",,"4083","4928","0","-10.3118","-8.35922","0.2","27.2315","0.268311","0.501465","-10.3373","-8.4534","27.2265","0.226196","-0.795898","-0.561035","1","-0.410889","0.445557","-0.79541","-0.155762","131192"
"[14786]",,"3972","4928","0","-10.3865","-8.39441","0.2","27.2475","0.2771","0.51416","-10.4119","-8.48931","27.2423","0.148682","-0.758301","-0.634277","1","-0.403809","0.540527","-0.738281","-0.0601501","131192"
"[14787]",,"4083","4929","0","-10.3118","-8.35922","0.2","27.2315","0.268311","0.501465","-10.3373","-8.4534","27.2265","0.226196","-0.795898","-0.561035","1","-0.410889","0.445557","-0.79541","-0.155762","131192"
"[14788]",,"3973","4929","0","-10.3947","-8.36065","0.2","27.2083","0.286133","0.507812","-10.4201","-8.45566","27.2032","0.115112","-0.671387","-0.731934","1","-0.139526","0.718262","-0.681641","0.258301","131192"
"[14789]",,"3972","4929","0","-10.3865","-8.39441","0.2","27.2475","0.2771","0.51416","-10.4119","-8.48931","27.2423","0.148682","-0.758301","-0.634277","1","-0.403809","0.540527","-0.738281","-0.0601501","131192"
"[14790]",,"3973","4930","0","-10.3947","-8.36065","0.2","27.2083","0.286133","0.507812","-10.4201","-8.45566","27.2032","0.115112","-0.671387","-0.731934","1","-0.139526","0.718262","-0.681641","0.258301","131192"
"[14791]",,"3585","4930","0","-10.448","-8.48151","0.2","27.2337","0.284424","0.527832","-10.4732","-8.57702","27.2285","0.180786","-0.865723","-0.467041","1","-0.310059","0.399658","-0.862793","-0.13623","131192"
"[14792]",,"3972","4930","0","-10.3865","-8.39441","0.2","27.2475","0.2771","0.51416","-10.4119","-8.48931","27.2423","0.148682","-0.758301","-0.634277","1","-0.403809","0.540527","-0.738281","-0.0601501","131192"
"[14793]",,"2236","4931","0","-10.2314","-8.55093","0.2","27.2901","0.232788","0.513184","-10.2563","-8.64428","27.2853","-0.0069046","-0.330078","-0.943848","1","-0.37207","0.876465","-0.304688","0.22644","131192"
"[14794]",,"2237","4931","0","-10.2491","-8.5378","0.2","27.2723","0.238525","0.512695","-10.274","-8.63136","27.2674","0.0700073","-0.546387","-0.834961","1","-0.679199","0.585938","-0.442383","-0.213623","131192"
"[14795]",,"3444","4931","0","-10.2674","-8.56383","0.2","27.3192","0.233154","0.522949","-10.2925","-8.65741","27.3143","0.0183411","-0.432861","-0.901367","1","-0.458496","0.797363","-0.392578","0.0916138","131192"
"[14796]",,"2012","4932","0","-10.1933","-8.52829","0.2","27.2541","0.233643","0.501953","-10.2183","-8.62136","27.2494","0.151489","-0.69043","-0.707031","1","-0.636719","0.482178","-0.602051","-0.308838","131192"
"[14797]",,"2237","4932","0","-10.2491","-8.5378","0.2","27.2723","0.238525","0.512695","-10.274","-8.63136","27.2674","0.0700073","-0.546387","-0.834961","1","-0.679199","0.585938","-0.442383","-0.213623","131192"
"[14798]",,"2236","4932","0","-10.2314","-8.55093","0.2","27.2901","0.232788","0.513184","-10.2563","-8.64428","27.2853","-0.0069046","-0.330078","-0.943848","1","-0.37207","0.876465","-0.304688","0.22644","131192"
"[14799]",,"2012","4933","0","-10.1933","-8.52829","0.2","27.2541","0.233643","0.501953","-10.2183","-8.62136","27.2494","0.151489","-0.69043","-0.707031","1","-0.636719","0.482178","-0.602051","-0.308838","131192"
"[14800]",,"3727","4933","0","-10.2665","-8.46514","0.2","27.2697","0.248413","0.509766","-10.2917","-8.55886","27.2647","0.4021","-0.710938","-0.577148","1","-0.736328","0.129761","-0.664551","-0.616699","131192"
"[14801]",,"2237","4933","0","-10.2491","-8.5378","0.2","27.2723","0.238525","0.512695","-10.274","-8.63136","27.2674","0.0700073","-0.546387","-0.834961","1","-0.679199","0.585938","-0.442383","-0.213623","131192"
"[14802]",,"3973","4934","0","-10.3947","-8.36065","0.2","27.2083","0.286133","0.507812","-10.4201","-8.45566","27.2032","0.115112","-0.671387","-0.731934","1","-0.139526","0.718262","-0.681641","0.258301","131192"
"[14803]",,"4083","4934","0","-10.3118","-8.35922","0.2","27.2315","0.268311","0.501465","-10.3373","-8.4534","27.2265","0.226196","-0.795898","-0.561035","1","-0.410889","0.445557","-0.79541","-0.155762","131192"
"[14804]",,"3971","4934","0","-10.314","-8.28856","0.2","27.2109","0.275635","0.493896","-10.3397","-8.38278","27.2058","0.0812988","-0.680176","-0.728516","1","-0.190308","0.706055","-0.682617","0.21167","131192"
"[14805]",,"2780","4935","0","-10.3413","-8.26264","0.2","27.1481","0.290771","0.487305","-10.3671","-8.35717","27.143","0.0195923","-0.541016","-0.84082","1","-0.234009","0.814453","-0.531738","0.296875","131192"
"[14806]",,"3973","4935","0","-10.3947","-8.36065","0.2","27.2083","0.286133","0.507812","-10.4201","-8.45566","27.2032","0.115112","-0.671387","-0.731934","1","-0.139526","0.718262","-0.681641","0.258301","131192"
"[14807]",,"3971","4935","0","-10.314","-8.28856","0.2","27.2109","0.275635","0.493896","-10.3397","-8.38278","27.2058","0.0812988","-0.680176","-0.728516","1","-0.190308","0.706055","-0.682617","0.21167","131192"
"[14808]",,"3973","4936","0","-10.3947","-8.36065","0.2","27.2083","0.286133","0.507812","-10.4201","-8.45566","27.2032","0.115112","-0.671387","-0.731934","1","-0.139526","0.718262","-0.681641","0.258301","131192"
"[14809]",,"2780","4936","0","-10.3413","-8.26264","0.2","27.1481","0.290771","0.487305","-10.3671","-8.35717","27.143","0.0195923","-0.541016","-0.84082","1","-0.234009","0.814453","-0.531738","0.296875","131192"
"[14810]",,"2781","4936","0","-10.4057","-8.32359","0.2","27.162","0.297119","0.500977","-10.4313","-8.41874","27.1569","0.0836182","-0.676758","-0.731445","1","-0.166626","0.713379","-0.680664","0.234985","131192"
"[14811]",,"3458","4937","0","-10.4722","-8.41739","0.2","27.1694","0.304199","0.517578","-10.4975","-8.51319","27.1642","0.029068","-0.61377","-0.789062","1","-0.349854","0.734863","-0.581055","0.154541","131192"
"[14812]",,"3973","4937","0","-10.3947","-8.36065","0.2","27.2083","0.286133","0.507812","-10.4201","-8.45566","27.2032","0.115112","-0.671387","-0.731934","1","-0.139526","0.718262","-0.681641","0.258301","131192"
"[14813]",,"2781","4937","0","-10.4057","-8.32359","0.2","27.162","0.297119","0.500977","-10.4313","-8.41874","27.1569","0.0836182","-0.676758","-0.731445","1","-0.166626","0.713379","-0.680664","0.234985","131192"
"[14814]",,"3973","4938","0","-10.3947","-8.36065","0.2","27.2083","0.286133","0.507812","-10.4201","-8.45566","27.2032","0.115112","-0.671387","-0.731934","1","-0.139526","0.718262","-0.681641","0.258301","131192"
"[14815]",,"3458","4938","0","-10.4722","-8.41739","0.2","27.1694","0.304199","0.517578","-10.4975","-8.51319","27.1642","0.029068","-0.61377","-0.789062","1","-0.349854","0.734863","-0.581055","0.154541","131192"
"[14816]",,"3456","4938","0","-10.4657","-8.44778","0.2","27.2107","0.293701","0.523438","-10.491","-8.54349","27.2056","0.179199","-0.758301","-0.626953","1","-0.0861816","0.62207","-0.777832","0.205811","131192"
"[14817]",,"3585","4939","0","-10.448","-8.48151","0.2","27.2337","0.284424","0.527832","-10.4732","-8.57702","27.2285","0.180786","-0.865723","-0.467041","1","-0.310059","0.399658","-0.862793","-0.13623","131192"
"[14818]",,"3973","4939","0","-10.3947","-8.36065","0.2","27.2083","0.286133","0.507812","-10.4201","-8.45566","27.2032","0.115112","-0.671387","-0.731934","1","-0.139526","0.718262","-0.681641","0.258301","131192"
"[14819]",,"3456","4939","0","-10.4657","-8.44778","0.2","27.2107","0.293701","0.523438","-10.491","-8.54349","27.2056","0.179199","-0.758301","-0.626953","1","-0.0861816","0.62207","-0.777832","0.205811","131192"
"[14820]",,"3433","4940","0","-10.5012","-8.50758","0.2","27.2112","0.296875","0.533203","-10.5262","-8.60363","27.2061","0.0783081","-0.518555","-0.851562","1","-0.488525","0.724609","-0.48584","0.0857544","131192"
"[14821]",,"3585","4940","0","-10.448","-8.48151","0.2","27.2337","0.284424","0.527832","-10.4732","-8.57702","27.2285","0.180786","-0.865723","-0.467041","1","-0.310059","0.399658","-0.862793","-0.13623","131192"
"[14822]",,"3456","4940","0","-10.4657","-8.44778","0.2","27.2107","0.293701","0.523438","-10.491","-8.54349","27.2056","0.179199","-0.758301","-0.626953","1","-0.0861816","0.62207","-0.777832","0.205811","131192"
"[14823]",,"3585","4941","0","-10.448","-8.48151","0.2","27.2337","0.284424","0.527832","-10.4732","-8.57702","27.2285","0.180786","-0.865723","-0.467041","1","-0.310059","0.399658","-0.862793","-0.13623","131192"
"[14824]",,"3433","4941","0","-10.5012","-8.50758","0.2","27.2112","0.296875","0.533203","-10.5262","-8.60363","27.2061","0.0783081","-0.518555","-0.851562","1","-0.488525","0.724609","-0.48584","0.0857544","131192"
"[14825]",,"3448","4941","0","-10.5009","-8.5506","0.2","27.2272","0.290771","0.540039","-10.5258","-8.64664","27.2221","0.157837","-0.731934","-0.662598","1","-0.501465","0.518066","-0.692871","-0.136597","131192"
"[14826]",,"2748","4942","0","-10.2505","-8.24545","0.2","27.1479","0.275635","0.47583","-10.2763","-8.33908","27.1429","-0.213257","-0.155518","-0.964355","1","-0.0357971","0.988281","-0.148804","0.641113","131192"
"[14827]",,"2780","4942","0","-10.3413","-8.26264","0.2","27.1481","0.290771","0.487305","-10.3671","-8.35717","27.143","0.0195923","-0.541016","-0.84082","1","-0.234009","0.814453","-0.531738","0.296875","131192"
"[14828]",,"3971","4942","0","-10.314","-8.28856","0.2","27.2109","0.275635","0.493896","-10.3397","-8.38278","27.2058","0.0812988","-0.680176","-0.728516","1","-0.190308","0.706055","-0.682617","0.21167","131192"
"[14829]",,"2780","4943","0","-10.3413","-8.26264","0.2","27.1481","0.290771","0.487305","-10.3671","-8.35717","27.143","0.0195923","-0.541016","-0.84082","1","-0.234009","0.814453","-0.531738","0.296875","131192"
"[14830]",,"2748","4943","0","-10.2505","-8.24545","0.2","27.1479","0.275635","0.47583","-10.2763","-8.33908","27.1429","-0.213257","-0.155518","-0.964355","1","-0.0357971","0.988281","-0.148804","0.641113","131192"
"[14831]",,"3174","4943","0","-10.2745","-8.22993","0.2","27.1223","0.283691","0.473877","-10.3003","-8.32382","27.1172","-0.0950928","-0.440918","-0.892578","1","-0.41748","0.831055","-0.367676","0.224243","131192"
"[14832]",,"3174","4944","0","-10.2745","-8.22993","0.2","27.1223","0.283691","0.473877","-10.3003","-8.32382","27.1172","-0.0950928","-0.440918","-0.892578","1","-0.41748","0.831055","-0.367676","0.224243","131192"
"[14833]",,"3120","4944","0","-10.3277","-8.20762","0.2","27.1029","0.297119","0.476074","-10.3536","-8.30204","27.0978","0.0388794","-0.628906","-0.776855","1","-0.646973","0.574707","-0.500488","-0.141235","131192"
"[14834]",,"2780","4944","0","-10.3413","-8.26264","0.2","27.1481","0.290771","0.487305","-10.3671","-8.35717","27.143","0.0195923","-0.541016","-0.84082","1","-0.234009","0.814453","-0.531738","0.296875","131192"
"[14835]",,"4304","4945","0","-10.4022","-8.26275","0.2","27.1134","0.306396","0.490723","-10.4279","-8.3579","27.1083","0.0968628","-0.661133","-0.743652","1","-0.631348","0.536621","-0.560059","-0.172241","131192"
"[14836]",,"2780","4945","0","-10.3413","-8.26264","0.2","27.1481","0.290771","0.487305","-10.3671","-8.35717","27.143","0.0195923","-0.541016","-0.84082","1","-0.234009","0.814453","-0.531738","0.296875","131192"
"[14837]",,"3120","4945","0","-10.3277","-8.20762","0.2","27.1029","0.297119","0.476074","-10.3536","-8.30204","27.0978","0.0388794","-0.628906","-0.776855","1","-0.646973","0.574707","-0.500488","-0.141235","131192"
"[14838]",,"2780","4946","0","-10.3413","-8.26264","0.2","27.1481","0.290771","0.487305","-10.3671","-8.35717","27.143","0.0195923","-0.541016","-0.84082","1","-0.234009","0.814453","-0.531738","0.296875","131192"
"[14839]",,"4304","4946","0","-10.4022","-8.26275","0.2","27.1134","0.306396","0.490723","-10.4279","-8.3579","27.1083","0.0968628","-0.661133","-0.743652","1","-0.631348","0.536621","-0.560059","-0.172241","131192"
"[14840]",,"2781","4946","0","-10.4057","-8.32359","0.2","27.162","0.297119","0.500977","-10.4313","-8.41874","27.1569","0.0836182","-0.676758","-0.731445","1","-0.166626","0.713379","-0.680664","0.234985","131192"
"[14841]",,"4345","4947","0","-10.4759","-8.33303","0.2","27.1274","0.314941","0.506348","-10.5014","-8.4289","27.1222","0.171265","-0.678711","-0.714355","1","-0.646973","0.470459","-0.600098","-0.246582","131192"
"[14842]",,"2781","4947","0","-10.4057","-8.32359","0.2","27.162","0.297119","0.500977","-10.4313","-8.41874","27.1569","0.0836182","-0.676758","-0.731445","1","-0.166626","0.713379","-0.680664","0.234985","131192"
"[14843]",,"4304","4947","0","-10.4022","-8.26275","0.2","27.1134","0.306396","0.490723","-10.4279","-8.3579","27.1083","0.0968628","-0.661133","-0.743652","1","-0.631348","0.536621","-0.560059","-0.172241","131192"
"[14844]",,"2781","4948","0","-10.4057","-8.32359","0.2","27.162","0.297119","0.500977","-10.4313","-8.41874","27.1569","0.0836182","-0.676758","-0.731445","1","-0.166626","0.713379","-0.680664","0.234985","131192"
"[14845]",,"4345","4948","0","-10.4759","-8.33303","0.2","27.1274","0.314941","0.506348","-10.5014","-8.4289","27.1222","0.171265","-0.678711","-0.714355","1","-0.646973","0.470459","-0.600098","-0.246582","131192"
"[14846]",,"3458","4948","0","-10.4722","-8.41739","0.2","27.1694","0.304199","0.517578","-10.4975","-8.51319","27.1642","0.029068","-0.61377","-0.789062","1","-0.349854","0.734863","-0.581055","0.154541","131192"
"[14847]",,"2748","4949","0","-10.2505","-8.24545","0.2","27.1479","0.275635","0.47583","-10.2763","-8.33908","27.1429","-0.213257","-0.155518","-0.964355","1","-0.0357971","0.988281","-0.148804","0.641113","131192"
"[14848]",,"2798","4949","0","-10.2106","-8.23924","0.2","27.0994","0.273438","0.464111","-10.2363","-8.3325","27.0944","-0.0341492","-0.591797","-0.805664","1","-0.644043","0.625977","-0.440186","-0.088501","131192"
"[14849]",,"3174","4949","0","-10.2745","-8.22993","0.2","27.1223","0.283691","0.473877","-10.3003","-8.32382","27.1172","-0.0950928","-0.440918","-0.892578","1","-0.41748","0.831055","-0.367676","0.224243","131192"
"[14850]",,"2796","4950","0","-10.2254","-8.14514","0.2","27.062","0.285889","0.454346","-10.2514","-8.23856","27.057","0.168701","-0.729492","-0.662598","1","-0.646484","0.424805","-0.633789","-0.279541","131192"
"[14851]",,"3174","4950","0","-10.2745","-8.22993","0.2","27.1223","0.283691","0.473877","-10.3003","-8.32382","27.1172","-0.0950928","-0.440918","-0.892578","1","-0.41748","0.831055","-0.367676","0.224243","131192"
"[14852]",,"2798","4950","0","-10.2106","-8.23924","0.2","27.0994","0.273438","0.464111","-10.2363","-8.3325","27.0944","-0.0341492","-0.591797","-0.805664","1","-0.644043","0.625977","-0.440186","-0.088501","131192"
"[14853]",,"3174","4951","0","-10.2745","-8.22993","0.2","27.1223","0.283691","0.473877","-10.3003","-8.32382","27.1172","-0.0950928","-0.440918","-0.892578","1","-0.41748","0.831055","-0.367676","0.224243","131192"
"[14854]",,"2796","4951","0","-10.2254","-8.14514","0.2","27.062","0.285889","0.454346","-10.2514","-8.23856","27.057","0.168701","-0.729492","-0.662598","1","-0.646484","0.424805","-0.633789","-0.279541","131192"
"[14855]",,"4306","4951","0","-10.2971","-8.19538","0.2","27.078","0.294678","0.468262","-10.323","-8.2895","27.073","-0.0179901","-0.560547","-0.828125","1","-0.659668","0.633789","-0.404297","-0.0847778","131192"
"[14856]",,"3120","4952","0","-10.3277","-8.20762","0.2","27.1029","0.297119","0.476074","-10.3536","-8.30204","27.0978","0.0388794","-0.628906","-0.776855","1","-0.646973","0.574707","-0.500488","-0.141235","131192"
"[14857]",,"3174","4952","0","-10.2745","-8.22993","0.2","27.1223","0.283691","0.473877","-10.3003","-8.32382","27.1172","-0.0950928","-0.440918","-0.892578","1","-0.41748","0.831055","-0.367676","0.224243","131192"
"[14858]",,"4306","4952","0","-10.2971","-8.19538","0.2","27.078","0.294678","0.468262","-10.323","-8.2895","27.073","-0.0179901","-0.560547","-0.828125","1","-0.659668","0.633789","-0.404297","-0.0847778","131192"
"[14859]",,"4306","4953","0","-10.2971","-8.19538","0.2","27.078","0.294678","0.468262","-10.323","-8.2895","27.073","-0.0179901","-0.560547","-0.828125","1","-0.659668","0.633789","-0.404297","-0.0847778","131192"
"[14860]",,"4313","4953","0","-10.3285","-8.18659","0.2","27.0996","0.299805","0.474121","-10.3544","-8.28101","27.0945","0.081604","-0.628906","-0.773438","1","-0.734863","0.483154","-0.47583","-0.258789","131192"
"[14861]",,"3120","4953","0","-10.3277","-8.20762","0.2","27.1029","0.297119","0.476074","-10.3536","-8.30204","27.0978","0.0388794","-0.628906","-0.776855","1","-0.646973","0.574707","-0.500488","-0.141235","131192"
"[14862]",,"3120","4954","0","-10.3277","-8.20762","0.2","27.1029","0.297119","0.476074","-10.3536","-8.30204","27.0978","0.0388794","-0.628906","-0.776855","1","-0.646973","0.574707","-0.500488","-0.141235","131192"
"[14863]",,"4313","4954","0","-10.3285","-8.18659","0.2","27.0996","0.299805","0.474121","-10.3544","-8.28101","27.0945","0.081604","-0.628906","-0.773438","1","-0.734863","0.483154","-0.47583","-0.258789","131192"
"[14864]",,"4304","4954","0","-10.4022","-8.26275","0.2","27.1134","0.306396","0.490723","-10.4279","-8.3579","27.1083","0.0968628","-0.661133","-0.743652","1","-0.631348","0.536621","-0.560059","-0.172241","131192"
"[14865]",,"2798","4955","0","-10.2106","-8.23924","0.2","27.0994","0.273438","0.464111","-10.2363","-8.3325","27.0944","-0.0341492","-0.591797","-0.805664","1","-0.644043","0.625977","-0.440186","-0.088501","131192"
"[14866]",,"2748","4955","0","-10.2505","-8.24545","0.2","27.1479","0.275635","0.47583","-10.2763","-8.33908","27.1429","-0.213257","-0.155518","-0.964355","1","-0.0357971","0.988281","-0.148804","0.641113","131192"
"[14867]",,"2797","4955","0","-10.1882","-8.28333","0.2","27.1265","0.264404","0.468262","-10.2139","-8.37636","27.1216","-0.350342","0.0262146","-0.936523","1","0.00569916","0.999512","0.028717","0.71875","131192"
"[14868]",,"2797","4956","0","-10.1882","-8.28333","0.2","27.1265","0.264404","0.468262","-10.2139","-8.37636","27.1216","-0.350342","0.0262146","-0.936523","1","0.00569916","0.999512","0.028717","0.71875","131192"
"[14869]",,"2901","4956","0","-10.1485","-8.21608","0.2","27.0881","0.263916","0.45459","-10.1743","-8.30873","27.0831","0.147949","-0.792969","-0.591309","1","-0.592285","0.408447","-0.694824","-0.269775","131192"
"[14870]",,"2798","4956","0","-10.2106","-8.23924","0.2","27.0994","0.273438","0.464111","-10.2363","-8.3325","27.0944","-0.0341492","-0.591797","-0.805664","1","-0.644043","0.625977","-0.440186","-0.088501","131192"
"[14871]",,"2791","4957","0","-10.1653","-8.11025","0.2","27.0819","0.274658","0.446289","-10.1914","-8.20306","27.0769","0.16333","-0.756836","-0.632324","1","-0.554688","0.460938","-0.692871","-0.207153","131192"
"[14872]",,"2798","4957","0","-10.2106","-8.23924","0.2","27.0994","0.273438","0.464111","-10.2363","-8.3325","27.0944","-0.0341492","-0.591797","-0.805664","1","-0.644043","0.625977","-0.440186","-0.088501","131192"
"[14873]",,"2901","4957","0","-10.1485","-8.21608","0.2","27.0881","0.263916","0.45459","-10.1743","-8.30873","27.0831","0.147949","-0.792969","-0.591309","1","-0.592285","0.408447","-0.694824","-0.269775","131192"
"[14874]",,"2798","4958","0","-10.2106","-8.23924","0.2","27.0994","0.273438","0.464111","-10.2363","-8.3325","27.0944","-0.0341492","-0.591797","-0.805664","1","-0.644043","0.625977","-0.440186","-0.088501","131192"
"[14875]",,"2791","4958","0","-10.1653","-8.11025","0.2","27.0819","0.274658","0.446289","-10.1914","-8.20306","27.0769","0.16333","-0.756836","-0.632324","1","-0.554688","0.460938","-0.692871","-0.207153","131192"
"[14876]",,"2796","4958","0","-10.2254","-8.14514","0.2","27.062","0.285889","0.454346","-10.2514","-8.23856","27.057","0.168701","-0.729492","-0.662598","1","-0.646484","0.424805","-0.633789","-0.279541","131192"
"[14877]",,"2791","4959","0","-10.1653","-8.11025","0.2","27.0819","0.274658","0.446289","-10.1914","-8.20306","27.0769","0.16333","-0.756836","-0.632324","1","-0.554688","0.460938","-0.692871","-0.207153","131192"
"[14878]",,"4322","4959","0","-10.2215","-8.11771","0.2","27.0494","0.288574","0.450195","-10.2476","-8.21109","27.0444","0.00537872","-0.600098","-0.799805","1","-0.692383","0.569824","-0.442139","-0.160889","131192"
"[14879]",,"2796","4959","0","-10.2254","-8.14514","0.2","27.062","0.285889","0.454346","-10.2514","-8.23856","27.057","0.168701","-0.729492","-0.662598","1","-0.646484","0.424805","-0.633789","-0.279541","131192"
"[14880]",,"4300","4960","0","-10.2382","-8.10397","0.2","27.0652","0.291992","0.453125","-10.2644","-8.19752","27.0602","0.322754","-0.399902","-0.85791","1","-0.801758","0.371582","-0.468506","-0.380371","131192"
"[14881]",,"2796","4960","0","-10.2254","-8.14514","0.2","27.062","0.285889","0.454346","-10.2514","-8.23856","27.057","0.168701","-0.729492","-0.662598","1","-0.646484","0.424805","-0.633789","-0.279541","131192"
"[14882]",,"4322","4960","0","-10.2215","-8.11771","0.2","27.0494","0.288574","0.450195","-10.2476","-8.21109","27.0444","0.00537872","-0.600098","-0.799805","1","-0.692383","0.569824","-0.442139","-0.160889","131192"
"[14883]",,"2796","4961","0","-10.2254","-8.14514","0.2","27.062","0.285889","0.454346","-10.2514","-8.23856","27.057","0.168701","-0.729492","-0.662598","1","-0.646484","0.424805","-0.633789","-0.279541","131192"
"[14884]",,"4300","4961","0","-10.2382","-8.10397","0.2","27.0652","0.291992","0.453125","-10.2644","-8.19752","27.0602","0.322754","-0.399902","-0.85791","1","-0.801758","0.371582","-0.468506","-0.380371","131192"
"[14885]",,"4306","4961","0","-10.2971","-8.19538","0.2","27.078","0.294678","0.468262","-10.323","-8.2895","27.073","-0.0179901","-0.560547","-0.828125","1","-0.659668","0.633789","-0.404297","-0.0847778","131192"
"[14886]",,"4300","4962","0","-10.2382","-8.10397","0.2","27.0652","0.291992","0.453125","-10.2644","-8.19752","27.0602","0.322754","-0.399902","-0.85791","1","-0.801758","0.371582","-0.468506","-0.380371","131192"
"[14887]",,"4305","4962","0","-10.2923","-8.0775","0.2","27.0262","0.308594","0.454834","-10.3185","-8.17161","27.0211","-0.055481","-0.558594","-0.827637","1","-0.133545","0.825684","-0.54834","0.365479","131192"
"[14888]",,"4306","4962","0","-10.2971","-8.19538","0.2","27.078","0.294678","0.468262","-10.323","-8.2895","27.073","-0.0179901","-0.560547","-0.828125","1","-0.659668","0.633789","-0.404297","-0.0847778","131192"
"[14889]",,"4305","4963","0","-10.2923","-8.0775","0.2","27.0262","0.308594","0.454834","-10.3185","-8.17161","27.0211","-0.055481","-0.558594","-0.827637","1","-0.133545","0.825684","-0.54834","0.365479","131192"
"[14890]",,"4312","4963","0","-10.3039","-8.15612","0.2","27.0716","0.300049","0.466064","-10.3299","-8.25031","27.0666","-0.0587158","-0.460693","-0.885742","1","-0.819336","0.529297","-0.221313","-0.220703","131192"
