"Index","Launch Debugger","Vertex_ID","Primitive_ID","Instance_ID","SV_POSITION_C0","SV_POSITION_C1","SV_POSITION_C2","SV_POSITION_C3","TEXCOORD2_C0","TEXCOORD2_C1","TEXCOORD2_C2","TEXCOORD3_C0","TEXCOORD3_C1"
"[241]",,"3414","80","0","-5.49918","-10.1413","0.2","25.626","-0.86377","-0.380127","-0.331299","201","255"
"[242]",,"3995","80","0","-5.55673","-10.0976","0.2","25.5809","-0.976562","-0.0834961","-0.19873","201","255"
"[243]",,"3995","81","0","-5.55673","-10.0976","0.2","25.5809","-0.976562","-0.0834961","-0.19873","201","255"
"[244]",,"1324","81","0","-5.52415","-9.86298","0.2","25.5887","-0.962891","0.105652","-0.249023","201","255"
"[245]",,"1308","81","0","-5.4692","-9.97947","0.2","25.615","-0.962402","0.06427","-0.263184","201","255"
"[246]",,"1292","82","0","-5.39448","-9.73282","0.2","25.6702","-0.92627","0.265381","-0.266602","201","255"
"[247]",,"1308","82","0","-5.4692","-9.97947","0.2","25.615","-0.962402","0.06427","-0.263184","201","255"
"[248]",,"1324","82","0","-5.52415","-9.86298","0.2","25.5887","-0.962891","0.105652","-0.249023","201","255"
"[249]",,"1322","83","0","-5.53561","-9.72274","0.2","25.574","-0.944336","0.255615","-0.20813","201","255"
"[250]",,"1292","83","0","-5.39448","-9.73282","0.2","25.6702","-0.92627","0.265381","-0.266602","201","255"
"[251]",,"1324","83","0","-5.52415","-9.86298","0.2","25.5887","-0.962891","0.105652","-0.249023","201","255"
"[252]",,"1292","84","0","-5.39448","-9.73282","0.2","25.6702","-0.92627","0.265381","-0.266602","201","255"
"[253]",,"1322","84","0","-5.53561","-9.72274","0.2","25.574","-0.944336","0.255615","-0.20813","201","255"
"[254]",,"1296","84","0","-5.43195","-9.58893","0.2","25.6633","-0.89502","0.36792","-0.252686","201","255"
"[255]",,"4002","85","0","-5.53621","-10.1787","0.2","25.7213","0.273438","-0.927246","-0.256104","201","255"
"[256]",,"4000","85","0","-5.51901","-10.1987","0.2","25.6635","-0.372803","-0.89502","-0.244995","201","255"
"[257]",,"3987","85","0","-5.48333","-10.1664","0.2","25.7467","0.278809","-0.924805","-0.259521","201","255"
"[258]",,"4000","86","0","-5.51901","-10.1987","0.2","25.6635","-0.372803","-0.89502","-0.244995","201","255"
"[259]",,"4002","86","0","-5.53621","-10.1787","0.2","25.7213","0.273438","-0.927246","-0.256104","201","255"
"[260]",,"4931","86","0","-5.55209","-10.2018","0.2","25.6683","-0.257324","-0.936523","-0.237671","201","255"
"[261]",,"4931","87","0","-5.55209","-10.2018","0.2","25.6683","-0.257324","-0.936523","-0.237671","201","255"
"[262]",,"4012","87","0","-5.58406","-10.1935","0.2","25.5933","-0.800293","-0.597168","-0.0548096","201","255"
"[263]",,"4000","87","0","-5.51901","-10.1987","0.2","25.6635","-0.372803","-0.89502","-0.244995","201","255"
"[264]",,"4012","88","0","-5.58406","-10.1935","0.2","25.5933","-0.800293","-0.597168","-0.0548096","201","255"
"[265]",,"4931","88","0","-5.55209","-10.2018","0.2","25.6683","-0.257324","-0.936523","-0.237671","201","255"
"[266]",,"4011","88","0","-5.59538","-10.2064","0.2","25.6049","-0.715332","-0.687012","-0.125854","201","255"
"[267]",,"4009","89","0","-5.64587","-10.1653","0.2","25.5766","-0.850586","-0.353516","0.388672","201","255"
"[268]",,"4012","89","0","-5.58406","-10.1935","0.2","25.5933","-0.800293","-0.597168","-0.0548096","201","255"
"[269]",,"4011","89","0","-5.59538","-10.2064","0.2","25.6049","-0.715332","-0.687012","-0.125854","201","255"
"[270]",,"4012","90","0","-5.58406","-10.1935","0.2","25.5933","-0.800293","-0.597168","-0.0548096","201","255"
"[271]",,"4009","90","0","-5.64587","-10.1653","0.2","25.5766","-0.850586","-0.353516","0.388672","201","255"
"[272]",,"3996","90","0","-5.62849","-10.1469","0.2","25.559","-0.895996","-0.415039","0.157593","201","255"
"[273]",,"4012","91","0","-5.58406","-10.1935","0.2","25.5933","-0.800293","-0.597168","-0.0548096","201","255"
"[274]",,"3996","91","0","-5.62849","-10.1469","0.2","25.559","-0.895996","-0.415039","0.157593","201","255"
"[275]",,"3995","91","0","-5.55673","-10.0976","0.2","25.5809","-0.976562","-0.0834961","-0.19873","201","255"
"[276]",,"3996","92","0","-5.62849","-10.1469","0.2","25.559","-0.895996","-0.415039","0.157593","201","255"
"[277]",,"3997","92","0","-5.62952","-10.0003","0.2","25.5233","-0.999023","-0.00374413","-0.0412903","201","255"
"[278]",,"3995","92","0","-5.55673","-10.0976","0.2","25.5809","-0.976562","-0.0834961","-0.19873","201","255"
"[279]",,"1324","93","0","-5.52415","-9.86298","0.2","25.5887","-0.962891","0.105652","-0.249023","201","255"
"[280]",,"3995","93","0","-5.55673","-10.0976","0.2","25.5809","-0.976562","-0.0834961","-0.19873","201","255"
"[281]",,"3997","93","0","-5.62952","-10.0003","0.2","25.5233","-0.999023","-0.00374413","-0.0412903","201","255"
"[282]",,"3992","94","0","-5.63823","-9.81999","0.2","25.5135","-0.964844","0.259033","0.040802","201","255"
"[283]",,"1324","94","0","-5.52415","-9.86298","0.2","25.5887","-0.962891","0.105652","-0.249023","201","255"
"[284]",,"3997","94","0","-5.62952","-10.0003","0.2","25.5233","-0.999023","-0.00374413","-0.0412903","201","255"
"[285]",,"1324","95","0","-5.52415","-9.86298","0.2","25.5887","-0.962891","0.105652","-0.249023","201","255"
"[286]",,"3992","95","0","-5.63823","-9.81999","0.2","25.5135","-0.964844","0.259033","0.040802","201","255"
"[287]",,"1322","95","0","-5.53561","-9.72274","0.2","25.574","-0.944336","0.255615","-0.20813","201","255"
"[288]",,"3994","96","0","-5.64553","-9.68246","0.2","25.5366","-0.819336","0.54834","0.168945","201","255"
"[289]",,"1322","96","0","-5.53561","-9.72274","0.2","25.574","-0.944336","0.255615","-0.20813","201","255"
"[290]",,"3992","96","0","-5.63823","-9.81999","0.2","25.5135","-0.964844","0.259033","0.040802","201","255"
"[291]",,"1322","97","0","-5.53561","-9.72274","0.2","25.574","-0.944336","0.255615","-0.20813","201","255"
"[292]",,"3994","97","0","-5.64553","-9.68246","0.2","25.5366","-0.819336","0.54834","0.168945","201","255"
"[293]",,"1321","97","0","-5.55007","-9.55074","0.2","25.5971","-0.779297","0.626465","-0.00505829","201","255"
"[294]",,"1321","98","0","-5.55007","-9.55074","0.2","25.5971","-0.779297","0.626465","-0.00505829","201","255"
"[295]",,"1296","98","0","-5.43195","-9.58893","0.2","25.6633","-0.89502","0.36792","-0.252686","201","255"
"[296]",,"1322","98","0","-5.53561","-9.72274","0.2","25.574","-0.944336","0.255615","-0.20813","201","255"
"[297]",,"4009","99","0","-5.64587","-10.1653","0.2","25.5766","-0.850586","-0.353516","0.388672","201","255"
"[298]",,"3999","99","0","-5.66191","-10.0887","0.2","25.5394","-0.786621","-0.439209","0.433594","201","255"
"[299]",,"3996","99","0","-5.62849","-10.1469","0.2","25.559","-0.895996","-0.415039","0.157593","201","255"
"[300]",,"3997","100","0","-5.62952","-10.0003","0.2","25.5233","-0.999023","-0.00374413","-0.0412903","201","255"
"[301]",,"3996","100","0","-5.62849","-10.1469","0.2","25.559","-0.895996","-0.415039","0.157593","201","255"
"[302]",,"3999","100","0","-5.66191","-10.0887","0.2","25.5394","-0.786621","-0.439209","0.433594","201","255"
"[303]",,"3999","101","0","-5.66191","-10.0887","0.2","25.5394","-0.786621","-0.439209","0.433594","201","255"
"[304]",,"4008","101","0","-5.69998","-10.0265","0.2","25.5167","-0.830078","-0.307129","0.465088","201","255"
"[305]",,"3997","101","0","-5.62952","-10.0003","0.2","25.5233","-0.999023","-0.00374413","-0.0412903","201","255"
"[306]",,"4006","102","0","-5.72359","-9.931","0.2","25.5138","-0.867188","0.0779419","0.491943","201","255"
"[307]",,"3997","102","0","-5.62952","-10.0003","0.2","25.5233","-0.999023","-0.00374413","-0.0412903","201","255"
"[308]",,"4008","102","0","-5.69998","-10.0265","0.2","25.5167","-0.830078","-0.307129","0.465088","201","255"
"[309]",,"3997","103","0","-5.62952","-10.0003","0.2","25.5233","-0.999023","-0.00374413","-0.0412903","201","255"
"[310]",,"4006","103","0","-5.72359","-9.931","0.2","25.5138","-0.867188","0.0779419","0.491943","201","255"
"[311]",,"3992","103","0","-5.63823","-9.81999","0.2","25.5135","-0.964844","0.259033","0.040802","201","255"
"[312]",,"3991","104","0","-5.7291","-9.79784","0.2","25.5223","-0.733887","0.399414","0.549316","201","255"
"[313]",,"3992","104","0","-5.63823","-9.81999","0.2","25.5135","-0.964844","0.259033","0.040802","201","255"
"[314]",,"4006","104","0","-5.72359","-9.931","0.2","25.5138","-0.867188","0.0779419","0.491943","201","255"
"[315]",,"3992","105","0","-5.63823","-9.81999","0.2","25.5135","-0.964844","0.259033","0.040802","201","255"
"[316]",,"3991","105","0","-5.7291","-9.79784","0.2","25.5223","-0.733887","0.399414","0.549316","201","255"
"[317]",,"3994","105","0","-5.64553","-9.68246","0.2","25.5366","-0.819336","0.54834","0.168945","201","255"
"[318]",,"3999","106","0","-5.66191","-10.0887","0.2","25.5394","-0.786621","-0.439209","0.433594","201","255"
"[319]",,"4009","106","0","-5.64587","-10.1653","0.2","25.5766","-0.850586","-0.353516","0.388672","201","255"
"[320]",,"3998","106","0","-5.71673","-10.074","0.2","25.6071","-0.691406","-0.442871","0.571289","201","255"
"[321]",,"3998","107","0","-5.71673","-10.074","0.2","25.6071","-0.691406","-0.442871","0.571289","201","255"
"[322]",,"4008","107","0","-5.69998","-10.0265","0.2","25.5167","-0.830078","-0.307129","0.465088","201","255"
"[323]",,"3999","107","0","-5.66191","-10.0887","0.2","25.5394","-0.786621","-0.439209","0.433594","201","255"
"[324]",,"4008","108","0","-5.69998","-10.0265","0.2","25.5167","-0.830078","-0.307129","0.465088","201","255"
"[325]",,"3998","108","0","-5.71673","-10.074","0.2","25.6071","-0.691406","-0.442871","0.571289","201","255"
"[326]",,"4007","108","0","-5.74669","-10.0274","0.2","25.5517","-0.777344","-0.532715","0.335938","201","255"
"[327]",,"4007","109","0","-5.74669","-10.0274","0.2","25.5517","-0.777344","-0.532715","0.335938","201","255"
"[328]",,"4006","109","0","-5.72359","-9.931","0.2","25.5138","-0.867188","0.0779419","0.491943","201","255"
"[329]",,"4008","109","0","-5.69998","-10.0265","0.2","25.5167","-0.830078","-0.307129","0.465088","201","255"
"[330]",,"4006","110","0","-5.72359","-9.931","0.2","25.5138","-0.867188","0.0779419","0.491943","201","255"
"[331]",,"4007","110","0","-5.74669","-10.0274","0.2","25.5517","-0.777344","-0.532715","0.335938","201","255"
"[332]",,"4010","110","0","-5.76064","-9.96983","0.2","25.5408","-0.905762","-0.0800171","0.416748","201","255"
"[333]",,"4001","111","0","-5.77053","-9.90726","0.2","25.5381","-0.73584","0.30957","0.602051","201","255"
"[334]",,"4006","111","0","-5.72359","-9.931","0.2","25.5138","-0.867188","0.0779419","0.491943","201","255"
"[335]",,"4010","111","0","-5.76064","-9.96983","0.2","25.5408","-0.905762","-0.0800171","0.416748","201","255"
"[336]",,"4006","112","0","-5.72359","-9.931","0.2","25.5138","-0.867188","0.0779419","0.491943","201","255"
"[337]",,"4001","112","0","-5.77053","-9.90726","0.2","25.5381","-0.73584","0.30957","0.602051","201","255"
"[338]",,"3991","112","0","-5.7291","-9.79784","0.2","25.5223","-0.733887","0.399414","0.549316","201","255"
"[339]",,"1296","113","0","-5.43195","-9.58893","0.2","25.6633","-0.89502","0.36792","-0.252686","201","255"
"[340]",,"1321","113","0","-5.55007","-9.55074","0.2","25.5971","-0.779297","0.626465","-0.00505829","201","255"
"[341]",,"1293","113","0","-5.46455","-9.43177","0.2","25.6781","-0.651855","0.757324","-0.0294647","201","255"
"[342]",,"1293","114","0","-5.46455","-9.43177","0.2","25.6781","-0.651855","0.757324","-0.0294647","201","255"
"[343]",,"1291","114","0","-5.35731","-9.48072","0.2","25.7293","-0.858398","0.473877","-0.195435","201","255"
"[344]",,"1296","114","0","-5.43195","-9.58893","0.2","25.6633","-0.89502","0.36792","-0.252686","201","255"
"[345]",,"1291","115","0","-5.35731","-9.48072","0.2","25.7293","-0.858398","0.473877","-0.195435","201","255"
"[346]",,"1293","115","0","-5.46455","-9.43177","0.2","25.6781","-0.651855","0.757324","-0.0294647","201","255"
"[347]",,"1306","115","0","-5.41152","-9.3748","0.2","25.744","-0.581055","0.813477","0.0274506","201","255"
"[348]",,"1306","116","0","-5.41152","-9.3748","0.2","25.744","-0.581055","0.813477","0.0274506","201","255"
"[349]",,"1299","116","0","-5.2871","-9.39517","0.2","25.8011","-0.785156","0.600098","-0.153564","201","255"
"[350]",,"1291","116","0","-5.35731","-9.48072","0.2","25.7293","-0.858398","0.473877","-0.195435","201","255"
"[351]",,"742","117","0","-5.23484","-9.56657","0.2","25.7874","-0.891602","0.385498","-0.238281","201","255"
"[352]",,"1291","117","0","-5.35731","-9.48072","0.2","25.7293","-0.858398","0.473877","-0.195435","201","255"
"[353]",,"1299","117","0","-5.2871","-9.39517","0.2","25.8011","-0.785156","0.600098","-0.153564","201","255"
"[354]",,"1305","118","0","-5.22524","-9.38998","0.2","25.8514","-0.806152","0.537598","-0.248779","201","255"
"[355]",,"742","118","0","-5.23484","-9.56657","0.2","25.7874","-0.891602","0.385498","-0.238281","201","255"
"[356]",,"1299","118","0","-5.2871","-9.39517","0.2","25.8011","-0.785156","0.600098","-0.153564","201","255"
"[357]",,"742","119","0","-5.23484","-9.56657","0.2","25.7874","-0.891602","0.385498","-0.238281","201","255"
"[358]",,"1305","119","0","-5.22524","-9.38998","0.2","25.8514","-0.806152","0.537598","-0.248779","201","255"
"[359]",,"727","119","0","-5.16556","-9.52669","0.2","25.8437","-0.871094","0.463379","-0.161133","201","255"
"[360]",,"1303","120","0","-5.19148","-9.3145","0.2","25.9017","-0.800781","0.583008","-0.138794","201","255"
"[361]",,"727","120","0","-5.16556","-9.52669","0.2","25.8437","-0.871094","0.463379","-0.161133","201","255"
"[362]",,"1305","120","0","-5.22524","-9.38998","0.2","25.8514","-0.806152","0.537598","-0.248779","201","255"
"[363]",,"727","121","0","-5.16556","-9.52669","0.2","25.8437","-0.871094","0.463379","-0.161133","201","255"
"[364]",,"1303","121","0","-5.19148","-9.3145","0.2","25.9017","-0.800781","0.583008","-0.138794","201","255"
"[365]",,"550","121","0","-5.09943","-9.44462","0.2","25.8911","-0.869141","0.459717","-0.182495","201","255"
"[366]",,"550","122","0","-5.09943","-9.44462","0.2","25.8911","-0.869141","0.459717","-0.182495","201","255"
"[367]",,"1295","122","0","-5.10068","-9.65138","0.2","25.8511","-0.933594","0.25","-0.25708","201","255"
"[368]",,"727","122","0","-5.16556","-9.52669","0.2","25.8437","-0.871094","0.463379","-0.161133","201","255"
"[369]",,"1299","123","0","-5.2871","-9.39517","0.2","25.8011","-0.785156","0.600098","-0.153564","201","255"
"[370]",,"1306","123","0","-5.41152","-9.3748","0.2","25.744","-0.581055","0.813477","0.0274506","201","255"
"[371]",,"740","123","0","-5.3505","-9.29114","0.2","25.8228","-0.400879","0.895996","0.190308","201","255"
"[372]",,"740","124","0","-5.3505","-9.29114","0.2","25.8228","-0.400879","0.895996","0.190308","201","255"
"[373]",,"1380","124","0","-5.25421","-9.29739","0.2","25.8641","-0.700684","0.709961","-0.0697021","201","255"
"[374]",,"1299","124","0","-5.2871","-9.39517","0.2","25.8011","-0.785156","0.600098","-0.153564","201","255"
"[375]",,"1305","125","0","-5.22524","-9.38998","0.2","25.8514","-0.806152","0.537598","-0.248779","201","255"
"[376]",,"1299","125","0","-5.2871","-9.39517","0.2","25.8011","-0.785156","0.600098","-0.153564","201","255"
"[377]",,"1380","125","0","-5.25421","-9.29739","0.2","25.8641","-0.700684","0.709961","-0.0697021","201","255"
"[378]",,"1380","126","0","-5.25421","-9.29739","0.2","25.8641","-0.700684","0.709961","-0.0697021","201","255"
"[379]",,"1303","126","0","-5.19148","-9.3145","0.2","25.9017","-0.800781","0.583008","-0.138794","201","255"
"[380]",,"1305","126","0","-5.22524","-9.38998","0.2","25.8514","-0.806152","0.537598","-0.248779","201","255"
"[381]",,"1303","127","0","-5.19148","-9.3145","0.2","25.9017","-0.800781","0.583008","-0.138794","201","255"
"[382]",,"1380","127","0","-5.25421","-9.29739","0.2","25.8641","-0.700684","0.709961","-0.0697021","201","255"
"[383]",,"1410","127","0","-5.24232","-9.18729","0.2","25.9206","-0.650879","0.745605","0.141846","201","255"
"[384]",,"1410","128","0","-5.24232","-9.18729","0.2","25.9206","-0.650879","0.745605","0.141846","201","255"
"[385]",,"730","128","0","-5.1315","-9.18612","0.2","25.9622","-0.833496","0.550781","-0.0437622","201","255"
"[386]",,"1303","128","0","-5.19148","-9.3145","0.2","25.9017","-0.800781","0.583008","-0.138794","201","255"
"[387]",,"730","129","0","-5.1315","-9.18612","0.2","25.9622","-0.833496","0.550781","-0.0437622","201","255"
"[388]",,"550","129","0","-5.09943","-9.44462","0.2","25.8911","-0.869141","0.459717","-0.182495","201","255"
"[389]",,"1303","129","0","-5.19148","-9.3145","0.2","25.9017","-0.800781","0.583008","-0.138794","201","255"
"[390]",,"550","130","0","-5.09943","-9.44462","0.2","25.8911","-0.869141","0.459717","-0.182495","201","255"
"[391]",,"730","130","0","-5.1315","-9.18612","0.2","25.9622","-0.833496","0.550781","-0.0437622","201","255"
"[392]",,"2217","130","0","-5.04151","-9.32349","0.2","25.9548","-0.896973","0.397461","-0.194824","201","255"
"[393]",,"2217","131","0","-5.04151","-9.32349","0.2","25.9548","-0.896973","0.397461","-0.194824","201","255"
"[394]",,"1294","131","0","-5.0212","-9.5824","0.2","25.9247","-0.893555","0.167603","-0.41626","201","255"
"[395]",,"550","131","0","-5.09943","-9.44462","0.2","25.8911","-0.869141","0.459717","-0.182495","201","255"
"[396]",,"1295","132","0","-5.10068","-9.65138","0.2","25.8511","-0.933594","0.25","-0.25708","201","255"
"[397]",,"550","132","0","-5.09943","-9.44462","0.2","25.8911","-0.869141","0.459717","-0.182495","201","255"
"[398]",,"1294","132","0","-5.0212","-9.5824","0.2","25.9247","-0.893555","0.167603","-0.41626","201","255"
"[399]",,"1294","133","0","-5.0212","-9.5824","0.2","25.9247","-0.893555","0.167603","-0.41626","201","255"
"[400]",,"1320","133","0","-5.06024","-9.75958","0.2","25.8886","-0.852051","-0.153198","-0.500488","201","255"
"[401]",,"1295","133","0","-5.10068","-9.65138","0.2","25.8511","-0.933594","0.25","-0.25708","201","255"
"[402]",,"1380","134","0","-5.25421","-9.29739","0.2","25.8641","-0.700684","0.709961","-0.0697021","201","255"
"[403]",,"740","134","0","-5.3505","-9.29114","0.2","25.8228","-0.400879","0.895996","0.190308","201","255"
"[404]",,"1409","134","0","-5.3151","-9.23397","0.2","25.892","-0.300781","0.881836","0.364014","201","255"
"[405]",,"1409","135","0","-5.3151","-9.23397","0.2","25.892","-0.300781","0.881836","0.364014","201","255"
"[406]",,"1410","135","0","-5.24232","-9.18729","0.2","25.9206","-0.650879","0.745605","0.141846","201","255"
"[407]",,"1380","135","0","-5.25421","-9.29739","0.2","25.8641","-0.700684","0.709961","-0.0697021","201","255"
"[408]",,"1410","136","0","-5.24232","-9.18729","0.2","25.9206","-0.650879","0.745605","0.141846","201","255"
