"Index","Launch Debugger","Vertex_ID","Primitive_ID","Instance_ID","SV_POSITION_C0","SV_POSITION_C1","SV_POSITION_C2","SV_POSITION_C3","TEXCOORD_C0","TEXCOORD_C1","TEXCOORD1_C0","TEXCOORD1_C1","TEXCOORD1_C2","TEXCOORD2_C0","TEXCOORD2_C1","TEXCOORD2_C2","TEXCOORD2_C3","TEXCOORD3_C0","TEXCOORD3_C1","TEXCOORD3_C2","TEXCOORD3_C3","TEXCOORD4"
"[2786]",,"1726","928","0","-9.07485","-8.23455","0.2","27.1722","2.13672","0.0950317","-9.10072","-8.31639","27.1678","-0.127808","-0.764648","0.631836","-1","-0.979492","-0.00456238","-0.202637","-0.701172","131191"
"[2787]",,"1779","929","0","-8.7671","-7.94067","0.2","26.9218","2.18945","0.13147","-8.79364","-8.01961","26.9176","0.68457","0.703125","-0.192017","-1","0.53418","-0.306396","0.787598","0.326172","131191"
"[2788]",,"1754","929","0","-8.84731","-8.14378","0.2","26.9681","2.16992","0.123962","-8.87326","-8.22349","26.9638","0.871582","0.32959","0.363525","-1","-0.0171967","-0.736816","0.675781","-0.371582","131191"
"[2789]",,"1778","929","0","-8.87771","-8.03287","0.2","26.9147","2.17383","0.137329","-8.90396","-8.11293","26.9104","0.655762","0.720215","-0.226685","-1","0.533691","-0.231201","0.813477","0.385254","131191"
"[2790]",,"1754","930","0","-8.84731","-8.14378","0.2","26.9681","2.16992","0.123962","-8.87326","-8.22349","26.9638","0.871582","0.32959","0.363525","-1","-0.0171967","-0.736816","0.675781","-0.371582","131191"
"[2791]",,"1779","930","0","-8.7671","-7.94067","0.2","26.9218","2.18945","0.13147","-8.79364","-8.01961","26.9176","0.68457","0.703125","-0.192017","-1","0.53418","-0.306396","0.787598","0.326172","131191"
"[2792]",,"1738","930","0","-8.74825","-8.04179","0.2","26.9753","2.18555","0.119873","-8.77453","-8.1205","26.971","0.88916","0.26123","0.375977","-1","-0.0181732","-0.794922","0.605957","-0.430176","131191"
"[2793]",,"1738","931","0","-8.74825","-8.04179","0.2","26.9753","2.18555","0.119873","-8.77453","-8.1205","26.971","0.88916","0.26123","0.375977","-1","-0.0181732","-0.794922","0.605957","-0.430176","131191"
"[2794]",,"1723","931","0","-8.85935","-8.14004","0.2","27.0772","2.16797","0.109314","-8.88542","-8.21979","27.0729","0.479492","-0.481934","0.733398","-1","-0.705078","-0.708984","-0.00659561","-0.97168","131191"
"[2795]",,"1754","931","0","-8.84731","-8.14378","0.2","26.9681","2.16992","0.123962","-8.87326","-8.22349","26.9638","0.871582","0.32959","0.363525","-1","-0.0171967","-0.736816","0.675781","-0.371582","131191"
"[2796]",,"1723","932","0","-8.85935","-8.14004","0.2","27.0772","2.16797","0.109314","-8.88542","-8.21979","27.0729","0.479492","-0.481934","0.733398","-1","-0.705078","-0.708984","-0.00659561","-0.97168","131191"
"[2797]",,"1738","932","0","-8.74825","-8.04179","0.2","26.9753","2.18555","0.119873","-8.77453","-8.1205","26.971","0.88916","0.26123","0.375977","-1","-0.0181732","-0.794922","0.605957","-0.430176","131191"
"[2798]",,"1538","932","0","-8.74124","-8.02202","0.2","27.0612","2.18359","0.108276","-8.76767","-8.10061","27.0569","0.498291","-0.566895","0.65625","-1","-0.731934","-0.680664","-0.0317688","-0.975586","131191"
"[2799]",,"1727","933","0","-8.77338","-7.88221","0.2","27.1001","2.18555","0.0969238","-8.80029","-7.96109","27.0958","-0.332275","-0.880371","0.338623","-1","-0.833984","0.109375","-0.540527","-0.605469","131191"
"[2800]",,"1723","933","0","-8.85935","-8.14004","0.2","27.0772","2.16797","0.109314","-8.88542","-8.21979","27.0729","0.479492","-0.481934","0.733398","-1","-0.705078","-0.708984","-0.00659561","-0.97168","131191"
"[2801]",,"1538","933","0","-8.74124","-8.02202","0.2","27.0612","2.18359","0.108276","-8.76767","-8.10061","27.0569","0.498291","-0.566895","0.65625","-1","-0.731934","-0.680664","-0.0317688","-0.975586","131191"
"[2802]",,"1723","934","0","-8.85935","-8.14004","0.2","27.0772","2.16797","0.109314","-8.88542","-8.21979","27.0729","0.479492","-0.481934","0.733398","-1","-0.705078","-0.708984","-0.00659561","-0.97168","131191"
"[2803]",,"1727","934","0","-8.77338","-7.88221","0.2","27.1001","2.18555","0.0969238","-8.80029","-7.96109","27.0958","-0.332275","-0.880371","0.338623","-1","-0.833984","0.109375","-0.540527","-0.605469","131191"
"[2804]",,"1773","934","0","-8.92617","-8.03001","0.2","27.1319","2.16406","0.0952148","-8.95265","-8.1104","27.1276","-0.267334","-0.817871","0.509766","-1","-0.845703","-0.052063","-0.53125","-0.725098","131191"
"[2805]",,"1748","935","0","-8.81742","-7.76697","0.2","27.0554","2.18555","0.0852051","-8.84466","-7.84632","27.0511","-0.890137","-0.433594","-0.140137","-1","-0.31543","0.811523","-0.492432","0.248169","131191"
"[2806]",,"1773","935","0","-8.92617","-8.03001","0.2","27.1319","2.16406","0.0952148","-8.95265","-8.1104","27.1276","-0.267334","-0.817871","0.509766","-1","-0.845703","-0.052063","-0.53125","-0.725098","131191"
"[2807]",,"1727","935","0","-8.77338","-7.88221","0.2","27.1001","2.18555","0.0969238","-8.80029","-7.96109","27.0958","-0.332275","-0.880371","0.338623","-1","-0.833984","0.109375","-0.540527","-0.605469","131191"
"[2808]",,"1773","936","0","-8.92617","-8.03001","0.2","27.1319","2.16406","0.0952148","-8.95265","-8.1104","27.1276","-0.267334","-0.817871","0.509766","-1","-0.845703","-0.052063","-0.53125","-0.725098","131191"
"[2809]",,"1748","936","0","-8.81742","-7.76697","0.2","27.0554","2.18555","0.0852051","-8.84466","-7.84632","27.0511","-0.890137","-0.433594","-0.140137","-1","-0.31543","0.811523","-0.492432","0.248169","131191"
"[2810]",,"1722","936","0","-8.97937","-7.88965","0.2","27.1024","2.16602","0.0811768","-9.00626","-7.97059","27.098","-0.859863","-0.509277","-0.0359192","-1","-0.380371","0.68457","-0.621582","0.0842896","131191"
"[2811]",,"1751","937","0","-9.11269","-8.04906","0.2","27.1425","2.14258","0.0784912","-9.13912","-8.1313","27.1381","-0.726074","-0.658203","0.198853","-1","-0.658691","0.586914","-0.470947","-0.133423","131191"
"[2812]",,"1773","937","0","-8.92617","-8.03001","0.2","27.1319","2.16406","0.0952148","-8.95265","-8.1104","27.1276","-0.267334","-0.817871","0.509766","-1","-0.845703","-0.052063","-0.53125","-0.725098","131191"
"[2813]",,"1722","937","0","-8.97937","-7.88965","0.2","27.1024","2.16602","0.0811768","-9.00626","-7.97059","27.098","-0.859863","-0.509277","-0.0359192","-1","-0.380371","0.68457","-0.621582","0.0842896","131191"
"[2814]",,"1722","938","0","-8.97937","-7.88965","0.2","27.1024","2.16602","0.0811768","-9.00626","-7.97059","27.098","-0.859863","-0.509277","-0.0359192","-1","-0.380371","0.68457","-0.621582","0.0842896","131191"
"[2815]",,"1747","938","0","-9.13232","-7.98583","0.2","27.0652","2.14648","0.0662231","-9.15887","-8.06832","27.0607","-0.95459","-0.103699","-0.278564","-1","-0.0506592","0.980469","-0.190063","0.616211","131191"
"[2816]",,"1751","938","0","-9.11269","-8.04906","0.2","27.1425","2.14258","0.0784912","-9.13912","-8.1313","27.1381","-0.726074","-0.658203","0.198853","-1","-0.658691","0.586914","-0.470947","-0.133423","131191"
"[2817]",,"1752","939","0","-8.66053","-7.86719","0.2","26.9209","2.20312","0.125244","-8.68731","-7.94507","26.9167","0.683105","0.695312","-0.222168","-1","0.600098","-0.359375","0.714844","0.314697","131191"
"[2818]",,"1738","939","0","-8.74825","-8.04179","0.2","26.9753","2.18555","0.119873","-8.77453","-8.1205","26.971","0.88916","0.26123","0.375977","-1","-0.0181732","-0.794922","0.605957","-0.430176","131191"
"[2819]",,"1779","939","0","-8.7671","-7.94067","0.2","26.9218","2.18945","0.13147","-8.79364","-8.01961","26.9176","0.68457","0.703125","-0.192017","-1","0.53418","-0.306396","0.787598","0.326172","131191"
"[2820]",,"1738","940","0","-8.74825","-8.04179","0.2","26.9753","2.18555","0.119873","-8.77453","-8.1205","26.971","0.88916","0.26123","0.375977","-1","-0.0181732","-0.794922","0.605957","-0.430176","131191"
"[2821]",,"1752","940","0","-8.66053","-7.86719","0.2","26.9209","2.20312","0.125244","-8.68731","-7.94507","26.9167","0.683105","0.695312","-0.222168","-1","0.600098","-0.359375","0.714844","0.314697","131191"
"[2822]",,"1461","940","0","-8.62418","-7.93235","0.2","26.9561","2.20117","0.115601","-8.65078","-8.00984","26.9519","0.949219","0.222046","0.224243","-1","0.0670776","-0.838379","0.541016","-0.42041","131191"
"[2823]",,"1539","941","0","-8.61517","-7.91344","0.2","27.0083","2.20117","0.108643","-8.64189","-7.99081","27.0042","0.606445","-0.580078","0.543457","-1","-0.709473","-0.703125","0.0444336","-0.958496","131191"
"[2824]",,"1738","941","0","-8.74825","-8.04179","0.2","26.9753","2.18555","0.119873","-8.77453","-8.1205","26.971","0.88916","0.26123","0.375977","-1","-0.0181732","-0.794922","0.605957","-0.430176","131191"
"[2825]",,"1461","941","0","-8.62418","-7.93235","0.2","26.9561","2.20117","0.115601","-8.65078","-8.00984","26.9519","0.949219","0.222046","0.224243","-1","0.0670776","-0.838379","0.541016","-0.42041","131191"
"[2826]",,"1738","942","0","-8.74825","-8.04179","0.2","26.9753","2.18555","0.119873","-8.77453","-8.1205","26.971","0.88916","0.26123","0.375977","-1","-0.0181732","-0.794922","0.605957","-0.430176","131191"
"[2827]",,"1539","942","0","-8.61517","-7.91344","0.2","27.0083","2.20117","0.108643","-8.64189","-7.99081","27.0042","0.606445","-0.580078","0.543457","-1","-0.709473","-0.703125","0.0444336","-0.958496","131191"
"[2828]",,"1538","942","0","-8.74124","-8.02202","0.2","27.0612","2.18359","0.108276","-8.76767","-8.10061","27.0569","0.498291","-0.566895","0.65625","-1","-0.731934","-0.680664","-0.0317688","-0.975586","131191"
"[2829]",,"1539","943","0","-8.61517","-7.91344","0.2","27.0083","2.20117","0.108643","-8.64189","-7.99081","27.0042","0.606445","-0.580078","0.543457","-1","-0.709473","-0.703125","0.0444336","-0.958496","131191"
"[2830]",,"1727","943","0","-8.77338","-7.88221","0.2","27.1001","2.18555","0.0969238","-8.80029","-7.96109","27.0958","-0.332275","-0.880371","0.338623","-1","-0.833984","0.109375","-0.540527","-0.605469","131191"
"[2831]",,"1538","943","0","-8.74124","-8.02202","0.2","27.0612","2.18359","0.108276","-8.76767","-8.10061","27.0569","0.498291","-0.566895","0.65625","-1","-0.731934","-0.680664","-0.0317688","-0.975586","131191"
"[2832]",,"1727","944","0","-8.77338","-7.88221","0.2","27.1001","2.18555","0.0969238","-8.80029","-7.96109","27.0958","-0.332275","-0.880371","0.338623","-1","-0.833984","0.109375","-0.540527","-0.605469","131191"
"[2833]",,"1539","944","0","-8.61517","-7.91344","0.2","27.0083","2.20117","0.108643","-8.64189","-7.99081","27.0042","0.606445","-0.580078","0.543457","-1","-0.709473","-0.703125","0.0444336","-0.958496","131191"
"[2834]",,"1775","944","0","-8.61742","-7.79465","0.2","27.0389","2.20312","0.0997925","-8.64455","-7.87202","27.0347","-0.235718","-0.928223","0.288086","-1","-0.920898","0.115845","-0.372314","-0.617676","131191"
"[2835]",,"1439","945","0","-8.633","-7.70559","0.2","26.9982","2.20508","0.0913696","-8.66037","-7.78315","26.994","-0.898926","-0.42041","-0.122314","-1","-0.369873","0.877441","-0.304932","0.303955","131191"
"[2836]",,"1727","945","0","-8.77338","-7.88221","0.2","27.1001","2.18555","0.0969238","-8.80029","-7.96109","27.0958","-0.332275","-0.880371","0.338623","-1","-0.833984","0.109375","-0.540527","-0.605469","131191"
"[2837]",,"1775","945","0","-8.61742","-7.79465","0.2","27.0389","2.20312","0.0997925","-8.64455","-7.87202","27.0347","-0.235718","-0.928223","0.288086","-1","-0.920898","0.115845","-0.372314","-0.617676","131191"
"[2838]",,"1727","946","0","-8.77338","-7.88221","0.2","27.1001","2.18555","0.0969238","-8.80029","-7.96109","27.0958","-0.332275","-0.880371","0.338623","-1","-0.833984","0.109375","-0.540527","-0.605469","131191"
"[2839]",,"1439","946","0","-8.633","-7.70559","0.2","26.9982","2.20508","0.0913696","-8.66037","-7.78315","26.994","-0.898926","-0.42041","-0.122314","-1","-0.369873","0.877441","-0.304932","0.303955","131191"
"[2840]",,"1748","946","0","-8.81742","-7.76697","0.2","27.0554","2.18555","0.0852051","-8.84466","-7.84632","27.0511","-0.890137","-0.433594","-0.140137","-1","-0.31543","0.811523","-0.492432","0.248169","131191"
"[2841]",,"1739","947","0","-8.52429","-7.79523","0.2","26.8996","2.21875","0.115845","-8.55128","-7.87176","26.8955","0.586914","0.706055","-0.396973","-1","0.740723","-0.268799","0.616211","0.448242","131191"
"[2842]",,"1461","947","0","-8.62418","-7.93235","0.2","26.9561","2.20117","0.115601","-8.65078","-8.00984","26.9519","0.949219","0.222046","0.224243","-1","0.0670776","-0.838379","0.541016","-0.42041","131191"
"[2843]",,"1752","947","0","-8.66053","-7.86719","0.2","26.9209","2.20312","0.125244","-8.68731","-7.94507","26.9167","0.683105","0.695312","-0.222168","-1","0.600098","-0.359375","0.714844","0.314697","131191"
"[2844]",,"1461","948","0","-8.62418","-7.93235","0.2","26.9561","2.20117","0.115601","-8.65078","-8.00984","26.9519","0.949219","0.222046","0.224243","-1","0.0670776","-0.838379","0.541016","-0.42041","131191"
"[2845]",,"1739","948","0","-8.52429","-7.79523","0.2","26.8996","2.21875","0.115845","-8.55128","-7.87176","26.8955","0.586914","0.706055","-0.396973","-1","0.740723","-0.268799","0.616211","0.448242","131191"
"[2846]",,"1463","948","0","-8.51094","-7.82767","0.2","26.9146","2.21875","0.111938","-8.53784","-7.90406","26.9105","0.96875","0.248169","-0.000377178","-1","0.204956","-0.804688","0.557129","-0.301025","131191"
"[2847]",,"1777","949","0","-8.49965","-7.8213","0.2","26.944","2.2168","0.107849","-8.5266","-7.89756","26.9399","0.793457","-0.493652","0.355469","-1","-0.576172","-0.796387","0.183472","-0.902832","131191"
"[2848]",,"1461","949","0","-8.62418","-7.93235","0.2","26.9561","2.20117","0.115601","-8.65078","-8.00984","26.9519","0.949219","0.222046","0.224243","-1","0.0670776","-0.838379","0.541016","-0.42041","131191"
"[2849]",,"1463","949","0","-8.51094","-7.82767","0.2","26.9146","2.21875","0.111938","-8.53784","-7.90406","26.9105","0.96875","0.248169","-0.000377178","-1","0.204956","-0.804688","0.557129","-0.301025","131191"
"[2850]",,"1461","950","0","-8.62418","-7.93235","0.2","26.9561","2.20117","0.115601","-8.65078","-8.00984","26.9519","0.949219","0.222046","0.224243","-1","0.0670776","-0.838379","0.541016","-0.42041","131191"
"[2851]",,"1777","950","0","-8.49965","-7.8213","0.2","26.944","2.2168","0.107849","-8.5266","-7.89756","26.9399","0.793457","-0.493652","0.355469","-1","-0.576172","-0.796387","0.183472","-0.902832","131191"
"[2852]",,"1539","950","0","-8.61517","-7.91344","0.2","27.0083","2.20117","0.108643","-8.64189","-7.99081","27.0042","0.606445","-0.580078","0.543457","-1","-0.709473","-0.703125","0.0444336","-0.958496","131191"
"[2853]",,"1777","951","0","-8.49965","-7.8213","0.2","26.944","2.2168","0.107849","-8.5266","-7.89756","26.9399","0.793457","-0.493652","0.355469","-1","-0.576172","-0.796387","0.183472","-0.902832","131191"
"[2854]",,"1775","951","0","-8.61742","-7.79465","0.2","27.0389","2.20312","0.0997925","-8.64455","-7.87202","27.0347","-0.235718","-0.928223","0.288086","-1","-0.920898","0.115845","-0.372314","-0.617676","131191"
"[2855]",,"1539","951","0","-8.61517","-7.91344","0.2","27.0083","2.20117","0.108643","-8.64189","-7.99081","27.0042","0.606445","-0.580078","0.543457","-1","-0.709473","-0.703125","0.0444336","-0.958496","131191"
"[2856]",,"1775","952","0","-8.61742","-7.79465","0.2","27.0389","2.20312","0.0997925","-8.64455","-7.87202","27.0347","-0.235718","-0.928223","0.288086","-1","-0.920898","0.115845","-0.372314","-0.617676","131191"
"[2857]",,"1777","952","0","-8.49965","-7.8213","0.2","26.944","2.2168","0.107849","-8.5266","-7.89756","26.9399","0.793457","-0.493652","0.355469","-1","-0.576172","-0.796387","0.183472","-0.902832","131191"
"[2858]",,"1728","952","0","-8.49387","-7.75515","0.2","26.9732","2.2168","0.101929","-8.52106","-7.83133","26.9691","0.0128784","-0.95459","0.297119","-1","-0.973145","-0.0806274","-0.216553","-0.754395","131191"
"[2859]",,"1728","953","0","-8.49387","-7.75515","0.2","26.9732","2.2168","0.101929","-8.52106","-7.83133","26.9691","0.0128784","-0.95459","0.297119","-1","-0.973145","-0.0806274","-0.216553","-0.754395","131191"
"[2860]",,"1439","953","0","-8.633","-7.70559","0.2","26.9982","2.20508","0.0913696","-8.66037","-7.78315","26.994","-0.898926","-0.42041","-0.122314","-1","-0.369873","0.877441","-0.304932","0.303955","131191"
"[2861]",,"1775","953","0","-8.61742","-7.79465","0.2","27.0389","2.20312","0.0997925","-8.64455","-7.87202","27.0347","-0.235718","-0.928223","0.288086","-1","-0.920898","0.115845","-0.372314","-0.617676","131191"
"[2862]",,"1439","954","0","-8.633","-7.70559","0.2","26.9982","2.20508","0.0913696","-8.66037","-7.78315","26.994","-0.898926","-0.42041","-0.122314","-1","-0.369873","0.877441","-0.304932","0.303955","131191"
"[2863]",,"1728","954","0","-8.49387","-7.75515","0.2","26.9732","2.2168","0.101929","-8.52106","-7.83133","26.9691","0.0128784","-0.95459","0.297119","-1","-0.973145","-0.0806274","-0.216553","-0.754395","131191"
"[2864]",,"1733","954","0","-8.50253","-7.7016","0.2","26.9574","2.21875","0.0973511","-8.52987","-7.77788","26.9533","-0.834473","-0.54834","0.0487976","-1","-0.546387","0.806152","-0.227051","0.155151","131191"
"[2865]",,"1421","955","0","-8.51057","-7.70093","0.2","26.9331","2.2207","0.0944824","-8.53789","-7.77731","26.929","-0.980469","0.198486","-0.00389671","-1","0.19873","0.979004","0.0499268","0.837891","131191"
"[2866]",,"1439","955","0","-8.633","-7.70559","0.2","26.9982","2.20508","0.0913696","-8.66037","-7.78315","26.994","-0.898926","-0.42041","-0.122314","-1","-0.369873","0.877441","-0.304932","0.303955","131191"
"[2867]",,"1733","955","0","-8.50253","-7.7016","0.2","26.9574","2.21875","0.0973511","-8.52987","-7.77788","26.9533","-0.834473","-0.54834","0.0487976","-1","-0.546387","0.806152","-0.227051","0.155151","131191"
"[2868]",,"1439","956","0","-8.633","-7.70559","0.2","26.9982","2.20508","0.0913696","-8.66037","-7.78315","26.994","-0.898926","-0.42041","-0.122314","-1","-0.369873","0.877441","-0.304932","0.303955","131191"
"[2869]",,"1421","956","0","-8.51057","-7.70093","0.2","26.9331","2.2207","0.0944824","-8.53789","-7.77731","26.929","-0.980469","0.198486","-0.00389671","-1","0.19873","0.979004","0.0499268","0.837891","131191"
"[2870]",,"1746","956","0","-8.64615","-7.70682","0.2","26.9603","2.20703","0.0864258","-8.67347","-7.78454","26.9561","-0.921875","0.332764","-0.197266","-1","0.330078","0.941895","0.0634766","0.902344","131191"
"[2871]",,"1746","957","0","-8.64615","-7.70682","0.2","26.9603","2.20703","0.0864258","-8.67347","-7.78454","26.9561","-0.921875","0.332764","-0.197266","-1","0.330078","0.941895","0.0634766","0.902344","131191"
"[2872]",,"1748","957","0","-8.81742","-7.76697","0.2","27.0554","2.18555","0.0852051","-8.84466","-7.84632","27.0511","-0.890137","-0.433594","-0.140137","-1","-0.31543","0.811523","-0.492432","0.248169","131191"
"[2873]",,"1439","957","0","-8.633","-7.70559","0.2","26.9982","2.20508","0.0913696","-8.66037","-7.78315","26.994","-0.898926","-0.42041","-0.122314","-1","-0.369873","0.877441","-0.304932","0.303955","131191"
"[2874]",,"1782","958","0","-8.421","-7.73129","0.2","26.8729","2.23047","0.107727","-8.44816","-7.80681","26.8688","0.597656","0.537109","-0.595215","-1","0.745117","-0.10022","0.65918","0.581543","131191"
"[2875]",,"1463","958","0","-8.51094","-7.82767","0.2","26.9146","2.21875","0.111938","-8.53784","-7.90406","26.9105","0.96875","0.248169","-0.000377178","-1","0.204956","-0.804688","0.557129","-0.301025","131191"
"[2876]",,"1739","958","0","-8.52429","-7.79523","0.2","26.8996","2.21875","0.115845","-8.55128","-7.87176","26.8955","0.586914","0.706055","-0.396973","-1","0.740723","-0.268799","0.616211","0.448242","131191"
"[2877]",,"1463","959","0","-8.51094","-7.82767","0.2","26.9146","2.21875","0.111938","-8.53784","-7.90406","26.9105","0.96875","0.248169","-0.000377178","-1","0.204956","-0.804688","0.557129","-0.301025","131191"
"[2878]",,"1782","959","0","-8.421","-7.73129","0.2","26.8729","2.23047","0.107727","-8.44816","-7.80681","26.8688","0.597656","0.537109","-0.595215","-1","0.745117","-0.10022","0.65918","0.581543","131191"
"[2879]",,"1758","959","0","-8.41729","-7.74462","0.2","26.878","2.22852","0.106628","-8.44442","-7.82011","26.8739","0.953125","0.199219","-0.22583","-1","0.300049","-0.705078","0.642578","-0.146973","131191"
"[2880]",,"1758","960","0","-8.41729","-7.74462","0.2","26.878","2.22852","0.106628","-8.44442","-7.82011","26.8739","0.953125","0.199219","-0.22583","-1","0.300049","-0.705078","0.642578","-0.146973","131191"
"[2881]",,"1777","960","0","-8.49965","-7.8213","0.2","26.944","2.2168","0.107849","-8.5266","-7.89756","26.9399","0.793457","-0.493652","0.355469","-1","-0.576172","-0.796387","0.183472","-0.902832","131191"
"[2882]",,"1463","960","0","-8.51094","-7.82767","0.2","26.9146","2.21875","0.111938","-8.53784","-7.90406","26.9105","0.96875","0.248169","-0.000377178","-1","0.204956","-0.804688","0.557129","-0.301025","131191"
"[2883]",,"1777","961","0","-8.49965","-7.8213","0.2","26.944","2.2168","0.107849","-8.5266","-7.89756","26.9399","0.793457","-0.493652","0.355469","-1","-0.576172","-0.796387","0.183472","-0.902832","131191"
"[2884]",,"1758","961","0","-8.41729","-7.74462","0.2","26.878","2.22852","0.106628","-8.44442","-7.82011","26.8739","0.953125","0.199219","-0.22583","-1","0.300049","-0.705078","0.642578","-0.146973","131191"
"[2885]",,"1451","961","0","-8.40392","-7.74027","0.2","26.8885","2.22852","0.104736","-8.43107","-7.81562","26.8845","0.817871","-0.538086","0.202515","-1","-0.569824","-0.703613","0.424561","-0.774902","131191"
"[2886]",,"1783","962","0","-8.40922","-7.71928","0.2","26.901","2.22852","0.102966","-8.43644","-7.79467","26.897","0.180542","-0.935059","0.304932","-1","-0.980957","-0.19458","-0.0178223","-0.79248","131191"
"[2887]",,"1777","962","0","-8.49965","-7.8213","0.2","26.944","2.2168","0.107849","-8.5266","-7.89756","26.9399","0.793457","-0.493652","0.355469","-1","-0.576172","-0.796387","0.183472","-0.902832","131191"
"[2888]",,"1451","962","0","-8.40392","-7.74027","0.2","26.8885","2.22852","0.104736","-8.43107","-7.81562","26.8845","0.817871","-0.538086","0.202515","-1","-0.569824","-0.703613","0.424561","-0.774902","131191"
"[2889]",,"1777","963","0","-8.49965","-7.8213","0.2","26.944","2.2168","0.107849","-8.5266","-7.89756","26.9399","0.793457","-0.493652","0.355469","-1","-0.576172","-0.796387","0.183472","-0.902832","131191"
"[2890]",,"1783","963","0","-8.40922","-7.71928","0.2","26.901","2.22852","0.102966","-8.43644","-7.79467","26.897","0.180542","-0.935059","0.304932","-1","-0.980957","-0.19458","-0.0178223","-0.79248","131191"
"[2891]",,"1728","963","0","-8.49387","-7.75515","0.2","26.9732","2.2168","0.101929","-8.52106","-7.83133","26.9691","0.0128784","-0.95459","0.297119","-1","-0.973145","-0.0806274","-0.216553","-0.754395","131191"
"[2892]",,"1783","964","0","-8.40922","-7.71928","0.2","26.901","2.22852","0.102966","-8.43644","-7.79467","26.897","0.180542","-0.935059","0.304932","-1","-0.980957","-0.19458","-0.0178223","-0.79248","131191"
"[2893]",,"1733","964","0","-8.50253","-7.7016","0.2","26.9574","2.21875","0.0973511","-8.52987","-7.77788","26.9533","-0.834473","-0.54834","0.0487976","-1","-0.546387","0.806152","-0.227051","0.155151","131191"
"[2894]",,"1728","964","0","-8.49387","-7.75515","0.2","26.9732","2.2168","0.101929","-8.52106","-7.83133","26.9691","0.0128784","-0.95459","0.297119","-1","-0.973145","-0.0806274","-0.216553","-0.754395","131191"
"[2895]",,"1733","965","0","-8.50253","-7.7016","0.2","26.9574","2.21875","0.0973511","-8.52987","-7.77788","26.9533","-0.834473","-0.54834","0.0487976","-1","-0.546387","0.806152","-0.227051","0.155151","131191"
"[2896]",,"1783","965","0","-8.40922","-7.71928","0.2","26.901","2.22852","0.102966","-8.43644","-7.79467","26.897","0.180542","-0.935059","0.304932","-1","-0.980957","-0.19458","-0.0178223","-0.79248","131191"
"[2897]",,"1759","965","0","-8.41072","-7.6986","0.2","26.9012","2.22852","0.101562","-8.43801","-7.77401","26.8972","-0.650879","-0.731934","0.200562","-1","-0.753906","0.652832","-0.0679321","-0.0531006","131191"
"[2898]",,"1742","966","0","-8.42131","-7.69742","0.2","26.8887","2.22852","0.0997925","-8.44859","-7.77294","26.8847","-0.95166","0.174683","0.251221","-1","0.203613","0.976074","0.076416","0.845703","131191"
"[2899]",,"1733","966","0","-8.50253","-7.7016","0.2","26.9574","2.21875","0.0973511","-8.52987","-7.77788","26.9533","-0.834473","-0.54834","0.0487976","-1","-0.546387","0.806152","-0.227051","0.155151","131191"
"[2900]",,"1759","966","0","-8.41072","-7.6986","0.2","26.9012","2.22852","0.101562","-8.43801","-7.77401","26.8972","-0.650879","-0.731934","0.200562","-1","-0.753906","0.652832","-0.0679321","-0.0531006","131191"
"[2901]",,"1733","967","0","-8.50253","-7.7016","0.2","26.9574","2.21875","0.0973511","-8.52987","-7.77788","26.9533","-0.834473","-0.54834","0.0487976","-1","-0.546387","0.806152","-0.227051","0.155151","131191"
"[2902]",,"1742","967","0","-8.42131","-7.69742","0.2","26.8887","2.22852","0.0997925","-8.44859","-7.77294","26.8847","-0.95166","0.174683","0.251221","-1","0.203613","0.976074","0.076416","0.845703","131191"
"[2903]",,"1421","967","0","-8.51057","-7.70093","0.2","26.9331","2.2207","0.0944824","-8.53789","-7.77731","26.929","-0.980469","0.198486","-0.00389671","-1","0.19873","0.979004","0.0499268","0.837891","131191"
"[2904]",,"1453","968","0","-8.38836","-7.70499","0.2","26.8728","2.23242","0.103149","-8.41561","-7.78019","26.8687","-0.0742188","-0.942871","0.324219","-1","-0.284668","0.330078","0.900391","0.261719","131191"
"[2905]",,"1758","968","0","-8.41729","-7.74462","0.2","26.878","2.22852","0.106628","-8.44442","-7.82011","26.8739","0.953125","0.199219","-0.22583","-1","0.300049","-0.705078","0.642578","-0.146973","131191"
"[2906]",,"1782","968","0","-8.421","-7.73129","0.2","26.8729","2.23047","0.107727","-8.44816","-7.80681","26.8688","0.597656","0.537109","-0.595215","-1","0.745117","-0.10022","0.65918","0.581543","131191"
"[2907]",,"1758","969","0","-8.41729","-7.74462","0.2","26.878","2.22852","0.106628","-8.44442","-7.82011","26.8739","0.953125","0.199219","-0.22583","-1","0.300049","-0.705078","0.642578","-0.146973","131191"
"[2908]",,"1453","969","0","-8.38836","-7.70499","0.2","26.8728","2.23242","0.103149","-8.41561","-7.78019","26.8687","-0.0742188","-0.942871","0.324219","-1","-0.284668","0.330078","0.900391","0.261719","131191"
"[2909]",,"1451","969","0","-8.40392","-7.74027","0.2","26.8885","2.22852","0.104736","-8.43107","-7.81562","26.8845","0.817871","-0.538086","0.202515","-1","-0.569824","-0.703613","0.424561","-0.774902","131191"
"[2910]",,"1783","970","0","-8.40922","-7.71928","0.2","26.901","2.22852","0.102966","-8.43644","-7.79467","26.897","0.180542","-0.935059","0.304932","-1","-0.980957","-0.19458","-0.0178223","-0.79248","131191"
