"Index","Launch Debugger","Vertex_ID","Primitive_ID","Instance_ID","SV_POSITION_C0","SV_POSITION_C1","SV_POSITION_C2","SV_POSITION_C3","TEXCOORD_C0","TEXCOORD_C1","TEXCOORD1_C0","TEXCOORD1_C1","TEXCOORD1_C2","TEXCOORD2_C0","TEXCOORD2_C1","TEXCOORD2_C2","TEXCOORD2_C3","TEXCOORD3_C0","TEXCOORD3_C1","TEXCOORD3_C2","TEXCOORD3_C3","TEXCOORD4"
"[3833]",,"1278","1277","0","-8.44986","-6.85807","0.2","26.686","0.446533","0.286377","-8.46729","-6.95692","26.6879","-0.76416","0.595703","0.247559","1","0.162109","0.550781","-0.818848","0.581543","131188"
"[3834]",,"1278","1278","0","-8.44986","-6.85807","0.2","26.686","0.446533","0.286377","-8.46729","-6.95692","26.6879","-0.76416","0.595703","0.247559","1","0.162109","0.550781","-0.818848","0.581543","131188"
"[3835]",,"3095","1278","0","-8.47922","-6.85925","0.2","26.5589","0.424805","0.27124","-8.49633","-6.95666","26.5607","-0.774414","0.609375","0.168823","1","0.402832","0.681641","-0.61084","0.718262","131188"
"[3836]",,"1889","1278","0","-8.49448","-6.91401","0.2","26.6151","0.442627","0.267578","-8.51176","-7.01196","26.6167","-0.779785","0.509277","0.36499","1","0.241943","0.781738","-0.574219","0.805664","131188"
"[3837]",,"1283","1279","0","-8.54038","-6.94493","0.2","26.4798","0.424316","0.25293","-8.55743","-7.04127","26.4812","-0.820801","0.495605","0.283691","1","0.275879","0.776367","-0.566406","0.79834","131188"
"[3838]",,"1889","1279","0","-8.49448","-6.91401","0.2","26.6151","0.442627","0.267578","-8.51176","-7.01196","26.6167","-0.779785","0.509277","0.36499","1","0.241943","0.781738","-0.574219","0.805664","131188"
"[3839]",,"3095","1279","0","-8.47922","-6.85925","0.2","26.5589","0.424805","0.27124","-8.49633","-6.95666","26.5607","-0.774414","0.609375","0.168823","1","0.402832","0.681641","-0.61084","0.718262","131188"
"[3840]",,"1889","1280","0","-8.49448","-6.91401","0.2","26.6151","0.442627","0.267578","-8.51176","-7.01196","26.6167","-0.779785","0.509277","0.36499","1","0.241943","0.781738","-0.574219","0.805664","131188"
"[3841]",,"1283","1280","0","-8.54038","-6.94493","0.2","26.4798","0.424316","0.25293","-8.55743","-7.04127","26.4812","-0.820801","0.495605","0.283691","1","0.275879","0.776367","-0.566406","0.79834","131188"
"[3842]",,"1896","1280","0","-8.58119","-7.00337","0.2","26.5587","0.445801","0.247192","-8.59848","-7.1004","26.5597","-0.743652","0.561523","0.362549","1","0.330811","0.775879","-0.537109","0.79834","131188"
"[3843]",,"1900","1281","0","-8.56647","-6.98271","0.2","26.6079","0.450439","0.252197","-8.58377","-7.08039","26.6091","-0.705566","0.630859","0.323242","1","0.593262","0.776367","-0.211304","0.811523","131188"
"[3844]",,"1889","1281","0","-8.49448","-6.91401","0.2","26.6151","0.442627","0.267578","-8.51176","-7.01196","26.6167","-0.779785","0.509277","0.36499","1","0.241943","0.781738","-0.574219","0.805664","131188"
"[3845]",,"1896","1281","0","-8.58119","-7.00337","0.2","26.5587","0.445801","0.247192","-8.59848","-7.1004","26.5597","-0.743652","0.561523","0.362549","1","0.330811","0.775879","-0.537109","0.79834","131188"
"[3846]",,"1896","1282","0","-8.58119","-7.00337","0.2","26.5587","0.445801","0.247192","-8.59848","-7.1004","26.5597","-0.743652","0.561523","0.362549","1","0.330811","0.775879","-0.537109","0.79834","131188"
"[3847]",,"1899","1282","0","-8.60388","-7.07027","0.2","26.6353","0.466309","0.240967","-8.62129","-7.16805","26.6361","-0.641602","0.766602","0.017868","1","0.569336","0.495117","-0.65625","0.525391","131188"
"[3848]",,"1900","1282","0","-8.56647","-6.98271","0.2","26.6079","0.450439","0.252197","-8.58377","-7.08039","26.6091","-0.705566","0.630859","0.323242","1","0.593262","0.776367","-0.211304","0.811523","131188"
"[3849]",,"1750","1283","0","-8.39132","-6.68076","0.2","26.5332","0.405029","0.297363","-8.40821","-6.77816","26.5359","-0.754395","0.65625","0.00246239","1","0.515625","0.59668","-0.614746","0.646484","131188"
"[3850]",,"2856","1283","0","-8.42435","-6.75698","0.2","26.477","0.401123","0.280273","-8.44117","-6.85368","26.4793","-0.786133","0.60498","0.12793","1","0.441162","0.692871","-0.570312","0.733887","131188"
"[3851]",,"1763","1283","0","-8.44374","-6.77077","0.2","26.5468","0.415039","0.283691","-8.46077","-6.86815","26.5491","-0.798828","0.59375","0.0983887","1","0.458496","0.704102","-0.541992","0.745605","131188"
"[3852]",,"2856","1284","0","-8.42435","-6.75698","0.2","26.477","0.401123","0.280273","-8.44117","-6.85368","26.4793","-0.786133","0.60498","0.12793","1","0.441162","0.692871","-0.570312","0.733887","131188"
"[3853]",,"3095","1284","0","-8.47922","-6.85925","0.2","26.5589","0.424805","0.27124","-8.49633","-6.95666","26.5607","-0.774414","0.609375","0.168823","1","0.402832","0.681641","-0.61084","0.718262","131188"
"[3854]",,"1763","1284","0","-8.44374","-6.77077","0.2","26.5468","0.415039","0.283691","-8.46077","-6.86815","26.5491","-0.798828","0.59375","0.0983887","1","0.458496","0.704102","-0.541992","0.745605","131188"
"[3855]",,"3095","1285","0","-8.47922","-6.85925","0.2","26.5589","0.424805","0.27124","-8.49633","-6.95666","26.5607","-0.774414","0.609375","0.168823","1","0.402832","0.681641","-0.61084","0.718262","131188"
"[3856]",,"2856","1285","0","-8.42435","-6.75698","0.2","26.477","0.401123","0.280273","-8.44117","-6.85368","26.4793","-0.786133","0.60498","0.12793","1","0.441162","0.692871","-0.570312","0.733887","131188"
"[3857]",,"1748","1285","0","-8.46198","-6.81839","0.2","26.4465","0.401123","0.269287","-8.47884","-6.91464","26.4485","-0.790527","0.535156","0.296875","1","0.312012","0.76416","-0.564941","0.794434","131188"
"[3858]",,"1748","1286","0","-8.46198","-6.81839","0.2","26.4465","0.401123","0.269287","-8.47884","-6.91464","26.4485","-0.790527","0.535156","0.296875","1","0.312012","0.76416","-0.564941","0.794434","131188"
"[3859]",,"1283","1286","0","-8.54038","-6.94493","0.2","26.4798","0.424316","0.25293","-8.55743","-7.04127","26.4812","-0.820801","0.495605","0.283691","1","0.275879","0.776367","-0.566406","0.79834","131188"
"[3860]",,"3095","1286","0","-8.47922","-6.85925","0.2","26.5589","0.424805","0.27124","-8.49633","-6.95666","26.5607","-0.774414","0.609375","0.168823","1","0.402832","0.681641","-0.61084","0.718262","131188"
"[3861]",,"1283","1287","0","-8.54038","-6.94493","0.2","26.4798","0.424316","0.25293","-8.55743","-7.04127","26.4812","-0.820801","0.495605","0.283691","1","0.275879","0.776367","-0.566406","0.79834","131188"
"[3862]",,"1748","1287","0","-8.46198","-6.81839","0.2","26.4465","0.401123","0.269287","-8.47884","-6.91464","26.4485","-0.790527","0.535156","0.296875","1","0.312012","0.76416","-0.564941","0.794434","131188"
"[3863]",,"1664","1287","0","-8.58344","-6.94772","0.2","26.3118","0.402588","0.241943","-8.60045","-7.04209","26.313","-0.790527","0.518555","0.326172","1","0.381592","0.823242","-0.420654","0.850586","131188"
"[3864]",,"1664","1288","0","-8.58344","-6.94772","0.2","26.3118","0.402588","0.241943","-8.60045","-7.04209","26.313","-0.790527","0.518555","0.326172","1","0.381592","0.823242","-0.420654","0.850586","131188"
"[3865]",,"2381","1288","0","-8.56638","-6.98217","0.2","26.4388","0.423584","0.244751","-8.58346","-7.07796","26.44","-0.858887","0.315674","0.40332","1","0.0841675","0.850098","-0.519531","0.855957","131188"
"[3866]",,"1283","1288","0","-8.54038","-6.94493","0.2","26.4798","0.424316","0.25293","-8.55743","-7.04127","26.4812","-0.820801","0.495605","0.283691","1","0.275879","0.776367","-0.566406","0.79834","131188"
"[3867]",,"2380","1289","0","-8.60317","-7.03111","0.2","26.5132","0.440674","0.240234","-8.62036","-7.12761","26.5141","-0.850586","0.383301","0.360352","1","0.105591","0.788086","-0.606445","0.797852","131188"
"[3868]",,"1283","1289","0","-8.54038","-6.94493","0.2","26.4798","0.424316","0.25293","-8.55743","-7.04127","26.4812","-0.820801","0.495605","0.283691","1","0.275879","0.776367","-0.566406","0.79834","131188"
"[3869]",,"2381","1289","0","-8.56638","-6.98217","0.2","26.4388","0.423584","0.244751","-8.58346","-7.07796","26.44","-0.858887","0.315674","0.40332","1","0.0841675","0.850098","-0.519531","0.855957","131188"
"[3870]",,"1283","1290","0","-8.54038","-6.94493","0.2","26.4798","0.424316","0.25293","-8.55743","-7.04127","26.4812","-0.820801","0.495605","0.283691","1","0.275879","0.776367","-0.566406","0.79834","131188"
"[3871]",,"2380","1290","0","-8.60317","-7.03111","0.2","26.5132","0.440674","0.240234","-8.62036","-7.12761","26.5141","-0.850586","0.383301","0.360352","1","0.105591","0.788086","-0.606445","0.797852","131188"
"[3872]",,"1896","1290","0","-8.58119","-7.00337","0.2","26.5587","0.445801","0.247192","-8.59848","-7.1004","26.5597","-0.743652","0.561523","0.362549","1","0.330811","0.775879","-0.537109","0.79834","131188"
"[3873]",,"3024","1291","0","-8.35541","-6.57989","0.2","26.391","0.381104","0.293457","-8.37181","-6.67588","26.3941","-0.717285","0.694824","0.057373","1","0.652832","0.700195","-0.289062","0.748535","196724"
"[3874]",,"2856","1291","0","-8.42435","-6.75698","0.2","26.477","0.401123","0.280273","-8.44117","-6.85368","26.4793","-0.786133","0.60498","0.12793","1","0.441162","0.692871","-0.570312","0.733887","131188"
"[3875]",,"1750","1291","0","-8.39132","-6.68076","0.2","26.5332","0.405029","0.297363","-8.40821","-6.77816","26.5359","-0.754395","0.65625","0.00246239","1","0.515625","0.59668","-0.614746","0.646484","131188"
"[3876]",,"2856","1292","0","-8.42435","-6.75698","0.2","26.477","0.401123","0.280273","-8.44117","-6.85368","26.4793","-0.786133","0.60498","0.12793","1","0.441162","0.692871","-0.570312","0.733887","131188"
"[3877]",,"3024","1292","0","-8.35541","-6.57989","0.2","26.391","0.381104","0.293457","-8.37181","-6.67588","26.3941","-0.717285","0.694824","0.057373","1","0.652832","0.700195","-0.289062","0.748535","196724"
"[3878]",,"1059","1292","0","-8.40064","-6.66406","0.2","26.3623","0.381104","0.281738","-8.41702","-6.75963","26.365","-0.744629","0.647949","0.161133","1","0.582031","0.74707","-0.320801","0.79248","196724"
"[3879]",,"1059","1293","0","-8.40064","-6.66406","0.2","26.3623","0.381104","0.281738","-8.41702","-6.75963","26.365","-0.744629","0.647949","0.161133","1","0.582031","0.74707","-0.320801","0.79248","196724"
"[3880]",,"1748","1293","0","-8.46198","-6.81839","0.2","26.4465","0.401123","0.269287","-8.47884","-6.91464","26.4485","-0.790527","0.535156","0.296875","1","0.312012","0.76416","-0.564941","0.794434","131188"
"[3881]",,"2856","1293","0","-8.42435","-6.75698","0.2","26.477","0.401123","0.280273","-8.44117","-6.85368","26.4793","-0.786133","0.60498","0.12793","1","0.441162","0.692871","-0.570312","0.733887","131188"
"[3882]",,"1748","1294","0","-8.46198","-6.81839","0.2","26.4465","0.401123","0.269287","-8.47884","-6.91464","26.4485","-0.790527","0.535156","0.296875","1","0.312012","0.76416","-0.564941","0.794434","131188"
"[3883]",,"1059","1294","0","-8.40064","-6.66406","0.2","26.3623","0.381104","0.281738","-8.41702","-6.75963","26.365","-0.744629","0.647949","0.161133","1","0.582031","0.74707","-0.320801","0.79248","196724"
"[3884]",,"3079","1294","0","-8.44523","-6.76845","0.2","26.3236","0.381104","0.270264","-8.4617","-6.86347","26.3258","-0.703613","0.656738","0.270508","1","0.604492","0.754395","-0.256348","0.797852","196724"
"[3885]",,"3079","1295","0","-8.44523","-6.76845","0.2","26.3236","0.381104","0.270264","-8.4617","-6.86347","26.3258","-0.703613","0.656738","0.270508","1","0.604492","0.754395","-0.256348","0.797852","196724"
"[3886]",,"1664","1295","0","-8.58344","-6.94772","0.2","26.3118","0.402588","0.241943","-8.60045","-7.04209","26.313","-0.790527","0.518555","0.326172","1","0.381592","0.823242","-0.420654","0.850586","131188"
"[3887]",,"1748","1295","0","-8.46198","-6.81839","0.2","26.4465","0.401123","0.269287","-8.47884","-6.91464","26.4485","-0.790527","0.535156","0.296875","1","0.312012","0.76416","-0.564941","0.794434","131188"
"[3888]",,"1664","1296","0","-8.58344","-6.94772","0.2","26.3118","0.402588","0.241943","-8.60045","-7.04209","26.313","-0.790527","0.518555","0.326172","1","0.381592","0.823242","-0.420654","0.850586","131188"
"[3889]",,"3079","1296","0","-8.44523","-6.76845","0.2","26.3236","0.381104","0.270264","-8.4617","-6.86347","26.3258","-0.703613","0.656738","0.270508","1","0.604492","0.754395","-0.256348","0.797852","196724"
"[3890]",,"1062","1296","0","-8.53593","-6.99316","0.2","26.2419","0.380371","0.243774","-8.55276","-7.08696","26.2431","-0.827637","0.475586","0.299072","1","0.510254","0.859863","0.0118713","0.897461","131188"
"[3891]",,"557","1297","0","-8.59574","-7.00568","0.2","26.2268","0.380371","0.225952","-8.61227","-7.09925","26.2278","-0.975098","-0.0176392","0.219116","1","0.0285797","0.987793","0.154053","0.983398","131188"
"[3892]",,"1664","1297","0","-8.58344","-6.94772","0.2","26.3118","0.402588","0.241943","-8.60045","-7.04209","26.313","-0.790527","0.518555","0.326172","1","0.381592","0.823242","-0.420654","0.850586","131188"
"[3893]",,"1062","1297","0","-8.53593","-6.99316","0.2","26.2419","0.380371","0.243774","-8.55276","-7.08696","26.2431","-0.827637","0.475586","0.299072","1","0.510254","0.859863","0.0118713","0.897461","131188"
"[3894]",,"1664","1298","0","-8.58344","-6.94772","0.2","26.3118","0.402588","0.241943","-8.60045","-7.04209","26.313","-0.790527","0.518555","0.326172","1","0.381592","0.823242","-0.420654","0.850586","131188"
"[3895]",,"557","1298","0","-8.59574","-7.00568","0.2","26.2268","0.380371","0.225952","-8.61227","-7.09925","26.2278","-0.975098","-0.0176392","0.219116","1","0.0285797","0.987793","0.154053","0.983398","131188"
"[3896]",,"2116","1298","0","-8.6535","-7.0171","0.2","26.2965","0.400879","0.222412","-8.67024","-7.11124","26.2973","-0.853027","-0.0236969","0.520996","1","-0.216187","0.914062","-0.343506","0.898926","131188"
"[3897]",,"2116","1299","0","-8.6535","-7.0171","0.2","26.2965","0.400879","0.222412","-8.67024","-7.11124","26.2973","-0.853027","-0.0236969","0.520996","1","-0.216187","0.914062","-0.343506","0.898926","131188"
"[3898]",,"1901","1299","0","-8.60054","-6.9932","0.2","26.3277","0.408447","0.236084","-8.61762","-7.08766","26.3287","-0.778809","0.429199","0.457275","1","0.179199","0.833008","-0.523926","0.842773","131188"
"[3899]",,"1664","1299","0","-8.58344","-6.94772","0.2","26.3118","0.402588","0.241943","-8.60045","-7.04209","26.313","-0.790527","0.518555","0.326172","1","0.381592","0.823242","-0.420654","0.850586","131188"
"[3900]",,"2381","1300","0","-8.56638","-6.98217","0.2","26.4388","0.423584","0.244751","-8.58346","-7.07796","26.44","-0.858887","0.315674","0.40332","1","0.0841675","0.850098","-0.519531","0.855957","131188"
"[3901]",,"1664","1300","0","-8.58344","-6.94772","0.2","26.3118","0.402588","0.241943","-8.60045","-7.04209","26.313","-0.790527","0.518555","0.326172","1","0.381592","0.823242","-0.420654","0.850586","131188"
"[3902]",,"1901","1300","0","-8.60054","-6.9932","0.2","26.3277","0.408447","0.236084","-8.61762","-7.08766","26.3287","-0.778809","0.429199","0.457275","1","0.179199","0.833008","-0.523926","0.842773","131188"
"[3903]",,"3024","1301","0","-8.35541","-6.57989","0.2","26.391","0.381104","0.293457","-8.37181","-6.67588","26.3941","-0.717285","0.694824","0.057373","1","0.652832","0.700195","-0.289062","0.748535","196724"
"[3904]",,"1135","1301","0","-8.32672","-6.70847","0.2","26.2643","0.361084","0.280762","-8.34289","-6.80318","26.267","-0.740234","0.663086","0.111755","1","0.669922","0.741699","0.0322266","0.783203","196724"
"[3905]",,"1059","1301","0","-8.40064","-6.66406","0.2","26.3623","0.381104","0.281738","-8.41702","-6.75963","26.365","-0.744629","0.647949","0.161133","1","0.582031","0.74707","-0.320801","0.79248","196724"
"[3906]",,"1101","1302","0","-8.37643","-6.80686","0.2","26.226","0.36084","0.269775","-8.39269","-6.90104","26.2282","-0.748047","0.651855","0.124512","1","0.662598","0.745605","0.0705566","0.784668","196724"
"[3907]",,"1059","1302","0","-8.40064","-6.66406","0.2","26.3623","0.381104","0.281738","-8.41702","-6.75963","26.365","-0.744629","0.647949","0.161133","1","0.582031","0.74707","-0.320801","0.79248","196724"
"[3908]",,"1135","1302","0","-8.32672","-6.70847","0.2","26.2643","0.361084","0.280762","-8.34289","-6.80318","26.267","-0.740234","0.663086","0.111755","1","0.669922","0.741699","0.0322266","0.783203","196724"
"[3909]",,"1059","1303","0","-8.40064","-6.66406","0.2","26.3623","0.381104","0.281738","-8.41702","-6.75963","26.365","-0.744629","0.647949","0.161133","1","0.582031","0.74707","-0.320801","0.79248","196724"
"[3910]",,"1101","1303","0","-8.37643","-6.80686","0.2","26.226","0.36084","0.269775","-8.39269","-6.90104","26.2282","-0.748047","0.651855","0.124512","1","0.662598","0.745605","0.0705566","0.784668","196724"
"[3911]",,"3079","1303","0","-8.44523","-6.76845","0.2","26.3236","0.381104","0.270264","-8.4617","-6.86347","26.3258","-0.703613","0.656738","0.270508","1","0.604492","0.754395","-0.256348","0.797852","196724"
"[3912]",,"1101","1304","0","-8.37643","-6.80686","0.2","26.226","0.36084","0.269775","-8.39269","-6.90104","26.2282","-0.748047","0.651855","0.124512","1","0.662598","0.745605","0.0705566","0.784668","196724"
"[3913]",,"1062","1304","0","-8.53593","-6.99316","0.2","26.2419","0.380371","0.243774","-8.55276","-7.08696","26.2431","-0.827637","0.475586","0.299072","1","0.510254","0.859863","0.0118713","0.897461","131188"
"[3914]",,"3079","1304","0","-8.44523","-6.76845","0.2","26.3236","0.381104","0.270264","-8.4617","-6.86347","26.3258","-0.703613","0.656738","0.270508","1","0.604492","0.754395","-0.256348","0.797852","196724"
"[3915]",,"1062","1305","0","-8.53593","-6.99316","0.2","26.2419","0.380371","0.243774","-8.55276","-7.08696","26.2431","-0.827637","0.475586","0.299072","1","0.510254","0.859863","0.0118713","0.897461","131188"
"[3916]",,"1101","1305","0","-8.37643","-6.80686","0.2","26.226","0.36084","0.269775","-8.39269","-6.90104","26.2282","-0.748047","0.651855","0.124512","1","0.662598","0.745605","0.0705566","0.784668","196724"
"[3917]",,"1060","1305","0","-8.47553","-7.03924","0.2","26.1055","0.350098","0.23877","-8.49197","-7.13185","26.1067","-0.822266","0.555664","0.123169","1","0.568848","0.818359","0.0848389","0.858398","196724"
"[3918]",,"1060","1306","0","-8.47553","-7.03924","0.2","26.1055","0.350098","0.23877","-8.49197","-7.13185","26.1067","-0.822266","0.555664","0.123169","1","0.568848","0.818359","0.0848389","0.858398","196724"
"[3919]",,"557","1306","0","-8.59574","-7.00568","0.2","26.2268","0.380371","0.225952","-8.61227","-7.09925","26.2278","-0.975098","-0.0176392","0.219116","1","0.0285797","0.987793","0.154053","0.983398","131188"
"[3920]",,"1062","1306","0","-8.53593","-6.99316","0.2","26.2419","0.380371","0.243774","-8.55276","-7.08696","26.2431","-0.827637","0.475586","0.299072","1","0.510254","0.859863","0.0118713","0.897461","131188"
"[3921]",,"557","1307","0","-8.59574","-7.00568","0.2","26.2268","0.380371","0.225952","-8.61227","-7.09925","26.2278","-0.975098","-0.0176392","0.219116","1","0.0285797","0.987793","0.154053","0.983398","131188"
"[3922]",,"1060","1307","0","-8.47553","-7.03924","0.2","26.1055","0.350098","0.23877","-8.49197","-7.13185","26.1067","-0.822266","0.555664","0.123169","1","0.568848","0.818359","0.0848389","0.858398","196724"
"[3923]",,"1064","1307","0","-8.5685","-7.11299","0.2","26.1311","0.360352","0.215942","-8.58489","-7.20563","26.1317","-0.983887","-0.113281","0.13855","1","-0.0544128","0.953125","0.29834","0.939453","196724"
"[3924]",,"1060","1308","0","-8.47553","-7.03924","0.2","26.1055","0.350098","0.23877","-8.49197","-7.13185","26.1067","-0.822266","0.555664","0.123169","1","0.568848","0.818359","0.0848389","0.858398","196724"
"[3925]",,"1061","1308","0","-8.56126","-7.18049","0.2","26.0152","0.344727","0.207642","-8.57799","-7.27192","26.0158","-0.975098","0.219604","0.0406494","1","0.236328","0.907227","0.347412","0.930176","196724"
"[3926]",,"1064","1308","0","-8.5685","-7.11299","0.2","26.1311","0.360352","0.215942","-8.58489","-7.20563","26.1317","-0.983887","-0.113281","0.13855","1","-0.0544128","0.953125","0.29834","0.939453","196724"
"[3927]",,"1061","1309","0","-8.56126","-7.18049","0.2","26.0152","0.344727","0.207642","-8.57799","-7.27192","26.0158","-0.975098","0.219604","0.0406494","1","0.236328","0.907227","0.347412","0.930176","196724"
"[3928]",,"1060","1309","0","-8.47553","-7.03924","0.2","26.1055","0.350098","0.23877","-8.49197","-7.13185","26.1067","-0.822266","0.555664","0.123169","1","0.568848","0.818359","0.0848389","0.858398","196724"
"[3929]",,"1096","1309","0","-8.40857","-7.0702","0.2","26.0574","0.330078","0.230835","-8.4248","-7.16254","26.0586","-0.8125","0.579102","-0.0670776","1","0.552246","0.802734","0.224854","0.836426","196724"
"[3930]",,"1096","1310","0","-8.40857","-7.0702","0.2","26.0574","0.330078","0.230835","-8.4248","-7.16254","26.0586","-0.8125","0.579102","-0.0670776","1","0.552246","0.802734","0.224854","0.836426","196724"
"[3931]",,"1091","1310","0","-8.56715","-7.26135","0.2","25.9473","0.330078","0.189819","-8.58383","-7.35209","25.9477","-0.875","0.471436","0.111267","1","0.463623","0.722168","0.513184","0.771973","196724"
"[3932]",,"1061","1310","0","-8.56126","-7.18049","0.2","26.0152","0.344727","0.207642","-8.57799","-7.27192","26.0158","-0.975098","0.219604","0.0406494","1","0.236328","0.907227","0.347412","0.930176","196724"
"[3933]",,"1135","1311","0","-8.32672","-6.70847","0.2","26.2643","0.361084","0.280762","-8.34289","-6.80318","26.267","-0.740234","0.663086","0.111755","1","0.669922","0.741699","0.0322266","0.783203","196724"
"[3934]",,"3024","1311","0","-8.35541","-6.57989","0.2","26.391","0.381104","0.293457","-8.37181","-6.67588","26.3941","-0.717285","0.694824","0.057373","1","0.652832","0.700195","-0.289062","0.748535","196724"
"[3935]",,"3023","1311","0","-8.24422","-6.58341","0.2","26.2982","0.358643","0.297852","-8.26035","-6.67869","26.3016","-0.784668","0.608398","0.118042","1","0.618164","0.777344","0.11554","0.811523","196724"
"[3936]",,"3023","1312","0","-8.24422","-6.58341","0.2","26.2982","0.358643","0.297852","-8.26035","-6.67869","26.3016","-0.784668","0.608398","0.118042","1","0.618164","0.777344","0.11554","0.811523","196724"
"[3937]",,"1113","1312","0","-8.26723","-6.69051","0.2","26.2153","0.347412","0.283936","-8.28321","-6.78487","26.2183","-0.714844","0.695801","0.0705566","1","0.689453","0.684082","0.237061","0.719238","196724"
"[3938]",,"1135","1312","0","-8.32672","-6.70847","0.2","26.2643","0.361084","0.280762","-8.34289","-6.80318","26.267","-0.740234","0.663086","0.111755","1","0.669922","0.741699","0.0322266","0.783203","196724"
"[3939]",,"3006","1313","0","-8.29122","-6.81093","0.2","26.1851","0.342285","0.271729","-8.30725","-6.90491","26.1876","-0.797363","0.602539","0.0292053","1","0.595703","0.793945","-0.121155","0.832031","196724"
"[3940]",,"1135","1313","0","-8.32672","-6.70847","0.2","26.2643","0.361084","0.280762","-8.34289","-6.80318","26.267","-0.740234","0.663086","0.111755","1","0.669922","0.741699","0.0322266","0.783203","196724"
"[3941]",,"1113","1313","0","-8.26723","-6.69051","0.2","26.2153","0.347412","0.283936","-8.28321","-6.78487","26.2183","-0.714844","0.695801","0.0705566","1","0.689453","0.684082","0.237061","0.719238","196724"
"[3942]",,"1135","1314","0","-8.32672","-6.70847","0.2","26.2643","0.361084","0.280762","-8.34289","-6.80318","26.267","-0.740234","0.663086","0.111755","1","0.669922","0.741699","0.0322266","0.783203","196724"
"[3943]",,"3006","1314","0","-8.29122","-6.81093","0.2","26.1851","0.342285","0.271729","-8.30725","-6.90491","26.1876","-0.797363","0.602539","0.0292053","1","0.595703","0.793945","-0.121155","0.832031","196724"
"[3944]",,"1101","1314","0","-8.37643","-6.80686","0.2","26.226","0.36084","0.269775","-8.39269","-6.90104","26.2282","-0.748047","0.651855","0.124512","1","0.662598","0.745605","0.0705566","0.784668","196724"
"[3945]",,"986","1315","0","-8.35473","-6.93994","0.2","26.1354","0.341309","0.254395","-8.37087","-7.03325","26.1372","-0.719238","0.691406","0.065918","1","0.691895","0.722168","0.00524139","0.761719","196724"
"[3946]",,"1101","1315","0","-8.37643","-6.80686","0.2","26.226","0.36084","0.269775","-8.39269","-6.90104","26.2282","-0.748047","0.651855","0.124512","1","0.662598","0.745605","0.0705566","0.784668","196724"
"[3947]",,"3006","1315","0","-8.29122","-6.81093","0.2","26.1851","0.342285","0.271729","-8.30725","-6.90491","26.1876","-0.797363","0.602539","0.0292053","1","0.595703","0.793945","-0.121155","0.832031","196724"
"[3948]",,"1101","1316","0","-8.37643","-6.80686","0.2","26.226","0.36084","0.269775","-8.39269","-6.90104","26.2282","-0.748047","0.651855","0.124512","1","0.662598","0.745605","0.0705566","0.784668","196724"
"[3949]",,"986","1316","0","-8.35473","-6.93994","0.2","26.1354","0.341309","0.254395","-8.37087","-7.03325","26.1372","-0.719238","0.691406","0.065918","1","0.691895","0.722168","0.00524139","0.761719","196724"
"[3950]",,"1060","1316","0","-8.47553","-7.03924","0.2","26.1055","0.350098","0.23877","-8.49197","-7.13185","26.1067","-0.822266","0.555664","0.123169","1","0.568848","0.818359","0.0848389","0.858398","196724"
"[3951]",,"3008","1317","0","-8.34609","-7.02211","0.2","26.0796","0.324707","0.241333","-8.3621","-7.11486","26.0812","-0.812012","0.567383","-0.135986","1","0.570801","0.820801","0.01651","0.853027","196724"
"[3952]",,"1060","1317","0","-8.47553","-7.03924","0.2","26.1055","0.350098","0.23877","-8.49197","-7.13185","26.1067","-0.822266","0.555664","0.123169","1","0.568848","0.818359","0.0848389","0.858398","196724"
"[3953]",,"986","1317","0","-8.35473","-6.93994","0.2","26.1354","0.341309","0.254395","-8.37087","-7.03325","26.1372","-0.719238","0.691406","0.065918","1","0.691895","0.722168","0.00524139","0.761719","196724"
"[3954]",,"1060","1318","0","-8.47553","-7.03924","0.2","26.1055","0.350098","0.23877","-8.49197","-7.13185","26.1067","-0.822266","0.555664","0.123169","1","0.568848","0.818359","0.0848389","0.858398","196724"
"[3955]",,"3008","1318","0","-8.34609","-7.02211","0.2","26.0796","0.324707","0.241333","-8.3621","-7.11486","26.0812","-0.812012","0.567383","-0.135986","1","0.570801","0.820801","0.01651","0.853027","196724"
"[3956]",,"1096","1318","0","-8.40857","-7.0702","0.2","26.0574","0.330078","0.230835","-8.4248","-7.16254","26.0586","-0.8125","0.579102","-0.0670776","1","0.552246","0.802734","0.224854","0.836426","196724"
"[3957]",,"3008","1319","0","-8.34609","-7.02211","0.2","26.0796","0.324707","0.241333","-8.3621","-7.11486","26.0812","-0.812012","0.567383","-0.135986","1","0.570801","0.820801","0.01651","0.853027","196724"
"[3958]",,"3010","1319","0","-8.2257","-6.98183","0.2","25.9928","0.29541","0.23999","-8.24139","-7.074","25.9948","-0.706055","0.681152","-0.193848","1","0.575195","0.710938","0.405273","0.733887","196724"
"[3959]",,"1096","1319","0","-8.40857","-7.0702","0.2","26.0574","0.330078","0.230835","-8.4248","-7.16254","26.0586","-0.8125","0.579102","-0.0670776","1","0.552246","0.802734","0.224854","0.836426","196724"
"[3960]",,"1096","1320","0","-8.40857","-7.0702","0.2","26.0574","0.330078","0.230835","-8.4248","-7.16254","26.0586","-0.8125","0.579102","-0.0670776","1","0.552246","0.802734","0.224854","0.836426","196724"
