local_index,pac_vertex_index,runtime_vertex_index,pac_x,pac_y,pac_z,runtime_x,runtime_y,runtime_z,delta_len,pac_raw40_hex,runtime_raw40_hex
0,8506,54728,1.744040671,1.418488091,0.970253574,-0.401391897,0.347705268,1.641390193,2.489956048,99ace33afb50cb4f58048b5e1734800120400000fc01010000000000ffffffff0a64212bc2331f63,1327e60e4275380310ad753a214e16cc6255b8a1269c800200000000f807000000000000ffffffff
1,8507,54729,1.756217078,1.417347039,0.964472275,-0.352372447,0.371857549,1.588780367,2.434945308,5badd73aab50b24f5a24385b1734800120400000fb03010000000000ffffffff821b0009de5e698c,202ae40f6a72fd4bddac393a744d36cac0cd3fe4269c300228000000fc03000000000000ffffffff
2,8508,54730,1.799587679,1.312370195,0.965917600,-0.337810972,0.266785618,1.626720146,2.469489847,0eb08736bf50b2483da537f72ab070022e98800279452e0d05010000ffffffff6b193b09cf6185a2,082b930b7774e814eeaa623a3d4dddca6395fda0269c800200000000f50a000000000000ffffffff
3,8509,54731,1.800591919,1.303051598,0.968808250,-0.358021296,0.429956146,1.581264677,2.407697978,1eb02536e750d54524d6d1f02a9cc00226a4e0026e69130e05020000ffffffffbe2e5201e85c09c2,c62947120272154bd7ad2e3a8b4d77cad0d98fe2269c300228000000fd02000000000000ffffffff
4,8510,54732,1.878985380,1.332243528,0.900083050,-0.328647285,0.266975793,1.599981635,2.549175427,ffb45837304daa490d96fecd2fb4800227980000eb14010000000000ffffffff67184007fd6017b2,9a2b950b05733f4782aa513a214ddcc98ef13fe1269c800200000000f50a000000000000ffffffff
5,8511,54733,1.781574130,1.303907388,0.972855159,-0.358021296,0.369480356,1.621950573,2.423292661,efae2e361f511c475cdab0ed2ab0700229b86002783b380808040000ffffffff952e5604cb5c1aca,c629cb0f3574081911ad533a7d4d6fcb8df92da5269c300228000000fb04000000000000ffffffff
6,8512,54734,1.872583352,1.332528792,0.897698264,-0.638015874,0.277720705,1.419460554,2.772717883,99b45b370f4d0b4be9855fe92fb4800227980000ee10010000000000ffffffff8e2e6404f65d77b4,5918060c4369318c3ca51b39e65016be24b693ef269c90022aacc0028872030200000000ffffffff
7,8513,54735,1.872206762,1.330341774,0.898348661,-0.419782036,0.598451588,1.628237737,2.514281997,93b44437184de549238abfa82fb4800227980000e11b020000000000ffffffffe5510b30b04f9765,ee2533198c74680d7ab05a3a534ed5ccbec90ca1268c700200000000fa05000000000000ffffffff
8,8514,54736,1.978907229,1.261022826,0.905719818,-0.366933923,0.495756849,1.611977832,2.566593678,37bb6b347e4d424479a4a10c174000020d000000c617140e00000000ffffffffa254992e5a488f52,3829fb14ab73301b1daf413aa14d1accd97d3ea2269c300200000000fd01010000000000ffffffff
9,8515,54737,1.972567966,1.263780370,0.912440578,-0.421790516,0.498609481,1.632356913,2.614711945,d2ba8834db4dd34927a800551734000210000000d216110600000000ffffffff0753752f7b4fff6a,ce251915c574f80566af673a574e6ccc9a019ba0269c300200000000fd02010000000000ffffffff
10,8516,54738,1.978154049,1.265016510,0.911356585,-0.430514848,0.338481759,1.633224108,2.679784548,2bbb9534cc4df3449f40c209178000010d000000c61b120c00000000ffffffffb2529430a756f76b,4325850ed17490fc1aad893a944eeccb6449679d269c800200000000f40b000000000000ffffffff
11,8517,54739,1.983928428,1.267013352,0.910489390,-0.389089961,0.244820354,1.642546453,2.685517146,87bbaa34c04d60c0a154120e178000010d740000c420170500000000ffffffff5520db0409643a3d,d727ac0a5275e0fb01ab813a074e6ecb72b51699269c800200000000ea15000000000000ffffffff
12,8518,54740,1.819107588,1.332243528,0.954355001,-0.703542514,0.294361057,1.458267528,2.773966726,45b158371f50dd4413ec8eda27a880022cb460027a481f1506030000ffffffff7d1f0a02ba642820,4514b50c5c6b399e5ea6ee38745145c544def1ef269c90022aac30029a60040000000000ffffffff
13,8519,54741,1.817287404,1.341752301,0.956306189,-0.704797814,0.259178600,1.531834566,2.804302511,28b1bc373a50644491e4fcc927a8c0022898d0027b53171204040000ffffffff3b1e8d06015c999d,3114430b566fd8dcd7a5bc386b51c5c88e3e61a5269c90022ba800008f6d020000000000ffffffff
14,8520,54742,1.783833669,1.325967739,0.960858963,-0.664628226,0.214487371,1.575555644,2.758297712,13af16377950824a69004ef32cb8a002279880027b611a0800000000ffffffffed1bd7097860998b,b1166d09b37100ed8ca491381851edc984b202a3279890022a0000008876010000000000ffffffff
15,8521,54743,1.805926942,1.309517563,0.964255476,-0.411559824,0.414647023,1.637126485,2.484108741,73b06936a850b747326968f82a9cc00226b880027460190e03010000ffffffff701fd403d85b28bf,7126a6110775a00219ae6f3a594e39cc702df8a1269c300200000000fb04000000000000ffffffff
16,8522,54744,1.784335789,1.335286336,0.958690975,-0.365176503,0.488340007,1.570497007,2.389984895,1baf78375b50ef4a01e8cfe02eb0a00227a0600299550b0500000000ffffffff961e80014460a016,5429ad146d71f54cdaae243aa34db9caeed1afdf268c700200000000fc02010000000000ffffffff
17,8523,54745,1.803855698,1.342608090,0.959630436,-0.425870240,0.226278249,1.602583220,2.575122978,52b0c5376850a4487a104ecb2ca870022ea060029f281c1804010000ffffffffbe1ab2078d5b318e,8d25e9092973c0fa67aaa43a984e11ca3f751892269c80022d000000d32c000000000000ffffffff
18,8524,54746,1.772096618,1.318931248,0.969675445,-0.364799913,0.438894392,1.617831397,2.400187033,58aecc36f3508d4aa03907fd2cb8a00227989002736a1a0700000000ffffffffae1d76067d5aa19a,5a29a512fc73e01831ae493a8f4dd2cbb025cea3269c300200000000fd02000000000000ffffffff
19,8525,54747,1.773665742,1.326728441,0.962159755,-0.369318992,0.360827373,1.557778148,2.424893753,71ae1e378b503e4b7d2cedf42eb0a00227988002a5480e0400000000ffffffffbb606d359c302f73,1229700fbd70776078ac233ac34d2cc9ace17ee2269c800223000000fa05000000000000ffffffff
20,8526,54748,1.952483172,1.251894404,0.954210468,-0.385449592,0.234360705,1.543541697,2.616986003,92b90b341d50b04ed710475317348001044000028d3e310201000000ffffffff10545c2f7148ff5a,11283e0af86ffb512ea82a3a034ed9c7c229bfd5269c80022d000000dc22010000000000ffffffff
21,8527,54749,1.973195616,1.260262124,0.908971799,-0.397437703,0.462571235,1.509142965,2.572239981,dcba6334ab4d77494318e1501734000210000000cb1d0c0b00000000ffffffff5b65af1e964290f7,52279e131c6e075922aef8392f4edfc8ee593fdf268c700228000000fa03020000000000ffffffff
22,8528,54750,1.771594498,1.437505635,0.969892243,-0.549140662,0.420447374,1.392649777,2.568840813,50aeab3bf650ab4e0a7db52a1780d00000000000e21d000000000000ffffffffa467cc1ed141880d,e11de311d067898380ac58395250c1c1c1ad95e3268c70022aa09002f009060000000000ffffffff
23,8529,54751,1.773289152,1.435889144,0.973577822,-0.430514848,0.338481759,1.633224108,2.548762104,6bae9a3b2951cf4e8c15dc281780d00000000000ea15000000000000fffffffff96a5731a7369f68,4325850ed17410ff3aac0538944eeccb4e4a679d269c800200000000f40b000000000000ffffffff
24,8530,54752,1.951604463,1.272718615,0.974950880,-0.546441767,0.187197195,1.642907784,2.804417613,84b9e6343c51664ee9fc4c5e1760d00020400000f904020000000000ffffffff816ef3428755002a,0c1e4e08577510ff2ca63d382d50a3cb57ba879b27989002280000009669000000000000ffffffff
25,8531,54753,1.929762249,1.317029493,0.973216491,-0.611215227,0.195089476,1.621011112,2.852184042,28b8b83624513dca1e35ef22178000011d34e001fe00000000000000ffffffffd3693644b25b2020,041aa1082874f0f639a56538ab502dcb753a04a027989002000000009768000000000000ffffffff
26,8532,54754,1.924176166,1.328344932,0.964833606,-0.491145819,0.345803513,1.391638050,2.642220650,cfb72f37b050eacc05199e24177400012078d000f903020100000000ffffffff2c6dd646a8569c2c,7d21d20ec267ff7ebda98839d14fefbbbd41f9ea269c300228a8d002e518010100000000ffffffff
27,8533,54755,1.923987871,1.314842476,0.971337568,-0.420221391,0.355122110,1.399876402,2.569051533,ccb7a1360a51b0cb0d0def251740d0012078d000fd01010000000000ffffffff4a6be940db5a981c,e725340f3468df734eaab839be4e2dbc94adecea269c300228b4a002e815010100000000ffffffff
28,8534,54756,1.929573954,1.330246686,0.967146126,-0.664628226,0.214487371,1.575555644,2.888765470,25b84337d05045cc22659e1e177400021078d000fc01010100000000ffffffff156f3c3fb6542823,b1166d09b371e14dfab201351851edc9f2b302a3279890022a0000008876010000000000ffffffff
29,8535,54757,1.933653678,1.319216511,0.974372750,-0.713020026,0.268307021,1.437599382,2.885112019,66b8cf363451d9c85e212f1b178000011d340000fe01000000000000ffffffff6870ec3fdc3d0f4e,ae13a30b3e6aa18b7db140358f51c1c3168303f6269c90022ba8c00280720c0000000000ffffffff
30,8536,54758,1.938423817,1.275000721,0.980154050,-0.487003331,0.235596845,1.341774341,2.663423830,b2b8fe348451b84951c9ff631734800110804000fb02020000000000ffffffffea72c33b15432548,bf214b0a106593b0f1b19136de4fb44127b878ea279880022ab4c002aa390f0b02010000ffffffff
31,8537,54759,1.940871651,1.287647387,0.983839629,-0.553785270,0.072236141,1.089926476,2.777011356,d9b88335b7515f4869ed6f611734000218000000fe01000000000000ffffffff5b65af1e96424758,971d95037357fdb45aad8737a7509f4c0bf09de62eb0a00227980000f40a010000000000ffffffff
32,8538,54760,1.803102518,1.433797214,0.969892243,-0.320550602,0.055405614,1.057840264,2.533298410,46b0843bf650ab4e607cb52a1780d00000000000e21d000000000000ffffffff8f559f32715ad8fa,1b2ce402b755918cccbb7c38d94d6c4dd94083c62fb4000000000000ff00000000000000ffffffff
33,8539,54761,1.943758840,1.359818967,0.918727742,-0.747791825,0.221904213,1.444392409,2.969110694,07b97a38324e09c7a13e6514178000010d740000c42b0e0100000000ffffffff055245310957a8f0,8411bb099c6a5da063b1f034c0512cc4b82721b0279890022ba800038352270200000000ffffffff
34,8540,54762,1.946018379,1.364668441,0.907092876,-0.301658343,0.056736842,1.064416492,2.605280491,2bb9ad38914df2c1befae20b174000020d740000c021170600000000ffffffff055245310957e770,482df20212569982c5bb85388e4d5a4deb65a8812fb4000000000000ff00000000000000ffffffff
35,8541,54763,1.984681607,1.263495106,0.907092876,-0.554852275,0.018131228,1.071570850,2.833234288,93bb8534914df2c1c8f8e20b174000020d740000c021170600000000fffffffffe216d02dd658351,861d5c017556ec2966b9f623bc50f14c2904edd32eb0a00227000000f708000000000000ffffffff
36,8542,54764,1.824442612,1.341467037,0.949296363,-0.609081218,0.003392631,1.070775922,2.779791113,9ab1b937d94f8a42b91c97c727a0a0022db060029c2f1f0907050000ffffffff3c232805ac6233b3,261ac1006a56f01d4db908272051e54cdcb006cb2eb0a00227000000f50a000000000000ffffffff
37,8543,54765,1.836807313,1.334050195,0.944599057,-0.635128685,0.122632633,1.102645336,2.757349944,5fb26b37984f79461964d1de289cd0022abcc0025d4a1f1b0f0e0000ffffffff8f1f9b065d607351,8718a7052358999554ace93643513f4c5f7ab2f02eb0a00227980000ef0e020000000000ffffffff
38,8544,54766,1.806993947,1.324161072,0.957245650,-0.663812281,0.032774737,1.087830755,2.790988096,84b0033747503f481450dfe72ab0700228b8d0026644360f0a070000ffffffff9c1f0804935d80c2,be16f601565798202db99d2877518c4c36f121d82eb0a00227000000f20d000000000000ffffffff
39,8545,54767,1.794566481,1.334240371,0.958040579,-0.587301770,0.063583158,1.000027268,2.699931295,beaf6d375250fa4902f8efde2cb8a00227a060028b51170c01000000ffffffffb22e5b02055b10e3,811b3a0397528351a7bb2e37f750e44dc6a22fe02eb0000000000000fe01000000000000ffffffff
40,8546,54768,1.877102430,1.336522476,0.898709992,-0.590753844,0.038480000,1.006675762,2.790499143,e1b485371d4d724bdda1aeda2fb4800227980000f708000000000000ffffffffde693d21dd3bcf45,4a1b3202f352d64795bb25370551d24d03970d8b2eb0000000000000fe01000000000000ffffffff
41,8547,54769,1.766322240,1.430754407,0.976902069,-0.589749604,0.046752632,0.981527109,2.732500108,fcad643b5751b84f1b153f541780d00000000000f50a000000000000ffffffffc567d126a734a75a,5a1b89029751f149a4bb0f370c512e4e2dd39fe02eb0000000000000ff00000000000000ffffffff
42,8548,54770,1.758288322,1.423527740,0.972493828,-0.591318729,0.017941052,0.989042798,2.737992166,7cad183b1a5128506a4c4b571780d00018000000fd02000000000000fffffffff267641d1841b145,411b5a01ff51ea4592bbfb361b511a4e68ef5d8f2eb0000000000000ff00000000000000ffffffff
43,8549,54771,1.783017724,1.435318618,0.974083685,-0.643727487,0.143932282,1.182644069,2.756858434,06af943b30512a4fd91def511780d00000000000f10d000000000000ffffffff7668701e5c3f8744,fe178706765c6daa90ad91363a510c4aadda51f42cb8a00227a460027968160700000000ffffffff
44,8550,54772,1.778122056,1.433892302,0.974878614,-0.642283893,0.072426316,0.977335667,2.777041704,b8ae853b3b51634f98cd1e501780d00000000000f30c000000000000ffffffffe0674a1ffc3b5f59,151897035d51dda8c4bbf0366051214ed337a1e72eb0000000000000ff00000000000000ffffffff
45,8551,54773,1.777619936,1.431420021,0.973939153,-0.618182140,0.030777895,0.949224097,2.775297604,b0ae6b3b2e51fa4f0c4d1a481780d00000000000f708000000000000ffffffffb16a27273a388f4a,9519e101d84f5990aabbdf364751994e5167c7dd2eb0000000000000ff00000000000000ffffffff
46,8552,54774,1.744668321,1.425144232,0.977335667,-0.624270343,-0.014959299,0.960064034,2.772375675,a3ac293b5d519d4f820c3f5a1780d00018000000f906000000000000ffffffff12689123c236bb57,341900006e5097be20bb09385351784eab9655c32eb0000000000000ff00000000000000ffffffff
47,8553,54775,1.766008415,1.426760723,0.973650088,-0.614918361,0.018511579,0.989765461,2.766267823,f7ad3a3b2a513250a0d47a4f1780d00000000000fb04000000000000ffffffff646ee5317539e35e,c91960010952ecd023bbdd373d510a4e96cc768b2eb0000000000000fe01000000000000ffffffff
48,8554,54776,1.950411928,1.277282826,0.980370849,-0.644731727,0.047037895,1.012673860,2.872162367,71b916358751c14d37cdfe5f176000020d000000fc02010100000000ffffffff816ec33553395b58,ee178c02465302cb35bbbc375f51a44dc509c28b2eb0000000000000fe01000000000000ffffffff
49,8555,54777,1.947461974,1.274240019,0.979575920,-0.281385254,0.062156843,1.071859915,2.538783553,42b9f6347c51314d52092f5b1760d00020000000f904010000000000fffffffffc6a98346635d761,8b2e2b037956c192bdbb90383e4d444d22972d8b2fb4000000000000ff00000000000000ffffffff
50,8556,54778,1.949407688,1.268249492,0.974300484,-0.725573022,0.247197547,1.413173391,2.896666758,61b9b73433512d4e149d7d581760d00020400000f00c030000000000ffffffff4c708532be3d3754,e612c50aec68618723b12535a951f8c0e162a4f7279890022ba80003884f250201000000ffffffff
51,8557,54779,1.949031098,1.283463528,0.982611102,-0.607386564,0.141174738,1.101705874,2.802548573,5bb95735a651ab4c8b8dcf5f178080010d000000fa04000000000000ffffffffb872ff3bf148cf3d,411a6a061658918ee3ac0c3706514d4c745947fb2eb0a00227980000ec0f030000000000ffffffff
52,8558,54780,1.939553586,1.297821774,0.982538836,-0.690361868,0.221143512,1.394456434,2.871474792,c4b8ee35a551c14276fdef1f1780d00018000000fe01000000000000ffffffffd9713a402b4ff831,1715b309e967bf7fafb04f356b51c5ba2e8e57f4279890022aacc0029f34260402000000ffffffff
53,8559,54781,1.934532388,1.306950195,0.979575920,-0.621822509,0.227419301,1.322262455,2.796027784,74b84e367c51bfc456b53f221780d00010600000ff00000000000000ffffffff75720d3ca74e642b,5b19f50902641da178b0f335df50d64262ca61f127a8600229b0b002973b210704010000ffffffff
54,8560,54782,1.938361052,1.308947037,0.981021245,-0.567405271,0.299115443,1.342786068,2.725710641,b1b86336905138c08c91cf1d1780d00000000000fc03000000000000fffffffff37051333f48c93b,be1ce70c1e65598f92b10d367c50b240286d66f2269ca0022ca090028d67090000000000ffffffff
55,8561,54783,1.946959854,1.300579317,0.982177505,-0.406664156,0.143456844,1.574182585,2.688670380,3ab90b36a0516348cbf9af1f1780d00018000000ea15000000000000ffffffff14722a37e6425b45,bf268206a071b543e9b4bd34784e4ec8dc275e97269c80022dbca002926c010000000000ffffffff
56,8562,54784,1.944637550,1.289834405,0.983478297,-0.546441767,0.187197195,1.642907784,2.802879275,15b99a35b251ad4999ed6f5d1780d00018000000fc03000000000000ffffffff167293378e481b39,0c1e4e0857751a4520b40a352d50a3cbf8bb879b27989002280000009669000000000000ffffffff
57,8563,54785,1.943382250,1.299533353,0.982538836,-0.386955952,0.020413333,1.448945182,2.698918124,01b90036a5511946aae5ff1b1780d00018000000f906000000000000ffffffff9f709736fc3da74f,f9277401db6afdafdab415364f4eafbefc55ed8827a060022dbca0029d42180602000000ffffffff
58,8564,54786,1.945955614,1.281466686,0.982105239,-0.619814030,0.042188421,1.010578139,2.849525432,2ab942359f510e4c7ea9af5d178080010d000000fc01010100000000ffffffff776acd22de5585b2,7b19590229539ace26bbb8373051b74d14f586842eb0000000000000fe01000000000000ffffffff
59,8565,54787,1.885575703,1.181814754,0.976685270,-0.639836059,0.029351579,0.987091610,2.775965459,68b52a315451ce4531aade0e205c000000000000fd02000000000000ffffffff6c6abf2baf36f763,3c18d201e451e0e5bcbbb9366051074e3d9b118f2eb0000000000000fe01000000000000ffffffff
60,8566,54788,1.954679947,1.278138615,0.975745809,-0.403839731,0.012330877,1.487824422,2.725272245,b5b91f3547513c4fe3884d5d1780d00018000000fd01010000000000ffffffff946b072af9377b5e,ec261f01f56cdf5e0fb5d0337e4eafc33a0f7d8827a060022dbca002c126150200000000ffffffff
61,8567,54789,1.955433126,1.280325633,0.978130595,-0.549391722,0.006720701,1.113774337,2.813292780,c1b936356851404f68910e5a1780d00018000000fb03000000000000ffffffff3f643c1ff65b83b7,dd1de400bd587016dbade4379c505f4c86b06dca2eb0a00227988002e31b010000000000ffffffff
62,8568,54790,1.878483260,1.133605280,0.964255476,-0.429949963,0.003677894,1.274133135,2.588749506,f7b42f2fa850a540663e1e4c20d0700100000000ff00000000000000ffffffff187272408349d943,4c25c4006861bf706fb20a38304f3c48b728f3c72dbc800227a860025a4e381904010000ffffffff
63,8569,54791,1.935536627,1.295254405,0.981093511,-0.433402037,0.417404567,1.630333458,2.608448436,84b8d3359151ac3962f17f631734000218400000ff00000000000000ffffffff8f667f21285e69b4,1525c311a974f0024aae7c3ac74e73cc6985e89e269c300200000000fa05000000000000ffffffff
64,8570,54792,1.886203353,1.120673350,0.968374652,-0.487756511,0.272871232,1.360852630,2.551174793,72b5a72ee15065bd80babe0e20d0700100000000ff00000000000000ffffffff8e61ad2ab133ff62,b321d30b186659b20eb25736d64fed3f41a0d8ee279880022ab4c0027b7a050400000000ffffffff
65,8571,54793,1.957190546,1.273479317,0.959630436,-0.429949963,0.003677894,1.274133135,2.722085122,ddb9ee346850b04f5548d6581734800120400000f904010100000000fffffffff56636207e538db8,4c25c4006861123619ba6b2b304f3c489429f3c72dbc800227a860025a4e381904010000ffffffff
66,8572,54794,1.877918375,1.189421772,0.970253574,-0.631802141,0.004343508,0.972277029,2.775448010,eeb47a31fb5002492a625d08205c000000000000fd02000000000000ffffffffd96bfe2bae37af69,bc18cb00175104dca8bbac365f51454ee53a21902eb0000000000000ff00000000000000ffffffff
67,8573,54795,1.954303357,1.279374756,0.978058329,-0.646865736,0.055595790,0.985935350,2.874678705,afb92c356751054f1fb1dc581780d00018000000fc02000000000000ffffffffb16d8c3bcc53d81a,cc17e602d45106bfc5bbd9366851044ed82340de2eb0000000000000ff00000000000000ffffffff
68,8574,54796,1.937356812,1.321023177,0.973144224,-0.644731727,0.047037895,1.012673860,2.879545505,a1b8e2362351b2c68c811e1b178000011d340000f807000000000000ffffffff9c61a4209546a758,ee178c02465398ead2bbc2365f51a44d6c0bc28b2eb0000000000000fe01000000000000ffffffff
69,8575,54797,1.961270270,1.294683879,0.963460547,-0.596967577,-0.003168422,1.254187652,2.883318179,1ebacd359d508b4d5d45d641205cd00000000000ad52000000000000ffffffffc96a803dd7593018,e71a7c005460d81f8fb9c52cdb508748e64957c02ca8e00227a46002b0201a1401010000ffffffff
70,8576,54798,1.933214323,1.332243528,0.967001593,-0.641028593,0.045706667,0.970903971,2.877832330,5fb85837ce5009cb6841fe171780d00110780000fc03000000000000ffffffff78634d215340c760,29187e020451a3b1babbd73664513f4eae2bb1dd2eb0000000000000ff00000000000000ffffffff
71,8577,54799,1.959826675,1.290119668,0.966640262,-0.647493386,0.071095088,1.008916016,2.878528455,07ba9d35c950c84ea729a20c1780d00000000000df20000000000000fffffffff35e1f258e3adf66,c21789031253dabbd4bbe5366451ab4df80bb0e12eb0000000000000fe01000000000000ffffffff
72,8578,54800,1.960014970,1.281656861,0.957028852,-0.597406932,-0.002692983,0.971843432,2.861849188,0aba443544504c4f9ba0f4491780d00018000000dd21010000000000ffffffff54627122b63d935e,e01a810011514f6d90bbd3362c51574e3b43fdc72eb0000000000000ff00000000000000ffffffff
73,8579,54801,1.799273854,1.427616512,0.964472275,-0.590753844,0.038480000,1.006675762,2.764726710,09b0433bab50234f410091501780d00000000000dd22000000000000ffffffff325e243071340766,4a1b3202f3526ccc18bbb6370551d24de0940d8b2eb0000000000000fe01000000000000ffffffff
74,8580,54802,1.957127781,1.259881773,0.947706506,-0.591318729,0.017941052,0.989042798,2.835261020,dcb95f34c34f9f4e646494541734800110800000d520080100000000ffffffff9e652a3190574807,411b5a01ff51e2cb19bbd7371b511a4e77e85d8f2eb0000000000000ff00000000000000ffffffff
75,8581,54803,1.946771559,1.340230897,0.963894145,-0.596842047,0.066625965,0.970398107,2.844658503,37b9ac37a35033c4f54d3b2d178000011d3400008b74000000000000ffffffff696c0d32d7549812,e91a5a03fd50cb57afbb103712514d4e0f4b2ee82eb0000000000000ff00000000000000ffffffff
76,8582,54804,1.946897089,1.327869493,0.974300484,-0.624270343,-0.014959299,0.960064034,2.900740217,39b92a37335192c0f39dfd1c17800001000000009e61000000000000ffffffff85618031ce320f6d,341900006e50fda196bba9365351784e509655c32eb0000000000000ff00000000000000ffffffff
77,8583,54805,1.954491652,1.260927738,0.957173384,-0.597406932,-0.002692983,0.971843432,2.847654985,b2b96a344650dc4eaab427541734800110800000d11d100100000000ffffffffc9619e2f93334197,e01a810011510cde18bbf7372c51574e3141edc72eb0000000000000ff00000000000000ffffffff
78,8584,54806,1.955370361,1.264826334,0.958329644,-0.640714768,0.102188773,1.003568314,2.844895541,c0b993345650004f75e0a65d1734800110800000e116080000000000ffffffff3f5e842ee03495aa,2e18d004c8529759d3bb0a375751b74dd3fb00ed2eb0000000000000fe01000000000000ffffffff
79,8585,54807,1.957629901,1.263685282,0.949296363,-0.605880204,0.151539300,1.112184480,2.799104371,e4b98734d94fcc4e3070b3601734800110800000ec0e040100000000ffffffff336570213941b197,591ad706a758b18f31adff360b51214c815947fc2eb0a00227980000e119040100000000ffffffff
80,8586,54808,1.806303532,1.430183881,0.969530912,-0.604436610,-0.011441053,1.121434559,2.813009989,79b05e3bf150914e3dc519081780d00000000000df20000000000000ffffffffb967a920735018bb,701a25002759301f5db901291151304cdf8d47c02eb0a00227980000d628010000000000ffffffff
81,8587,54809,1.878106670,1.203019316,0.972132497,-0.667452650,0.014422807,1.191749616,2.817954150,f1b4093215513c4a2a46fd47205cd00000000000fa05000000000000ffffffffb169cd21c94d28bd,84163501f45cc8e1c7a93d366c511a4accca618d2cb8a002279890028c69070300000000ffffffff
82,8588,54810,1.880177915,1.215380720,0.976251673,-0.648748686,0.026974386,1.281070695,2.810817319,12b58b324e51274b41a66d49205cd00000000000f10e000000000000ffffffff2666be505935276c,ae17b901c861f0d0e9abe1353a51fe468856818e2ca870022ea4b00275462c0d0a020000ffffffff
83,8589,54811,1.922293217,1.223368088,0.959847235,-0.677746107,0.022885614,1.133430756,2.869058015,b1b7df326b5091497c992d6f17348001101000007a4f211600000000ffffffff4366644a6d303f71,e0158e01cd59942f35b9b02a8951bf4b71d2b0d22eb0a00227980000d42a010000000000ffffffff
84,8590,54812,1.932272848,1.220040018,0.959413638,-0.677746107,0.022885614,1.133430756,2.876744614,50b8bc326550ae4c53154d6a17348001101000006c46450800000000ffffffff9b6e5e4abf3e9b52,e0158e01cd594bc3fba883368951bf4bdcd2b0d22eb0a00227980000d42a010000000000ffffffff
85,8591,54813,1.929448424,1.265872299,0.976251673,-0.549391722,0.006720701,1.113774337,2.783706827,23b89e344e517b4627852f691734800110100000ef0b030200000000ffffffff226ae44e1d3ae75c,dd1de400bd58f0297db9b0269c505f4cd9b06dca2eb0a00227988002e31b010000000000ffffffff
86,8592,54814,1.925117641,1.249707387,0.966712528,-0.535960016,0.071475439,1.115291929,2.732619547,deb7f433ca508a4830e93e6d173400011810e001c5230c0b00000000ffffffff166f704a1f45894a,b31e8d03d258cbbcfaad88377c50484c02504fe22eb0a00227988002e418020100000000ffffffff
87,8593,54815,1.927942065,1.276712300,0.976974335,-0.537529140,0.010048772,1.184522991,2.779579321,0bb810355851e33a287d2f6b173400011810e001fb03010000000000ffffffffa16cf149e3384359,9a1e0701905cf8eb4cafd9377550b64a8cc81d8a2cb8a002279880028173060300000000ffffffff
88,8594,54816,1.931080314,1.255697913,0.973216491,-0.481605542,0.193853336,1.624335359,2.715238982,3db833342451dc49244d0f691734800110100000d7190d0300000000ffffffff1c67ad46e62e8f71,1522940856744c3e73b40d35684fcfcaf6e3da9a269c8002290000008778000000000000ffffffff
89,8595,54817,1.935913217,1.228407737,0.963026950,0.301638651,0.056736842,1.064416492,2.013441304,8ab8143397503a4d3dc9fc651760d000101000007351360400000000ffffffffd16abc4f37408b52,d452f202125640fdc5bb85388e4d5a4dea99a70131c8000000000000ff00000000000000ffffffff
90,8596,54818,1.920661327,1.260262124,0.968808250,0.664608534,0.214487371,1.575555644,1.743403525,97b76334e750e34226394f6d1734000118784000e40f0a0200000000fffffffffb688e5035547c40,6b696d09b3711e32fab201351851edc9f24f0d2333d05003360000008876010000000000ffffffff
91,8597,54819,1.905974322,1.298297212,0.967073860,0.320530910,0.055405614,1.057840264,2.016593383,adb6f335cf5039cc3539af2c1740d0001d780002ea0c060201000000ffffffff86675552274e5c44,0154e402b75570f3ccbb7c38d94d6c4dd9bc8c4631c8000000000000ff00000000000000ffffffff
92,8598,54820,1.906476441,1.282893001,0.964905872,0.635108993,0.122632633,1.102645336,1.726716963,b5b65135b15075c92cdd8e2f1740d0001e748001eb0e050100000000ffffffffbc6aeb483133af66,9567a705235868ea54ace93643513f4c5f86bd7037e0600333d00000ef0e020000000000ffffffff
93,8599,54821,1.933088793,1.242861071,0.969675445,0.911839793,0.050936491,1.188064037,1.584716789,5db8ac33f3502d4c345dee681760d00010100000a92b280400000000ffffffff4e689751c43a075c,ce78b502c15c635f1faeb0323c534f49734bae0c39e8500334000000fe01000000000000ffffffff
94,8600,54822,1.918966673,1.243431597,0.961581625,0.911839793,0.050936491,1.188064037,1.577226494,7cb7b2338350664742e98e6d173400011810e001b2281b0a00000000ffffffff3e694952f1403f53,ce78b502c15c774ba2b8d42e3c534f49ca4eae0c39e8500334000000fe01000000000000ffffffff
95,8601,54823,1.915075244,1.257884931,0.965989866,0.935251131,0.046657544,1.091010470,1.562932253,3eb74a34c050933f2f316f6d1740d00018784000db130f0200000000ffffffffad663f547b3ba357,437a88028257676571bbdb367a53044c66a7ac5f39cc000000000000ff00000000000000ffffffff
96,8602,54824,1.912878469,1.237726334,0.958618709,0.887298686,0.047323158,1.174983847,1.586091891,1bb776335a50c84547393f6b17340001187840009034340700000000ffffffffdc6af24f2b47b347,47778f020c5c0f63afb8562e1053c849bf65a94139e8500300000000fe01000000000000ffffffff
97,8603,54825,1.916707133,1.272813703,0.970109042,0.861000159,0.046942807,1.167612690,1.629811143,58b7e734f95096c014594f2c1740d00018784000f406040000000000ffffffff2067a720684d8dbf,a4758b02a65b2767bbb8db2ddf52164ad700054639e8500334000000fe01000000000000ffffffff
