local_index,pac_vertex_index,runtime_vertex_index,pac_x,pac_y,pac_z,runtime_x,runtime_y,runtime_z,delta_len,pac_raw40_hex,runtime_raw40_hex
1597,4060,50282,-0.004910364,2.042282614,1.938985526,-0.054009362,2.474813834,0.455861377,1.545687941,1f3e8f33bbcfa255489d512003381001092cf000c01f140505030000ffffffff131fbb4d01128bb3,7e394e68307e423e6736ed3b0000003c2442b77f0d404000000000008971040000000000ffffffff
1598,4061,50283,-0.007603558,2.094046700,1.884349719,-0.208018626,2.251549182,-1.282466698,3.177058301,de3ddf39bacc84578acc40e4081cc0000a0c9000a023220e0c000000fffffffff811364acb1900d1,f92a144d9d1e10ebb63b78390000003c126a453c0324a00008101001f10a030000000000ffffffff
1599,4062,50284,-0.003211580,2.041994324,1.924989097,-0.184277085,2.241459029,-1.288079479,3.224341880,483e8633f6ceba55f149a020033810010f24a000ae271a0d03000000ffffffff6a103d488517ddb6,362dd94b4e1e099fca3b7b390000003c9a321c340324a00008101001f20a030000000000ffffffff
1600,4063,50285,-0.003004411,2.048112481,1.926196910,-0.179553637,2.247481088,-1.303212674,3.240370925,4d3e453407cf4a56129e806b0324a000113ce000cb260c0201000000ffffffff5f125d4b5a18d2c2,a82d954c791da8c0c73b84390000003c8d4d3c7a0324a00008101001f10a030000000000ffffffff
1601,4064,50286,-0.002755808,2.046414772,1.919234220,-0.038927476,2.412671305,-0.433018443,2.380870602,533e1034a5ce1656e0394027032410010e28f000d714070604040000ffffffff2914b152001a93bf,ea3aba60514d034064362a390000003c1c536a79040cd0000f384001bd2d150000000000ffffffff
1602,4065,50287,-0.002051435,2.041641970,1.910566380,-0.056246785,2.422377072,-0.356784085,2.299733569,643e7b332bcece550162b0690344e0000f24a000c815110f02000000ffffffff4238445abb10bec8,4839e9618251214b7f3668390000003c1915f63a043430000f380001bf241c0000000000ffffffff
1603,4066,50288,0.002672013,2.061854308,1.730175855,-0.084546039,2.396879415,-0.426268896,2.184056495,d63ef23540c4c557ab76363d0830300007289000b02b160b03000000ffffffff0a2b8a55f31016cc,9d36cd5eb04d3231b2362e390000003cc5a2616e040cd0000f381001c324170000000000ffffffff
1604,4067,50289,0.000931796,2.061149599,1.831845348,0.032462882,2.409211824,-1.526658205,3.376638511,ac3edc35d7c9c1577812243a0830700003289000c0240f0805000000ffffffff8b312158d71058cb,a5414e603011dbb1fc3a2a350000003c74e00d710300000000000000ff00000000000000ffffffff
1605,4068,50290,0.001801905,2.061469921,1.798594948,0.017919635,2.464787746,-1.381649515,3.205757304,c13ee63503c8c25784e6c43b0830300007289000b9280d0d04000000ffffffffc2101c43591737c0,464015672919c1aa193b33340000003ce05c9e170300000000000000ff00000000000000ffffffff
1606,4069,50291,-0.003625917,2.048721093,1.928825681,0.059850594,2.278328127,-1.480974428,3.418111386,3e3e58342ccf5756ab01001f0324a000113ce000c02a130200000000ffffffffd51f5232d61b48e0,3a445850b31349a8723bd3350000003c53b46d1f0320a00000000000ff00000000000000ffffffff
1607,4070,50292,-0.006567714,2.035299588,1.906019317,0.015102140,2.511714965,-1.360406204,3.301056934,f73db532ebcd4f55dc3db127032c10010e08f000cc14130a02000000ffffffff320b74302c129cc0,0240ce6c541a91aef33aa7330000003ce4b05f250300000000000000ff00000000000000ffffffff
1608,4071,50293,-0.005200400,2.059291729,1.937209329,-0.000435518,2.541985423,-1.332910681,3.305556048,183ea235a2cfb9578c293066081c30000a305000615528160a000000ffffffff393b7d05fa084a40,8b3e7f70d71b15a5d73ae7320000003c9cadbc390300000000000000ff00000000000000ffffffff
1609,4072,50294,-0.013362849,2.018226409,1.676605766,0.024424734,2.456747656,-1.471454015,3.178680413,533da0304ec12a59626d224a05187000000000009e59080000000000fffffbff8d2aec70e341fb54,e3401a66391417b3f33ab3340000003c92204e710300000000000000ff00000000000000ffffffff
1610,4073,50295,-0.163104436,1.958550362,-0.491064547,0.055002845,2.336626788,-1.551027622,1.146313347,352f5929204a9ed4de77202a1d7c00010d840000e60f0b0000000000ffffffff79289e713f3fb767,c5437457d90f5db31e3bb1350000003c48e82e6c0300000000000000ff00000000000000ffffffff
1611,4074,50296,-0.195754234,1.952784560,-0.478346980,0.063248162,2.253278922,-1.485521492,1.082487691,212ca528d34ad2d38ebba1331d40f0010d000000ab4d070000000000ffffffff8f2ab770fb428350,8c444a4d7313a5a57f3b01360000003c5960bd1f0320a000091c0000f208030100000000ffffffff
1612,4075,50297,-0.152041624,1.959959780,-0.491277691,0.051315241,2.396334867,-1.472946020,1.093366334,403085291d4aecd4ea4fe0271d7c000121000000ef0d030000000000ffffffff1528b06b0c41ef5f,6c43bc5e2414e1b0283b0e350000003c66c09f260300000000000000ff00000000000000ffffffff
1613,4076,50298,-0.177896286,1.931963610,-0.478773267,0.018251105,2.490861982,-1.424988712,1.116317544,d02d1b26cd4a53d4b72fc12e1d40f0010d840000d716120000000000ffffffffd83fb061075460fe,4e40436ac716a3b2ec3a4e340000003cb348be710300000000000000ff00000000000000ffffffff
1614,4077,50299,-0.070582864,2.093085733,-1.839268804,0.038222174,2.444351182,-1.432448738,0.548387197,ee37c1390000c5d8ed0178001f84d00122000000f20b020000000000ffffffffd83fb461955348f2,304297645e16bbb2143b9c340000003c89d0bf240300000000000000ff00000000000000ffffffff
1615,4078,50300,-0.071701575,2.093341991,-1.839268804,-0.598904661,1.940131829,-0.540869099,1.409701472,d337c9390000b9d8eafd17001f84d00122000000ed10020000000000fffffffff33da6620c5458da,1f061a2763478f5e9e397f380000003cf089843b0e101001033c2001b938080502000000ffffffff
1616,4079,50301,-0.070334261,2.093341991,-0.748115717,-0.593766875,1.953040818,-0.568293575,0.570965957,f437c939fe3bc5d89a33811a1f84d00122000000f20b020000000000ffffffff022916696642575b,9b06ad28e1450f5e8b3961380000003c1c86343c0e103000113c2001be32060603000000ffffffff
1617,4080,50302,-0.162027159,1.924852454,-0.483675569,-0.355274187,2.275669452,-0.273515989,0.452309660,4f2f3d25884aadd4cbf3802c1d7c000121340000e019060000000000ffffffff9b36fe7a9c3f7778,171d05501656bc404f38c5390000003cab555131043430000e3c0001c13b020100000000ffffffff
1618,4081,50303,-0.183324108,1.990582593,-0.574403691,-0.555026315,2.118807615,-0.453764419,0.411288246,4d2d412d8b451cd4f046247c1d40f0010d000000bf3a050000000000ffffffffd4349e13bb1dff6c,420ae43c2d4c8b480d39ce380000003c5de6a174043830000f341001b92e0f0504010000ffffffff
1619,4082,50304,-0.013777187,2.070310817,1.764847213,-0.531823413,2.136137052,-0.418240487,2.244677458,493dfa3628c6e7543843051b020c40000b0000009866010000000000fffffeff132db75c214cf2c7,720c013f214e5b50f938ff380000003cdb6da235043830000f341001bc2c0e0404010000ffffffff
1620,4083,50305,-0.072861720,2.101862565,-0.505203072,-0.370356074,2.276278064,-0.310318783,0.396110519,b737d33a594963d7485950291f84d00122000000d02c030000000000ffffffff6e387666eb4e50cd,ab1b185010543f514c38a1390000003c7b31412c043430000e3c1001d025060301000000ffffffff
1621,4084,50306,-0.069712755,2.098242923,-0.598062629,-0.560122667,2.040552874,-0.360975909,0.547759196,0338623a3e4416d879e582781f84d00122000000e915010000000000ffffffffc635ab63e54fd8d6,c709593347510b5d2f3956390000003c1705c2280438d0000344f000d819080302010000ffffffff
1622,4085,50307,-0.071825876,2.097474149,-0.570282915,-0.373836509,2.234956486,-0.482609851,0.343217688,d0374a3ac54537d8ece5402a1f84d00122000000e518010000000000ffffffff9035385fa54858cc,571b0e4b974a0d3d4f38ed380000003ce462d273040ce0000d3c1001cc190c0804000000ffffffff
1623,4086,50308,-0.068055405,2.105225949,-0.568719862,-0.569155225,2.001313391,-0.366304499,0.550337014,2b383c3bdb455fd6a939d57d1f74100210000000c82c0b0000000000ffffffff7e2c6a5bc24838d0,ed08902efc50ff6d48396b390000003c1de1421c0438d000110cf000d71b070302010000ffffffff
1624,4087,50309,-0.070002791,2.105546271,-0.502005918,-0.315414916,2.311737744,-0.246944088,0.409632239,fc37463b864967d6b671333a1f74100210000000cc240f0000000000ffffffff11346a60374a12cd,d9206b548c5743482738d5390000003c74696338043430000e3c0001c03d020100000000ffffffff
1625,4088,50310,-0.068884080,2.103400112,-0.552805140,-0.426788847,2.215064470,-0.344208613,0.429042262,1738033bbb46d8d66f65047c1f84d00122000000d419120000000000ffffffff7135f7536e4f7759,5916a1483352b54b923877390000003c212e6339043430000e3c1001d919060501000000ffffffff
1626,4089,50311,-0.061716040,2.090491123,-0.569004053,-0.572221323,2.074635168,-0.493267031,0.516336278,c4387039d74524d85605763b217c20021d0000008b72020000000000ffffffffb62a8c5a214a014a,a3088137014aa833263997380000003c488a3171043830000f44d000895a110802010000ffffffff
1627,4090,50312,-0.062337547,2.085237837,-0.492627600,-0.384733586,2.223200657,-0.569075101,0.358911085,b538cc380a4acfd61feea1341f84d00122400000ca22130000000000ffffffff06341a58594e7f61,501a9f49d64511434f3887380000003c642aa47b040cf0000e3410019f490c0702010000ffffffff
1628,4091,50313,-0.062213245,2.089337962,-0.551952566,-0.355191320,2.293927824,-0.280833919,0.448551540,b8384c39c746ffd7e5c022271f8420021d000000a35b000000000000ffffffffb02da058154cf34b,191d3f52af553b493e38b7390000003c47b1a130043430000e3c0001c03c020100000000ffffffff
1629,4092,50314,-0.062006077,2.087095706,-0.507902891,-0.448665869,2.162531611,-0.552023614,0.396412675,bd38063933495dd7147e80291f84d00122000000c833030000000000ffffffff61211948d651594b,49143942c646394491388c380000003c782e847b043830000f3410019a2c280e02000000ffffffff
1630,4093,50315,-0.057034026,2.092060702,-0.451348791,-0.595299924,2.065441918,-0.454972233,0.538935864,3539a1394f4c7cd827a2902b217c20021d000000ab44100000000000ffffffffd83fbc4fd45ecd48,760662361c4c143f3c39c9380000003cbce9a02e043830000f44d0008b59100702010000ffffffff
1631,4094,50316,-0.058567075,2.105065788,-1.839268804,-0.615726765,1.903711182,-0.453906515,1.506718046,1039373b000055da1102f87f226c10021a000000b446050000000000ffffffffd528e33bec4ff93e,8904a9222b4ce54bc5391d390000003c345dc0160e101001033cd0008a630e0201000000ffffffff
1632,4095,50317,-0.053926495,2.090074704,-0.481402038,-0.373256437,2.249755377,-0.307121629,0.397294840,80396339a84a39d80f5a5209217c20021d000000a854030000000000ffffffffbb38134d82609344,651bdc4c3d54554d5f38ab390000003cb1b5e131043430000e3c1001d91a080401000000ffffffff
1633,4096,50318,-0.056992592,2.106507238,-0.599909874,-0.553783303,2.083251838,-0.376393296,0.545253596,3639643b244491da38bef37a226c10021a0000009f5f010000000000ffffffff8030eb4bad62c53d,600a8e386e50135b193930390000003c5e45922e0438d000033c1001d717090502010000ffffffff
1634,4097,50319,-0.055335242,2.108557301,-0.519909980,-0.503979930,2.042410743,-0.292698912,0.507230019,5e39a43b8a48e0da52b682771b88a00121000000a856010000000000ffffffffb52f67349b426c43,120f9333085597581239b7390000003c2f9da1290434e000033c1001e20f0b0201010000ffffffff
1635,4098,50320,-0.052186277,2.075788328,-0.510531662,-0.386598105,2.230471974,-0.473231533,0.370337145,aa39a5370e49d4d424ae52081d7c000121000000a757010000000000ffffffff02322234ab464240,231a824a1b4ba9415d38f2380000003c0773c376040ce0000d3c1001d2130d0904000000ffffffff
1636,4099,50321,-0.051937674,2.081169743,-0.524954378,-0.427824691,2.184345560,-0.508187082,0.390150535,b0394d384348ead5f30103471f74100210000000a4500b0000000000ffffffff5d284f393641dd45,4016e2442f49603f8638bd380000003caeca747b043830000f341001ab25220a02000000ffffffff
